case,dataset_mode,model_name,negative_sampling,seed,deletion_rate,objective,score,history,method,label_count,query_count,single_query_count,multi_query_count,label_coverage,full_set_coverage,partial_answer_recall,mean_set_size,single_full_set_coverage,multi_full_set_coverage,single_mean_set_size,multi_mean_set_size,multi_minus_single_full_set_coverage
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.9002746398590528,0.9027794134966435,0.9181929002708531,4132.801819573666,0.931007371007371,0.6522244838615877,4357.024701064701,2142.5710962489097,-0.27878288714578325
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8220281894496839,0.8252855965139559,0.8453248701239221,3027.421063478978,0.8630958230958231,0.4896772317534167,3211.2864537264536,1395.4085489968013,-0.3734185913424064
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9018810239403047,0.8911788953009069,0.9004019311764276,2382.860734895772,0.8993284193284193,0.8188426868275661,2448.5618673218673,1799.689153823786,-0.08048573250085322
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.9001191833350606,0.8891473324696738,0.8986929788403407,2353.6130903309386,0.8975266175266176,0.8147717359697586,2418.440032760033,1778.2009305030533,-0.08275488155685895
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.9019328427816354,0.891237781180073,0.9003675810802475,2402.12784124367,0.8991973791973792,0.8205873800523408,2468.2405241605243,1815.3032858389067,-0.07860999914503841
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8990828065084465,0.887910729007184,0.8957809786459239,3030.3719820986926,0.8931040131040131,0.8418144809537657,3106.199475839476,2357.317534166909,-0.05128953215024745
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8988237123017929,0.8876457425509363,0.8956082467337031,3040.190348604405,0.893005733005733,0.840069787728991,3114.010909090909,2384.949694678686,-0.05293594527674206
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.896414136179915,0.8849664350488753,0.8928710347837953,2948.2830055352724,0.88999180999181,0.8403605699331201,3020.5275675675675,2307.0311136958417,-0.04963124005868991
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.89019587522023,0.891885525850901,0.9075445195940426,4131.687522082205,0.9206552006552007,0.6365222448386159,4334.105683865684,2334.9982553067753,-0.2841329558165848
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9732873872940201,0.9745024143210458,0.9795008907657593,6341.885201978565,0.9838165438165438,0.8918290200639721,6424.590728910729,5607.780459435882,-0.09198752375257169
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8232200228002902,0.826316099399364,0.8462708063439721,2982.056913202214,0.8637837837837837,0.4937481826112242,3165.439868959869,1354.326548415237,-0.3700356011725595
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8539485957094,0.8570250853845248,0.875685871353213,3407.542721705335,0.8917936117936118,0.5484152369874964,3608.243603603604,1626.0962489095668,-0.34337837480611544
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.891284070888175,0.8939465316217171,0.9102508776250263,3999.4183841714757,0.9241277641277641,0.626054085489968,4221.068763308764,2032.0215178831056,-0.2980736786377961
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8156026531246762,0.8191320221410906,0.8394531301116215,2952.3960958662115,0.8577559377559377,0.47630125036347776,3133.6818345618344,1343.2808956091887,-0.38145468739245997
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8573427298165613,0.8632081026969732,0.880179258430495,3473.6481274290427,0.8964455364455365,0.5681884268682756,3674.9480098280096,1686.8848502471649,-0.32825710957726084
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.9003264587003834,0.9051937345424568,0.9200485738400884,4201.913261099989,0.9335954135954136,0.653096830473975,4427.506797706797,2199.5164291945334,-0.2804985831214386
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8196963415898021,0.8246084089035449,0.8433970118687762,2967.047226475091,0.8607698607698607,0.5036347775516138,3150.407010647011,1339.52253562082,-0.35713508321824694
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9023473935122811,0.8917677540925686,0.9016390487219894,2354.8370333294074,0.900999180999181,0.8098284384995639,2423.28533988534,1747.2811863913928,-0.0911707424996171
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.9001969115970567,0.88920621834884,0.8991695104807518,2324.797432575668,0.8980835380835381,0.8104100029078221,2392.3952170352172,1724.790927595231,-0.08767353517571608
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.9016737485749818,0.8910611235425745,0.9010148584028279,2344.234100812625,0.9004095004095004,0.8080837452747892,2414.1546273546273,1723.610642628671,-0.0923257551347112
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8985905275158047,0.8870568837592745,0.894892911822602,3010.824785066541,0.891957411957412,0.8435591741785403,3080.0916953316955,2396.0029078220414,-0.048398237778871644
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.9002746398590528,0.8886762454363444,0.8963159872357847,3022.791602873631,0.893005733005733,0.8502471648735097,3087.715413595414,2446.519627798779,-0.04275856813222334
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8942377448440253,0.8821987987280651,0.8902090308505924,2913.4158520786714,0.8869778869778869,0.8397790055248618,2977.9040458640457,2341.010468159349,-0.04719888145302509
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.9031246761322417,0.9075197267695206,0.9202136996595834,4507.276498645625,0.9323832923832924,0.6868275661529515,4691.624275184276,2870.982262285548,-0.24555572623034094
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9858275468960515,0.986956777764692,0.9894349619485058,6736.007154634319,0.9919082719082719,0.943006687990695,6775.124815724816,6388.793835417272,-0.04890158391757693
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8201108923204478,0.8248145094806265,0.8436176703437627,2929.110587681074,0.8607371007371007,0.5059610351846467,3113.30647010647,1294.164582727537,-0.354776065552454
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8504767333402425,0.8562890118949475,0.8739365373794474,3373.398215757861,0.8907780507780507,0.550159930212271,3571.5804422604424,1614.3076475719686,-0.34061812056577967
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8899367810135765,0.894918148627959,0.9103088494260029,4024.1869037804736,0.9245208845208845,0.6321605117766793,4245.798132678133,2057.137539982553,-0.29236037274420523
icews14_distmult,icews14,temporal_distmult,filtered,71,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8128044356928179,0.8177482039806855,0.8369553874036563,2883.6074667294783,0.8547747747747748,0.48909566734515847,3064.6524815724815,1276.6289619075312,-0.36567910742961635
