statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,observed,ci95_low,ci95_high,pvalue_positive,pvalue_negative,iterations,block_length,seed_count,timestamp_count,excluded_timestamp_count,weighting
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07980619753,0.05688200128,0.1054975511,4.999750012e-05,1,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07599375377,0.0612456026,0.09211215132,4.999750012e-05,1,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07599375377,0.05664365596,0.097306002,4.999750012e-05,1,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07599375377,0.05249303035,0.101941214,4.999750012e-05,1,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07599375377,0.05035238239,0.10272268,4.999750012e-05,1,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,-0.001041558711,-0.007960424182,0.00568833653,0.616419179,0.3836308185,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,-0.001041558711,-0.007168773486,0.005761164358,0.6216689166,0.3783810809,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,-0.001041558711,-0.006622952782,0.004950569757,0.6284685766,0.3715814209,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,-0.001041558711,-0.006584801698,0.004967549693,0.6243187841,0.3757312134,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.0004767635737,-0.003762226181,0.005040084873,0.4266286686,0.5734213289,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.0004767635737,-0.003594983414,0.005058170319,0.4313284336,0.5687215639,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.0004767635737,-0.003153530037,0.004316189884,0.4096295185,0.590420479,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.0004767635737,-0.003288955108,0.004331883935,0.4119294035,0.588120594,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.003461498601,-0.003911672637,0.01087119656,0.1766911654,0.8233588321,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.003461498601,-0.003785695979,0.01144955206,0.1760411979,0.8240087996,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.003461498601,-0.004146815597,0.01154883904,0.193440328,0.8066096695,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.003461498601,-0.004528719734,0.01193483759,0.204739763,0.7953102345,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.004066418563,-0.001093289062,0.009600352567,0.06394680266,0.9361031948,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.004066418563,-0.0009979070262,0.009636147587,0.05899705015,0.9410529474,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.004066418563,-0.000929126547,0.008950281061,0.05479726014,0.9452527374,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.004066418563,-0.00114072572,0.009162129899,0.06619669017,0.9338533073,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08013783812,0.06603890598,0.09532194621,4.999750012e-05,1,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08013783812,0.06147330035,0.1016386516,4.999750012e-05,1,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08013783812,0.05686112192,0.1058449978,4.999750012e-05,1,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08013783812,0.05510147899,0.1071606835,4.999750012e-05,1,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07712893496,0.06218135138,0.09312182683,4.999750012e-05,1,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07712893496,0.05691865292,0.09873642077,4.999750012e-05,1,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07712893496,0.05212118006,0.1030568111,4.999750012e-05,1,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07712893496,0.05006440826,0.1048094365,4.999750012e-05,1,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08023111203,0.06594062004,0.09573925696,4.999750012e-05,1,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08023111203,0.06124306789,0.1012067268,4.999750012e-05,1,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08023111203,0.05664561435,0.1066387832,4.999750012e-05,1,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.08023111203,0.05538252406,0.1078563337,4.999750012e-05,1,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07733672223,0.06233117515,0.09299166599,4.999750012e-05,1,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07733672223,0.05742596754,0.09875642882,4.999750012e-05,1,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07733672223,0.05214012266,0.1039550147,4.999750012e-05,1,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-static_margin,icews14,continuous_tcomplex,filtered,0.3,0.9,0.07733672223,0.04999427056,0.1053788757,4.999750012e-05,1,20000,21,5,73,0,timestamp_macro
