statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,block_length,seed,observed,weighting
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,21,71,0.006501069429,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,17,0.07425639963,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,29,0.08734065706,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,43,0.07381593948,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,59,0.07775417142,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,71,0.08148512799,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,17,0.07425639963,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,29,0.08734065706,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,43,0.07381593948,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,59,0.07775417142,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,71,0.08148512799,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,17,0.07425639963,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,29,0.08734065706,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,43,0.07381593948,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,59,0.07775417142,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,71,0.08148512799,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,17,0.07425639963,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,29,0.08734065706,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,43,0.07381593948,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,59,0.07775417142,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,71,0.08148512799,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,17,0.06859254029,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,29,0.08385441199,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,43,0.06970463386,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,59,0.07561300661,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,3,71,0.07721333261,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,17,0.06859254029,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,29,0.08385441199,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,43,0.06970463386,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,59,0.07561300661,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,7,71,0.07721333261,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,17,0.06859254029,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,29,0.08385441199,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,43,0.06970463386,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,59,0.07561300661,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,14,71,0.07721333261,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,17,0.06859254029,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,29,0.08385441199,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,43,0.06970463386,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,59,0.07561300661,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,21,71,0.07721333261,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,17,0.0745932221,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,29,0.0905275158,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,43,0.07503368225,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,59,0.07824645041,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,71,0.08063011711,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,17,0.0745932221,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,29,0.0905275158,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,43,0.07503368225,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,59,0.07824645041,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,71,0.08063011711,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,17,0.0745932221,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,29,0.0905275158,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,43,0.07503368225,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,59,0.07824645041,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,71,0.08063011711,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,17,0.0745932221,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,29,0.0905275158,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,43,0.07503368225,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,59,0.07824645041,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,71,0.08063011711,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,17,0.06893722115,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,29,0.08749770753,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,43,0.07095808295,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,59,0.07631567174,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,3,71,0.07626008546,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,17,0.06893722115,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,29,0.08749770753,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,43,0.07095808295,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,59,0.07631567174,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,7,71,0.07626008546,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,17,0.06893722115,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,29,0.08749770753,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,43,0.07095808295,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,59,0.07631567174,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,14,71,0.07626008546,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,17,0.06893722115,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,29,0.08749770753,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,43,0.07095808295,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,59,0.07631567174,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,21,71,0.07626008546,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,17,0.001865478288,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,29,-0.0004922789926,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,43,-0.002357757281,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,59,-0.00352368121,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,71,-0.000699554358,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,17,0.001865478288,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,29,-0.0004922789926,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,43,-0.002357757281,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,59,-0.00352368121,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,71,-0.000699554358,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,17,0.001865478288,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,29,-0.0004922789926,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,43,-0.002357757281,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,59,-0.00352368121,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,71,-0.000699554358,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,17,0.001865478288,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,29,-0.0004922789926,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,43,-0.002357757281,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,59,-0.00352368121,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,71,-0.000699554358,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,17,0.001852340253,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,29,-0.001140231499,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,43,0.0001056601024,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,59,-0.0005809799144,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,71,0.002147028927,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,17,0.001852340253,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,29,-0.001140231499,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,43,0.0001056601024,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,59,-0.0005809799144,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,71,0.002147028927,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,17,0.001852340253,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,29,-0.001140231499,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,43,0.0001056601024,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,59,-0.0005809799144,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,71,0.002147028927,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,17,0.001852340253,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,29,-0.001140231499,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,43,0.0001056601024,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,59,-0.0005809799144,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,71,0.002147028927,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,17,0.004482329775,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,29,0.003575500052,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,43,0.002953673956,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,59,0.002668670329,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,71,0.003627318893,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,17,0.004482329775,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,29,0.003575500052,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,43,0.002953673956,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,59,0.002668670329,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,7,71,0.003627318893,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,17,0.004482329775,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,29,0.003575500052,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,43,0.002953673956,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,59,0.002668670329,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,14,71,0.003627318893,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,17,0.004482329775,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,29,0.003575500052,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,43,0.002953673956,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,59,0.002668670329,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,21,71,0.003627318893,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,17,0.00483114264,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,29,0.002533754608,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,43,0.003612755744,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,continuous_tcomplex,filtered,0.3,0.9,3,59,0.004211201816,timestamp_macro
