deletion_rate,method,timestamp_id,timestamp_raw,timestamp_plot,coverage_mean,coverage_sd,coverage_min,coverage_max,seed_count
0.3,rolling,341,342,342,0.9016203704,0.0087382343,0.8923611111,0.9097222222,3
0.3,rolling,342,343,343,0.8805031447,0.01750869296,0.8647798742,0.8993710692,3
0.3,rolling,343,344,344,0.8935617861,0.01179420217,0.8800623053,0.9018691589,3
0.3,rolling,344,345,345,0.92,0.008140773265,0.9107692308,0.9261538462,3
0.3,rolling,345,346,346,0.925483504,0.002606698348,0.9232081911,0.9283276451,3
0.3,rolling,346,347,347,0.8913690476,0.01288728279,0.8839285714,0.90625,3
0.3,rolling,347,348,348,0.9139433551,0.008224220518,0.9052287582,0.9215686275,3
0.3,rolling,348,349,349,0.8767507003,0.006418173242,0.8711484594,0.8837535014,3
0.3,rolling,349,350,350,0.8927777778,0.008552669066,0.8833333333,0.9,3
0.3,rolling,350,351,351,0.8846544715,0.006873856331,0.8780487805,0.8917682927,3
0.3,rolling,351,352,352,0.8927203065,0.006907186351,0.8869731801,0.9003831418,3
0.3,rolling,352,353,353,0.8975468975,0.01408313225,0.8831168831,0.9112554113,3
0.3,rolling,353,354,354,0.91184573,0.004771489828,0.9090909091,0.9173553719,3
0.3,rolling,354,355,355,0.9257703081,0.006418173242,0.9201680672,0.9327731092,3
0.3,rolling,355,356,356,0.8996539792,0.006237977985,0.892733564,0.9048442907,3
0.3,rolling,356,357,357,0.8959854015,0.01315894626,0.8850364964,0.9105839416,3
0.3,rolling,357,358,358,0.9014778325,0.006516628845,0.89408867,0.9064039409,3
0.3,rolling,358,359,359,0.87,0.003333333333,0.8666666667,0.8733333333,3
0.3,rolling,359,360,360,0.9404040404,0.004628864338,0.9363636364,0.9454545455,3
0.3,rolling,360,361,361,0.8903508772,0.004385964912,0.8859649123,0.8947368421,3
0.3,rolling,361,362,362,0.9308943089,0.02112257082,0.918699187,0.9552845528,3
0.3,rolling,362,363,363,0.8709677419,0.0228668498,0.8532258065,0.8967741935,3
0.3,rolling,363,364,364,0.9283246978,0.0104700826,0.9222797927,0.9404145078,3
0.3,rolling,364,365,365,0.9086629002,0.01555810889,0.8926553672,0.9237288136,3
0.3,static,292,293,293,0.896347032,0.005703194519,0.8917808219,0.902739726,3
0.3,static,293,294,294,0.8865248227,0.01237770185,0.8723404255,0.8951367781,3
0.3,static,294,295,295,0.877562028,0.0102764611,0.8656957929,0.8834951456,3
0.3,static,295,296,296,0.8728728729,0.009997489667,0.8618618619,0.8813813814,3
0.3,static,296,297,297,0.8604651163,0.005813953488,0.8546511628,0.8662790698,3
0.3,static,297,298,298,0.8242009132,0.012027002,0.8116438356,0.8356164384,3
0.3,static,298,299,299,0.8981481481,0.008260579363,0.8888888889,0.9047619048,3
