run,dataset_mode,model_name,negative_sampling,seed,deletion_rate,baseline,coverage_gain,undercoverage_reduction,absolute_error_reduction,mean_size_change,mean_size_ratio
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.1,kgcp_minmax_static,-0.00971603275,-3.627318893e-05,0.009643486372,1430.111877,1.610188629
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.1,kgcp_softmax_static,0.07480049746,0.07480049746,0.07480049746,1091.059048,1.406690662
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.2,static_margin,0.0769768888,0.0769768888,0.0769768888,1102.901985,1.402418217
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.2,kgcp_negscore_static,-0.007047362421,-0.0007617369676,0.005523888486,695.3221836,1.220858791
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.2,kgcp_minmax_static,-0.00779873562,-0.0007617369676,0.006275261685,1375.085087,1.55705224
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.2,kgcp_softmax_static,0.07886827651,0.07886827651,0.07886827651,1156.259509,1.430263552
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.3,static_margin,0.0745932221,0.0745932221,0.0745932221,1053.920354,1.367054669
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.3,kgcp_negscore_static,-0.003005492797,-0.0006321898642,0.001741113069,768.5094569,1.243453375
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.3,kgcp_minmax_static,-0.002772308011,-0.0006321898642,0.001507928283,1490.648306,1.612286051
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,0.3,kgcp_softmax_static,0.07425639963,0.07425639963,0.07425639963,1098.948155,1.388834484
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0,static_margin,0.08164058452,0.08164058452,0.08164058452,1175.483159,1.462558357
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0,kgcp_negscore_static,0.000544097834,0.000544097834,0.000544097834,935.2392217,1.336234537
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0,kgcp_minmax_static,-0.00194320655,-0.0008394652296,0.0002642760908,1640.658643,1.790264089
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0,kgcp_softmax_static,0.07964555913,0.07964555913,0.07964555913,1201.43476,1.477648221
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.1,static_margin,0.07604414965,0.07604414965,0.07604414965,1076.963623,1.40432894
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.1,kgcp_negscore_static,-0.00116592393,-0.001072650016,-0.0009793761012,846.1760286,1.292352361
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.1,kgcp_minmax_static,-0.002694579749,-0.001072650016,0.0005492797181,1678.621463,1.814104039
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.1,kgcp_softmax_static,0.07493004456,0.07493004456,0.07493004456,1110.529796,1.422252
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.2,static_margin,0.0871333817,0.0871333817,0.0871333817,1159.314411,1.469210907
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.2,kgcp_negscore_static,0.002383666701,0.002383666701,0.002383666701,630.4606177,1.210179571
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.2,kgcp_minmax_static,-0.00155456524,-0.001461291326,-0.001368017411,1389.081278,1.619846702
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.2,kgcp_softmax_static,0.0865115556,0.0865115556,0.0865115556,1193.121826,1.48959289
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.3,static_margin,0.0905275158,0.0905275158,0.0905275158,1288.397502,1.510791165
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.3,kgcp_negscore_static,0.001191833351,0.001191833351,0.001191833351,532.6797077,1.162497745
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.3,kgcp_minmax_static,-0.0003368224686,-0.0003368224686,-0.0003368224686,1274.154887,1.502308305
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,0.3,kgcp_softmax_static,0.08734065706,0.08734065706,0.08734065706,1293.903125,1.514096027
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0,static_margin,0.06399626904,0.06399626904,0.06399626904,903.0657581,1.321997203
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0,kgcp_negscore_static,0.002046844233,0.002046844233,0.002046844233,987.627008,1.363096141
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0,kgcp_minmax_static,-0.003705047155,-0.0006062804436,0.002492486268,1760.362887,1.904011514
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0,kgcp_softmax_static,0.06508446471,0.06508446471,0.06508446471,961.5834542,1.350168571
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.1,static_margin,0.07464504094,0.07464504094,0.07464504094,1108.289356,1.419258253
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.1,kgcp_negscore_static,0.001969115971,0.001969115971,0.001969115971,1013.896647,1.370326479
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.1,kgcp_minmax_static,-0.001891387709,-0.001046740595,-0.0002020934812,1698.114312,1.826885168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.1,kgcp_softmax_static,0.07324593222,0.07324593222,0.07324593222,1143.450047,1.438390352
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.2,static_margin,0.07244274018,0.07244274018,0.07244274018,1086.485724,1.395811842
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.2,kgcp_negscore_static,-0.006399626904,-0.0004767333402,0.005446160224,839.4839362,1.280580227
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.2,kgcp_minmax_static,-0.008446471137,-0.0004767333402,0.007493004456,1631.338481,1.741483007
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.2,kgcp_softmax_static,0.07298683801,0.07298683801,0.07298683801,1139.588092,1.423347121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.3,static_margin,0.07503368225,0.07503368225,0.07503368225,1044.633822,1.376161983
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.3,kgcp_negscore_static,-0.003445952948,-0.0007617369676,0.001922479013,833.9893253,1.279138158
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.3,kgcp_minmax_static,-0.002228210177,-0.0007617369676,0.0007047362421,1747.559773,1.842538918
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,0.3,kgcp_softmax_static,0.07381593948,0.07381593948,0.07381593948,1089.618043,1.398820581
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0,static_margin,0.08218468235,0.08218468235,0.08218468235,1155.481086,1.473273579
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0,kgcp_negscore_static,0.004067779044,0.004067779044,0.004067779044,799.7292725,1.285901738
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0,kgcp_minmax_static,0.0001036376827,0.0001036376827,0.0001036376827,1549.720567,1.756985599
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0,kgcp_softmax_static,0.08303969323,0.08303969323,0.08303969323,1200.286221,1.500816165
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.1,static_margin,0.08223650119,0.08223650119,0.08223650119,1157.744559,1.467173705
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.1,kgcp_negscore_static,0.002280029019,0.002280029019,0.002280029019,656.7836563,1.220460118
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.1,kgcp_minmax_static,-0.0002590942067,-0.0002590942067,-0.0002590942067,1420.961006,1.641525444
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.1,kgcp_softmax_static,0.08329878744,0.08329878744,0.08329878744,1204.142269,1.49516686
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.2,static_margin,0.08044875117,0.08044875117,0.08044875117,1156.001917,1.430069498
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.2,kgcp_negscore_static,0.003212768163,0.003212768163,0.003212768163,1025.127215,1.363672874
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.2,kgcp_minmax_static,-0.001891387709,-0.0009171934916,5.700072546e-05,1612.435745,1.722576632
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.2,kgcp_softmax_static,0.08153694683,0.08153694683,0.08153694683,1208.174111,1.458376166
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.3,static_margin,0.07824645041,0.07797181055,0.07769717069,1056.079671,1.375940469
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.3,kgcp_negscore_static,0.003860503679,0.00358586382,0.003311223961,1005.826796,1.351759005
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.3,kgcp_minmax_static,-0.001658202923,0,0.001658202923,1541.139678,1.663110384
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,0.3,kgcp_softmax_static,0.07775417142,0.07747953156,0.0772048917,1107.665976,1.401680306
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0,static_margin,0.08042284175,0.08042284175,0.08042284175,1235.666287,1.489364291
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0,kgcp_negscore_static,0.0005959166753,0.0005959166753,0.0005959166753,889.9179967,1.309990399
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0,kgcp_minmax_static,-0.006451445746,-0.0007876463882,0.004876152969,1558.982278,1.708072199
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0,kgcp_softmax_static,0.0801119287,0.0801119287,0.0801119287,1263.474427,1.50594921
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.1,static_margin,0.08031920406,0.07999274536,0.07966628666,1190.840087,1.448260752
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.1,kgcp_negscore_static,0.001917297129,0.001590838429,0.001264379728,1050.238341,1.37546317
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.1,kgcp_minmax_static,-0.0005181884133,0,0.0005181884133,1731.3191,1.818165084
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.1,kgcp_softmax_static,0.07941237434,0.07908591564,0.07875945694,1232.884625,1.471550349
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.2,static_margin,0.08373924759,0.08373924759,0.08373924759,1225.911131,1.475286354
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.2,kgcp_negscore_static,0,0,0,754.5437869,1.247336428
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.2,kgcp_minmax_static,-0.001243652192,-0.0003730956576,0.0004974608768,1493.848844,1.646303698
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.2,kgcp_softmax_static,0.08490517152,0.08490517152,0.08490517152,1261.732019,1.496063346
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.3,static_margin,0.08063011711,0.08030365841,0.07997719971,1180.58006,1.429355577
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.3,kgcp_negscore_static,0.006088713856,0.005762255156,0.005435796456,1096.760467,1.38707252
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.3,kgcp_minmax_static,-0.001347289875,0,0.001347289875,1672.449425,1.740747391
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,0.3,kgcp_softmax_static,0.08148512799,0.08115866929,0.08083221059,1237.800109,1.459732456
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0,static_margin,0.07702870764,0.07702870764,0.07702870764,1067.013188,1.425821213
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0,kgcp_negscore_static,-0.0004922789926,-0.0004922789926,-0.0004922789926,764.4284123,1.272197229
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0,kgcp_minmax_static,-0.004482329775,-0.001694476112,0.001093377552,1422.740958,1.661724693
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0,kgcp_softmax_static,0.07915328013,0.07915328013,0.07915328013,1125.534822,1.459917112
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,static_margin,0.0857601824,0.0857601824,0.0857601824,1179.147736,1.476914945
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,kgcp_negscore_static,0.0002072753653,0.0002072753653,0.0002072753653,703.2147632,1.238508728
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,kgcp_minmax_static,-0.00038864131,-0.00038864131,-0.00038864131,1459.195227,1.665569433
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,kgcp_softmax_static,0.08417970774,0.08417970774,0.08417970774,1210.215489,1.495709402
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,static_margin,0.07575914603,0.07575914603,0.07575914603,1070.356177,1.400548782
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,kgcp_negscore_static,0.00155456524,0.00155456524,0.00155456524,703.5915898,1.231521609
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,kgcp_minmax_static,-0.001425018137,-0.001425018137,-0.001425018137,1509.948933,1.676309065
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,kgcp_softmax_static,0.07267592497,0.07267592497,0.07267592497,1074.154757,1.402542503
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,static_margin,0.07583687429,0.07583687429,0.07583687429,1070.452171,1.389423874
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,kgcp_negscore_static,0.004482329775,0.004482329775,0.004482329775,801.6266193,1.265647277
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,kgcp_minmax_static,0.001865478288,0.001865478288,0.001865478288,1482.716059,1.634576036
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,kgcp_softmax_static,0.07695097938,0.07695097938,0.07695097938,1120.223236,1.415045257
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,static_margin,0.07604414965,0.07604414965,0.07604414965,1052.007384,1.404005346
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,kgcp_negscore_static,0.002642760908,0.002642760908,0.002642760908,908.5639445,1.330701036
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,kgcp_minmax_static,-0.001476836978,-0.001476836978,-0.001476836978,1747.073686,1.915235947
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,kgcp_softmax_static,0.07366048295,0.07366048295,0.07366048295,1078.115116,1.418224787
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,static_margin,0.0778578091,0.0778578091,0.0778578091,1099.381957,1.424413938
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,kgcp_negscore_static,0.0038864131,0.0038864131,0.0038864131,943.5999067,1.343610149
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,kgcp_minmax_static,-0.002254119598,-0.001720385532,-0.001186651466,1675.33874,1.831682788
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,kgcp_softmax_static,0.07770235258,0.07770235258,0.07770235258,1135.522852,1.444568722
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,static_margin,0.08021556638,0.08021556638,0.08021556638,1108.915147,1.42588816
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,kgcp_negscore_static,0.003057311639,0.003057311639,0.003057311639,814.4157685,1.28100064
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,kgcp_minmax_static,0.0003627318893,0.0003627318893,0.0003627318893,1669.11895,1.816767432
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,kgcp_softmax_static,0.07666597575,0.07666597575,0.07666597575,1124.531791,1.434491816
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,static_margin,0.08073375479,0.08073375479,0.08073375479,1122.318634,1.417797589
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,kgcp_negscore_static,0.003575500052,0.003575500052,0.003575500052,845.3181159,1.285264907
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,kgcp_minmax_static,-0.0004922789926,-0.0004922789926,-0.0004922789926,1617.901415,1.738534803
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,kgcp_softmax_static,0.07917918955,0.07917918955,0.07917918955,1155.818194,1.435701712
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,static_margin,0.0793605555,0.0793605555,0.0793605555,1093.440149,1.422374617
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,kgcp_negscore_static,0.002824126853,0.002824126853,0.002824126853,837.7063685,1.294497695
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,kgcp_minmax_static,-0.0007513731993,-0.0002435485543,0.0002642760908,1621.29472,1.786678175
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,kgcp_softmax_static,0.07855736346,0.07855736346,0.07855736346,1127.180511,1.441157575
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,static_margin,0.07518913877,0.07518913877,0.07518913877,1101.024096,1.424773114
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,kgcp_negscore_static,0.005130065292,0.005130065292,0.005130065292,885.3044875,1.31530764
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,kgcp_minmax_static,-0.001347289875,-0.001347289875,-0.001347289875,1548.141828,1.721774407
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,kgcp_softmax_static,0.0748523163,0.0748523163,0.0748523163,1140.011737,1.446530909
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,static_margin,0.08265105192,0.08265105192,0.08265105192,1125.831511,1.433076993
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,kgcp_negscore_static,0.004456420354,0.004456420354,0.004456420354,831.0927039,1.287143191
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,kgcp_minmax_static,-0.001658202923,-0.001513110167,-0.001368017411,1468.492253,1.650653489
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,kgcp_softmax_static,0.08177013162,0.08177013162,0.08177013162,1160.749948,1.452588422
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,static_margin,0.08094103016,0.08094103016,0.08094103016,1092.925459,1.405020847
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,kgcp_negscore_static,0.002953673956,0.002953673956,0.002953673956,758.4347601,1.250066426
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,kgcp_minmax_static,-0.002357757281,-0.001590838429,-0.0008239195772,1502.975205,1.656782021
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,kgcp_softmax_static,0.07990465333,0.07990465333,0.07990465333,1137.146077,1.428429173
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,static_margin,0.08127785263,0.08127785263,0.08127785263,1120.173749,1.465233366
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_negscore_static,-0.0003368224686,-0.0003368224686,-0.0003368224686,434.2638097,1.140371395
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_minmax_static,-0.003964141362,-0.002575396414,-0.001186651466,1151.684605,1.484663405
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_softmax_static,0.07866100114,0.07866100114,0.07866100114,1129.942455,1.471202274
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,static_margin,0.08226241061,0.08226241061,0.08226241061,1102.927195,1.440883652
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_negscore_static,0.0002072753653,0.0002072753653,0.0002072753653,534.7772308,1.174207098
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_minmax_static,-0.005181884133,-0.001668566691,0.001844750751,1165.864623,1.478069791
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_softmax_static,0.08202922583,0.08202922583,0.08202922583,1138.140688,1.461455431
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,static_margin,0.08884340346,0.08884340346,0.08884340346,1181.608768,1.471266168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_negscore_static,0.0005181884133,0.0005181884133,0.0005181884133,550.0455747,1.175236825
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_minmax_static,-0.002798217432,-0.001668566691,-0.0005389159498,1158.06397,1.457578812
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_softmax_static,0.08767747953,0.08767747953,0.08767747953,1204.443802,1.484788728
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,static_margin,0.0738418489,0.0738418489,0.0738418489,1065.989818,1.383202739
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_negscore_static,0.002668670329,0.002668670329,0.002668670329,768.3284278,1.249501666
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_minmax_static,-0.00352368121,-0.001590838429,0.0003420043528,1447.052156,1.602755471
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_softmax_static,0.07363457353,0.07363457353,0.07363457353,1101.272852,1.400972065
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,static_margin,0.08213286351,0.08213286351,0.08213286351,1130.170354,1.443628917
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_negscore_static,0.001114105089,0.001114105089,0.001114105089,861.146725,1.305741806
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_minmax_static,-0.004948699347,-0.001798113794,0.001352471759,1477.401777,1.671446618
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_softmax_static,0.08179604104,0.08179604104,0.08179604104,1169.87123,1.466482425
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,static_margin,0.0865115556,0.0865115556,0.0865115556,1180.46155,1.470778102
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_negscore_static,-0.0002072753653,-0.0002072753653,-0.0002072753653,731.2128718,1.247305601
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_minmax_static,-0.004197326148,-0.0005285521816,0.003140221785,1407.637242,1.617305311
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_softmax_static,0.08772929837,0.08772929837,0.08772929837,1221.300627,1.495129228
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,static_margin,0.07897191419,0.07897191419,0.07897191419,1108.657244,1.412889865
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_negscore_static,0.003057311639,0.003057311639,0.003057311639,851.5367655,1.289418178
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_minmax_static,-0.00582961965,-0.0007617369676,0.004306145715,1468.568815,1.631586927
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_softmax_static,0.07855736346,0.07855736346,0.07855736346,1154.663488,1.437520046
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,static_margin,0.08980205203,0.08978650637,0.08977096072,1188.901259,1.451308724
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_negscore_static,0.003627318893,0.003611773241,0.003596227588,766.4068038,1.250718991
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_minmax_static,-0.000699554358,0,0.000699554358,1329.129495,1.53290665
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_softmax_static,0.0910197948,0.09100424914,0.09098870349,1235.365945,1.477366612
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,static_margin,0.08397243238,0.08397243238,0.08397243238,1070.180174,1.481801967
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,kgcp_negscore_static,-0.001269561613,-0.001269561613,-0.001269561613,383.4872785,1.131877907
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,kgcp_minmax_static,-0.003601409472,-0.002523577573,-0.001445745673,1129.881153,1.522729531
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,kgcp_softmax_static,0.08223650119,0.08223650119,0.08223650119,1091.671235,1.496279086
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,static_margin,0.07086226552,0.07086226552,0.07086226552,998.7410612,1.357409989
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,kgcp_negscore_static,0.003368224686,0.003368224686,0.003368224686,711.8399057,1.231020393
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,kgcp_minmax_static,-0.002383666701,-0.002316302207,-0.002248937714,1418.243082,1.597184442
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,kgcp_softmax_static,0.07117317857,0.07117317857,0.07117317857,1046.769717,1.381148562
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,static_margin,0.07627733444,0.07627733444,0.07627733444,1046.531609,1.404851287
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,kgcp_negscore_static,0.002875945694,0.002875945694,0.002875945694,880.9765002,1.320293017
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,kgcp_minmax_static,-0.00077728262,-0.00077728262,-0.00077728262,1711.524951,1.891426439
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,kgcp_softmax_static,0.07350502643,0.07350502643,0.07350502643,1068.717302,1.417012866
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,static_margin,0.08296196497,0.08296196497,0.08296196497,1146.929449,1.437544163
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,kgcp_negscore_static,0.002072753653,0.002072753653,0.002072753653,781.4845062,1.261651915
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,kgcp_minmax_static,0.0007254637786,0.0007254637786,0.0007254637786,1575.94914,1.718866769
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,kgcp_softmax_static,0.08234013887,0.08234013887,0.08234013887,1197.030677,1.465555631
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,static_margin,0.07555187066,0.07555187066,0.07555187066,1006.521298,1.380381945
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,kgcp_negscore_static,0.002020934812,0.002020934812,0.002020934812,696.7098404,1.235702055
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,kgcp_minmax_static,-0.002694579749,-0.0007617369676,0.001171105814,1629.978443,1.80587339
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,kgcp_softmax_static,0.0733495699,0.0733495699,0.0733495699,1038.455151,1.397244393
