case,dataset_mode,model_name,deletion_rate,family,comparison,metric,block_length,seed,observed,weighting
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,43,-143.1327877,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,59,-133.3834354,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,71,-177.7263573,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,17,-157.5019138,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,29,-91.05414557,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,43,-143.1327877,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,59,-133.3834354,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,71,-177.7263573,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,17,-157.5019138,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,29,-91.05414557,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,43,-143.1327877,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,59,-133.3834354,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,71,-177.7263573,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,17,-0.01191549347,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,29,-0.008585147979,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,43,-0.01348495339,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,59,-0.01926585869,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,71,-0.01516376175,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,17,-0.01191549347,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,29,-0.008585147979,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,43,-0.01348495339,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,59,-0.01926585869,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,71,-0.01516376175,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,17,-0.01191549347,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,29,-0.008585147979,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,43,-0.01348495339,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,59,-0.01926585869,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,71,-0.01516376175,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,17,-0.01191549347,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,29,-0.008585147979,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,43,-0.01348495339,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,59,-0.01926585869,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,71,-0.01516376175,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,17,-0.001518574957,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,29,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,43,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,59,-0.0009353160633,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,71,-0.0009878619095,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,17,-0.001518574957,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,29,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,43,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,59,-0.0009353160633,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,71,-0.0009878619095,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,17,-0.001518574957,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,29,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,43,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,59,-0.0009353160633,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,71,-0.0009878619095,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,17,-0.001518574957,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,29,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,43,-0.0009037885555,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,59,-0.0009353160633,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,71,-0.0009878619095,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,3,17,-1326.328185,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,3,29,-1150.392222,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,3,43,-1181.948141,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,3,59,-550.6291316,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,3,71,-1244.755356,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,7,17,-1326.328185,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,7,29,-1150.392222,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,7,43,-1181.948141,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,7,59,-550.6291316,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,7,71,-1244.755356,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,14,17,-1326.328185,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,14,29,-1150.392222,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,14,43,-1181.948141,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,14,59,-550.6291316,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,14,71,-1244.755356,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,21,17,-1326.328185,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,21,29,-1150.392222,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,21,43,-1181.948141,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,21,59,-550.6291316,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,mean_set_size,21,71,-1244.755356,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,3,17,-0.002149125112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,3,29,-0.001523829541,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,3,43,-0.002243707635,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,3,59,-0.001460774526,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,3,71,-0.001986232988,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,7,17,-0.002149125112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,7,29,-0.001523829541,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,7,43,-0.002243707635,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,7,59,-0.001460774526,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,7,71,-0.001986232988,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,14,17,-0.002149125112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,14,29,-0.001523829541,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,14,43,-0.002243707635,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,14,59,-0.001460774526,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,14,71,-0.001986232988,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,21,17,-0.002149125112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,21,29,-0.001523829541,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,21,43,-0.002243707635,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,21,59,-0.001460774526,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,label_coverage,21,71,-0.001986232988,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,3,17,-26.30518302,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,3,29,127.9947207,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,3,43,71.50644635,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,3,59,999.0451216,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,3,71,128.3720038,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,7,17,-26.30518302,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,7,29,127.9947207,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,7,43,71.50644635,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,7,59,999.0451216,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,7,71,128.3720038,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,14,17,-26.30518302,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,14,29,127.9947207,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,14,43,71.50644635,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,14,59,999.0451216,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,14,71,128.3720038,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,21,17,-26.30518302,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,21,29,127.9947207,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,21,43,71.50644635,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,21,59,999.0451216,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_negscore_rolling-minus-label_margin_rolling,mean_set_size,21,71,128.3720038,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,3,17,0.08929641112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,3,29,0.0875256161,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,3,43,0.08677946508,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,3,59,0.07457831958,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,3,71,0.08785665493,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,7,17,0.08929641112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,7,29,0.0875256161,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,7,43,0.08677946508,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,7,59,0.07457831958,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,7,71,0.08785665493,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,14,17,0.08929641112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,14,29,0.0875256161,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,14,43,0.08677946508,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,14,59,0.07457831958,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,14,71,0.08785665493,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,21,17,0.08929641112,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,21,29,0.0875256161,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,21,43,0.08677946508,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,21,59,0.07457831958,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,label_coverage,21,71,0.08785665493,label_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,3,17,5167.002743,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,3,29,5097.815912,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,3,43,5033.530209,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,3,59,4540.174948,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,3,71,5114.173161,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,7,17,5167.002743,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,7,29,5097.815912,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,7,43,5033.530209,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,7,59,4540.174948,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,7,71,5114.173161,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,14,17,5167.002743,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,14,29,5097.815912,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,14,43,5033.530209,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,14,59,4540.174948,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,14,71,5114.173161,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,21,17,5167.002743,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,21,29,5097.815912,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,21,43,5033.530209,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,21,59,4540.174948,query_count
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,score_function,label_softmax_rolling-minus-label_margin_rolling,mean_set_size,21,71,5114.173161,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,17,-0.001282118649,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,29,-0.00140822868,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,43,-0.001119226525,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,59,-0.00182859545,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,3,71,-0.00146602911,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,17,-0.001282118649,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,29,-0.00140822868,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,43,-0.001119226525,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,59,-0.00182859545,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,7,71,-0.00146602911,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,17,-0.001282118649,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,29,-0.00140822868,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,43,-0.001119226525,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,59,-0.00182859545,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,14,71,-0.00146602911,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,17,-0.001282118649,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,29,-0.00140822868,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,43,-0.001119226525,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,59,-0.00182859545,label_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,score_function,label_minmax_rolling-minus-label_margin_rolling,label_coverage,21,71,-0.00146602911,label_count
