seed,deletion_rate,candidate,k_reg,penalty,threshold,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,full_vocabulary_set_rate,target_coverage,selection_tolerance,selected,selection_feasible,selection_target_coverage,selection_coverage_tolerance,selection_observed_label_coverage,selection_full_set_coverage,selection_mean_size,selection_p90_size
71,0,raps_k1000_lam0p0005,1000,0.0005,1.596191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p001,1000,0.001,2.324848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p002,1000,0.002,3.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,aps,0,0,0.9999432134,0.8476112026,0.8634092171,0.8728175705,4396.129743,6294.387748,7122.459189,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0001,50,0.0001,1.160164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.03,True,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0005,50,0.0005,2.071191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p001,50,0.001,3.274848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p002,50,0.002,5.647663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0001,100,0.0001,1.155164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0005,100,0.0005,2.046191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p001,100,0.001,3.224848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p002,100,0.002,5.547663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0001,250,0.0001,1.140164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0005,250,0.0005,1.971191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p001,250,0.001,3.074848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p002,250,0.002,5.247663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0001,500,0.0001,1.115164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0005,500,0.0005,1.846191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p001,500,0.001,2.824848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p002,500,0.002,4.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0001,1000,0.0001,1.065164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0005,1000,0.0005,1.596191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p001,1000,0.001,2.324848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p002,1000,0.002,3.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.03,False,True,0.88,0.03,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,aps,0,0,0.9999749414,0.8733113674,0.8833981122,0.8940465174,4654.471775,6615.509717,7125.025875,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0001,50,0.0001,1.237359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0,True,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0005,50,0.0005,2.432466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p001,50,0.001,3.985833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p002,50,0.002,7.081999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0001,100,0.0001,1.232359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0005,100,0.0005,2.407466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p001,100,0.001,3.935833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p002,100,0.002,6.981999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0001,250,0.0001,1.217359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0005,250,0.0005,2.332466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p001,250,0.001,3.785833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p002,250,0.002,6.681999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0001,500,0.0001,1.192359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0005,500,0.0005,2.207466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p001,500,0.001,3.535833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p002,500,0.002,6.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0001,1000,0.0001,1.142359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0005,1000,0.0005,1.957466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p001,1000,0.001,3.035833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p002,1000,0.002,5.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0,False,True,0.9,0,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,aps,0,0,0.9999749414,0.8733113674,0.8833981122,0.8940465174,4654.471775,6615.509717,7125.025875,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0001,50,0.0001,1.237359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.01,True,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0005,50,0.0005,2.432466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p001,50,0.001,3.985833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p002,50,0.002,7.081999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0001,100,0.0001,1.232359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0005,100,0.0005,2.407466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p001,100,0.001,3.935833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p002,100,0.002,6.981999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0001,250,0.0001,1.217359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0005,250,0.0005,2.332466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p001,250,0.001,3.785833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p002,250,0.002,6.681999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0001,500,0.0001,1.192359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0005,500,0.0005,2.207466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p001,500,0.001,3.535833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p002,500,0.002,6.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0001,1000,0.0001,1.142359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0005,1000,0.0005,1.957466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p001,1000,0.001,3.035833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p002,1000,0.002,5.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.01,False,True,0.9,0.01,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,aps,0,0,0.9999749414,0.8733113674,0.8833981122,0.8940465174,4654.471775,6615.509717,7125.025875,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0001,50,0.0001,1.237359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.02,True,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0005,50,0.0005,2.432466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p001,50,0.001,3.985833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p002,50,0.002,7.081999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0001,100,0.0001,1.232359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0005,100,0.0005,2.407466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p001,100,0.001,3.935833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p002,100,0.002,6.981999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0001,250,0.0001,1.217359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0005,250,0.0005,2.332466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p001,250,0.001,3.785833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p002,250,0.002,6.681999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0001,500,0.0001,1.192359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0005,500,0.0005,2.207466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p001,500,0.001,3.535833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p002,500,0.002,6.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0001,1000,0.0001,1.142359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0005,1000,0.0005,1.957466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p001,1000,0.001,3.035833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p002,1000,0.002,5.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.02,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,aps,0,0,0.9999749414,0.8733113674,0.8833981122,0.8940465174,4654.471775,6615.509717,7125.025875,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0001,50,0.0001,1.237359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.03,True,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0005,50,0.0005,2.432466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p001,50,0.001,3.985833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p002,50,0.002,7.081999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0001,100,0.0001,1.232359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0005,100,0.0005,2.407466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p001,100,0.001,3.935833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p002,100,0.002,6.981999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0001,250,0.0001,1.217359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0005,250,0.0005,2.332466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p001,250,0.001,3.785833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p002,250,0.002,6.681999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0001,500,0.0001,1.192359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0005,500,0.0005,2.207466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p001,500,0.001,3.535833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p002,500,0.002,6.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,0.9,0.03,False,True,0.9,0.03,0.9049423394,0.8972792893,2929.308347,4484.551397
