seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate,target_coverage,selection_tolerance,selection_candidate,selection_candidate_k_reg,selection_candidate_penalty
71,0,adaptive_mass_rolling,313,1.350099347,mass,1000,3,794,641,0.9408060453,0.9266770671,0.9282371295,3831.028081,3551,4959,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,314,1.279992786,mass,1000,2,678,585,0.9144542773,0.9042735043,0.9117216117,3176.723077,2850,4408.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,315,1.283704034,mass,1000,2,774,660,0.9186046512,0.9090909091,0.9212373737,3177.171212,2887,4385.7,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,316,1.2956,mass,1000,2,758,622,0.9142480211,0.8954983923,0.8991961415,3359.731511,3007,4707.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,317,1.301590088,mass,1000,2,630,559,0.8936507937,0.8801431127,0.8891174717,3317.962433,3066,4417.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,318,1.398553634,mass,1000,2,342,308,0.9356725146,0.9285714286,0.9301948052,4242.831169,4035,5040.7,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,319,1.3866,mass,1000,3,324,290,0.9475308642,0.9413793103,0.9413793103,4115.734483,3916,4987.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,320,1.33100268,mass,1000,3,736,646,0.9361413043,0.9303405573,0.9346749226,3694.673375,3360,4872.5,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,321,1.247703893,mass,1000,2,680,603,0.9088235294,0.9004975124,0.9054726368,2880.567164,2527,4276.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,322,1.2655326,mass,1000,2,668,595,0.8817365269,0.868907563,0.8736694678,3077.292437,2706,4569.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,323,1.374101181,mass,1000,2,668,600,0.9311377246,0.925,0.9297222222,4022.291667,3791,4918.1,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,324,1.355924109,mass,1000,2,796,650,0.9510050251,0.94,0.9446153846,3850.976923,3609,4710.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,325,1.229325479,mass,1000,2,398,360,0.8819095477,0.8694444444,0.875,2793.933333,2343,4541.6,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,326,1.286262976,mass,1000,2,422,348,0.9526066351,0.9454022989,0.9468390805,3107.916667,2912,3606,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,327,1.254932781,mass,1000,3,738,621,0.9051490515,0.8921095008,0.9013955985,2975.491143,2599,4373,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,328,1.276951052,mass,1000,2,600,526,0.9183333333,0.9106463878,0.9188846641,3139.918251,2819.5,4422,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,329,1.323129776,mass,1000,2,684,599,0.9108187135,0.8998330551,0.9081803005,3607.806344,3281,4835.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,330,1.364778652,mass,1000,2,640,580,0.928125,0.9206896552,0.9215517241,3947.827586,3698,4924.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,331,1.350599974,mass,1000,2,506,474,0.9407114625,0.9367088608,0.9377637131,3821.029536,3556,4886.3,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,332,1.2867,mass,1000,2,318,300,0.9056603774,0.9,0.9,3236.536667,2917,4639.7,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,333,1.29796603,mass,1000,3,342,312,0.9210526316,0.9134615385,0.9166666667,3354.230769,3029,4550,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,334,1.331871012,mass,1000,3,700,633,0.9114285714,0.9020537125,0.9117956819,3643.838863,3368,4816.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,335,1.361374398,mass,1000,2,656,587,0.9237804878,0.9165247019,0.9240488359,3927.710392,3663,5004.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,336,1.335137671,mass,1000,2,632,551,0.8939873418,0.8784029038,0.8838475499,3714.183303,3401,4994,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,337,1.387006003,mass,1000,2,552,492,0.9003623188,0.8882113821,0.8929539295,4141.648374,3920,5072.7,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,338,1.46595789,mass,1000,2,496,457,0.9072580645,0.9015317287,0.9044493071,4869.16849,4709,5468,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,339,1.5141,mass,1000,2,328,297,0.9176829268,0.9191919192,0.9208754209,5260.96633,5191,5336.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,340,1.509899673,mass,1000,3,328,303,0.9390243902,0.9339933993,0.9339933993,5259.270627,5149,5709,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,341,1.496899123,mass,1000,3,576,519,0.9375,0.9306358382,0.9331406551,5155.219653,5019,5701.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,342,1.3926,mass,1000,3,636,565,0.9323899371,0.9238938053,0.9274336283,4232.311504,3976,5204.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,343,1.36116038,mass,1000,2,642,567,0.9112149533,0.8994708995,0.90558495,3970.236332,3661,5084,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,344,1.382899994,mass,1000,2,650,582,0.9184615385,0.912371134,0.9140893471,4114.745704,3879,5020.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,345,1.394,mass,1000,2,586,501,0.9300341297,0.9181636727,0.9241516966,4241.552894,3990,5257,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,346,1.374982259,mass,1000,2,224,197,0.9732142857,0.9695431472,0.9695431472,3985.989848,3799,4809.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,347,1.331091958,mass,1000,3,306,277,0.9444444444,0.9386281588,0.9410348977,3580.018051,3360,4478.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,348,1.306772181,mass,1000,3,714,610,0.906162465,0.8901639344,0.893715847,3407.745902,3117,4731.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,349,1.339158324,mass,1000,2,600,545,0.91,0.9009174312,0.9070336391,3695.563303,3441,4706.4,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,350,1.3921,mass,1000,2,656,560,0.9222560976,0.9142857143,0.9197916667,4141.042857,3971,4843.3,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,351,1.410691851,mass,1000,2,522,476,0.9291187739,0.9222689076,0.925070028,4375.346639,4156,5408.5,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,352,1.375999997,mass,1000,2,462,415,0.9004329004,0.8915662651,0.8955823293,3995.775904,3810,4717.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,353,1.429742069,mass,1000,3,242,226,0.9008264463,0.8938053097,0.9004424779,4463.070796,4347,4725,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,354,1.45679814,mass,1000,3,238,227,0.8949579832,0.8898678414,0.8898678414,4764.572687,4617,5289,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,355,1.4997,mass,1000,4,578,506,0.9083044983,0.9011857708,0.9078204404,5187.369565,5047,5715,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,356,1.580026469,mass,1000,3,548,483,0.9397810219,0.9358178054,0.9378881988,5929.786749,5850,6250.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,357,1.504399991,mass,1000,2,406,363,0.9359605911,0.9311294766,0.9384756657,5166.936639,5094,5312,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,358,1.4531,mass,1000,3,300,276,0.95,0.9456521739,0.9456521739,4722.003623,4581,5180,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,359,1.36893083,mass,1000,3,330,312,0.9363636364,0.9326923077,0.9326923077,4001.759615,3739,5114.8,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,360,1.32849991,mass,1000,3,228,214,0.951754386,0.9485981308,0.9509345794,3512.182243,3335,3919.6,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,361,1.278398538,mass,1000,4,246,226,0.918699187,0.9115044248,0.9137168142,3050.548673,2833,3685.5,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,362,1.2372,mass,1000,4,620,530,0.9080645161,0.8924528302,0.9,2717.028302,2422,4082.9,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,363,1.256098199,mass,1000,3,386,353,0.9015544041,0.9008498584,0.903210576,2883.750708,2610,4103,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
71,0,adaptive_mass_rolling,364,1.302179897,mass,1000,2,354,329,0.906779661,0.8996960486,0.9012158055,3299.848024,3071,4247.2,0,0,0.92,0,raps_k50_lam0p0001,50,0.0001
17,0.1,margin_rolling,292,15.31790447,score_margin,1000,3,730,658,0.895890411,0.905775076,0.9154508612,3863.808511,5789,7128,0.01215805471,0.3191489362,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,293,16.53977585,score_margin,1000,2,658,581,0.943768997,0.9466437177,0.9546758462,4473.857143,6951,7128,0.003442340792,0.395869191,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,294,16.6006012,score_margin,1000,2,618,538,0.9045307443,0.9033457249,0.9183085502,4332.174721,6916.5,7128,0.01115241636,0.3866171004,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,295,16.8243351,score_margin,1000,2,666,578,0.9309309309,0.9307958478,0.9485005767,4534.557093,6876.5,7128,0.003460207612,0.3771626298,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,296,16.93244314,score_margin,1000,2,516,466,0.8875968992,0.8798283262,0.8961373391,4254.912017,6848,7128,0.004291845494,0.3776824034,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,297,17.36253643,score_margin,1000,2,292,254,0.8869863014,0.8976377953,0.9165354331,3836.047244,4904,7128,0,0.311023622,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,298,18.40703508,score_margin,1000,3,252,224,0.9603174603,0.9642857143,0.970610119,4516.321429,6977.5,7128,0,0.3883928571,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,299,17.59089339,score_margin,1000,3,702,615,0.9230769231,0.9284552846,0.9408207511,4416.178862,7014,7128,0.00487804878,0.3593495935,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,300,17.07164192,score_margin,1000,3,664,573,0.9201807229,0.9162303665,0.9379484196,4497.162304,7056,7128,0.006980802792,0.3926701571,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,301,17.62801266,score_margin,1000,2,616,552,0.9220779221,0.9184782609,0.928321256,4620.309783,7112.5,7128,0.007246376812,0.4202898551,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,302,17.44487572,score_margin,1000,2,570,490,0.9,0.8959183673,0.9132944606,4217.640816,6813,7128,0.01224489796,0.3653061224,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,303,18.45516098,score_margin,1000,2,542,485,0.926199262,0.9195876289,0.927766323,4640.418557,7097,7128,0.00618556701,0.4041237113,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,304,17.68415052,score_margin,1000,2,328,281,0.8993902439,0.8825622776,0.9193357058,4335.576512,6860,7128,0.007117437722,0.3629893238,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,305,18.52319986,score_margin,1000,3,328,295,0.9451219512,0.9389830508,0.9524293785,4302.413559,6782,7128,0,0.3389830508,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,306,17.87252855,score_margin,1000,3,582,513,0.9226804124,0.9317738791,0.9459389214,4272.097466,6930,7128,0.007797270955,0.38791423,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,307,17.67359686,score_margin,1000,3,588,510,0.9132653061,0.9156862745,0.9305228758,4561.380392,7052.5,7128,0.005882352941,0.3862745098,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,308,17.93840671,score_margin,1000,2,562,497,0.9074733096,0.9014084507,0.9197470538,4379.108652,7065,7128,0.01006036217,0.4124748491,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,309,18.22213745,score_margin,1000,2,626,535,0.9233226837,0.923364486,0.9427102804,4601.914019,7095,7128,0.009345794393,0.414953271,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,310,18.54631985,score_margin,1000,2,620,527,0.9564516129,0.9525616698,0.9655281467,4300.812144,6870,7128,0.00569259962,0.3453510436,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,311,17.62227631,score_margin,1000,2,438,366,0.9155251142,0.9016393443,0.9244080146,3486.554645,1731,7128,0.008196721311,0.2677595628,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,312,17.02645874,score_margin,1000,2,460,368,0.8956521739,0.8940217391,0.9175465839,3227.717391,1462.5,7128,0.002717391304,0.2472826087,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,313,17.87890911,score_margin,1000,3,794,641,0.9080604534,0.8985959438,0.9245709828,3844.422777,5470,7128,0.009360374415,0.3104524181,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,314,18.49610138,score_margin,1000,2,678,585,0.9233038348,0.9213675214,0.9367317867,4090.213675,6365,7128,0.008547008547,0.3401709402,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,315,19.04356599,score_margin,1000,2,774,660,0.9121447028,0.9121212121,0.9298232323,4262.936364,6845.5,7128,0.006060606061,0.3363636364,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,316,20.16757584,score_margin,1000,2,758,622,0.9406332454,0.9324758842,0.948392283,4917.792605,7116,7128,0.004823151125,0.422829582,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,317,18.84815407,score_margin,1000,2,630,559,0.9174603175,0.9123434705,0.9298151461,3849.538462,5445,7128,0.01073345259,0.28980322,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,318,19.60221481,score_margin,1000,2,342,308,0.9385964912,0.9350649351,0.9464285714,3861.13961,5294.5,7128,0.003246753247,0.3409090909,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,319,19.18590423,score_margin,1000,3,324,290,0.9351851852,0.9275862069,0.9362068966,3956.806897,5475.5,7128,0.006896551724,0.3103448276,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,320,19.17955732,score_margin,1000,3,736,646,0.9211956522,0.9226006192,0.9337977296,4406.068111,7081,7128,0.00773993808,0.4040247678,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,321,19.02393055,score_margin,1000,2,680,603,0.9235294118,0.9170812604,0.9295190713,4396.94859,6966,7128,0.008291873964,0.3449419569,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,322,19.57713604,score_margin,1000,2,668,595,0.9356287425,0.9327731092,0.9414565826,4507.811765,7061,7128,0.001680672269,0.3949579832,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,323,18.90852928,score_margin,1000,2,668,600,0.9071856287,0.9066666667,0.9211111111,4341.233333,6904.5,7128,0.01,0.33,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,324,19.61688244,score_margin,1000,2,796,650,0.9095477387,0.9076923077,0.9338974359,4409.936923,7002.5,7128,0.004615384615,0.3753846154,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,325,20.22312379,score_margin,1000,2,398,360,0.9221105528,0.9166666667,0.9259259259,4018.230556,6840,7128,0.008333333333,0.3888888889,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,326,19.79989874,score_margin,1000,2,422,348,0.9218009479,0.9137931034,0.929717433,3550.054598,3084.5,7128,0.005747126437,0.3017241379,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,327,19.88245869,score_margin,1000,3,738,621,0.9227642276,0.922705314,0.9454911433,4294.677939,6854,7128,0.009661835749,0.383252818,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,328,19.63532257,score_margin,1000,2,600,526,0.9183333333,0.9182509506,0.9349628825,4354.292776,6850.5,7128,0.009505703422,0.3783269962,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,329,20.20266724,score_margin,1000,2,684,599,0.9371345029,0.938230384,0.9456316082,4458.460768,7042,7128,0.005008347245,0.3989983306,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,330,19.07165718,score_margin,1000,2,640,580,0.9265625,0.9275862069,0.9389367816,4063.308621,6181,7128,0.008620689655,0.3344827586,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,331,18.85489273,score_margin,1000,2,506,474,0.9150197628,0.917721519,0.9224683544,4121.677215,6430,7128,0.01054852321,0.3291139241,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,332,18.83904789,score_margin,1000,2,318,300,0.9245283019,0.9233333333,0.93,3796.756667,4908.5,7128,0.01666666667,0.3366666667,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,333,18.83904789,score_margin,1000,3,342,312,0.8771929825,0.8782051282,0.8915598291,3891.044872,5368,7128,0.02243589744,0.3333333333,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,334,19.53811741,score_margin,1000,3,700,633,0.9228571429,0.9304897314,0.9389678778,4186.445498,6432,7128,0.01263823065,0.3301737757,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,335,19.87059212,score_margin,1000,2,656,587,0.9024390244,0.8994889267,0.9137421919,4098.988075,6494,7128,0.01022146508,0.3645655877,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,336,21.02520227,score_margin,1000,2,632,551,0.9240506329,0.9255898367,0.9368421053,4467.961887,7078,7128,0.009074410163,0.4137931034,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,337,20.8404417,score_margin,1000,2,552,492,0.9275362319,0.9268292683,0.9384146341,4355.859756,6943.5,7128,0.002032520325,0.3922764228,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,338,20.98117828,score_margin,1000,2,496,457,0.9193548387,0.932166302,0.941356674,4512.752735,7014,7128,0.00875273523,0.3894967177,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,339,20.67449665,score_margin,1000,2,328,297,0.9359756098,0.9292929293,0.9413580247,4155.609428,6026,7128,0.006734006734,0.2828282828,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,340,20.67449665,score_margin,1000,3,328,303,0.9420731707,0.9471947195,0.9554455446,4362.145215,6573,7128,0.003300330033,0.3729372937,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,341,19.8339448,score_margin,1000,3,576,519,0.9079861111,0.9171483622,0.9275529865,4194.770713,6659,7128,0.01541425819,0.3410404624,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,342,20.00585395,score_margin,1000,3,636,565,0.9119496855,0.9097345133,0.9256637168,4267.661947,6451,7128,0.008849557522,0.3681415929,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,343,21.38201618,score_margin,1000,2,642,567,0.8987538941,0.8959435626,0.9084656085,4941.107584,7120,7128,0.005291005291,0.4268077601,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,344,22.27564573,score_margin,1000,2,650,582,0.9123076923,0.910652921,0.9235395189,4609.013746,7086.5,7128,0.006872852234,0.4209621993,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,345,22.74408579,score_margin,1000,2,586,501,0.9249146758,0.9161676647,0.9241516966,4701.59481,7113,7128,0.003992015968,0.4670658683,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,346,22.15793705,score_margin,1000,2,224,197,0.9241071429,0.9187817259,0.9340101523,3750.28934,4027,7128,0,0.2944162437,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,347,22.15793705,score_margin,1000,3,306,277,0.9411764706,0.9386281588,0.9476534296,3756.99278,4969,7128,0,0.3321299639,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,348,21.73357582,score_margin,1000,3,714,610,0.9299719888,0.9278688525,0.9392076503,4274.045902,6883.5,7128,0.008196721311,0.3737704918,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,349,20.82268715,score_margin,1000,2,600,545,0.88,0.880733945,0.8941896024,3930.946789,5890,7128,0.009174311927,0.3431192661,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,350,23.17853546,score_margin,1000,2,656,560,0.9176829268,0.9125,0.9300892857,4204.701786,6606.5,7128,0.01071428571,0.3571428571,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,351,23.52903938,score_margin,1000,2,522,476,0.908045977,0.9117647059,0.9299719888,4214.657563,6771,7128,0.01050420168,0.3613445378,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,352,24.06179857,score_margin,1000,2,462,415,0.9199134199,0.9180722892,0.9407630522,4534.539759,7055,7128,0.004819277108,0.3855421687,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,353,24.98426351,score_margin,1000,3,242,226,0.9132231405,0.9115044248,0.9225663717,4286.429204,6876.5,7128,0.008849557522,0.389380531,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,354,24.98426351,score_margin,1000,3,238,227,0.9579831933,0.9603524229,0.9618208517,4687.38326,7079,7128,0,0.4273127753,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,355,24.6470823,score_margin,1000,4,578,506,0.9083044983,0.9169960474,0.9356295878,4806.179842,7124,7128,0.005928853755,0.4624505929,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,356,24.87738729,score_margin,1000,3,548,483,0.9233576642,0.9213250518,0.9278812974,4580.855072,7102,7128,0.004140786749,0.4244306418,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,357,25.12792873,score_margin,1000,2,406,363,0.9310344828,0.9283746556,0.9393939394,4497.325069,6997,7128,0.005509641873,0.3801652893,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,358,24.51594758,score_margin,1000,3,300,276,0.9333333333,0.9275362319,0.9390096618,4056.876812,6009.5,7128,0.003623188406,0.3115942029,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,359,24.02302331,score_margin,1000,3,330,312,0.9606060606,0.9583333333,0.9674145299,4948.951923,7128,7128,0.00641025641,0.5064102564,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,360,20.94564307,score_margin,1000,3,228,214,0.9166666667,0.9205607477,0.9275700935,3379.528037,1383,7128,0,0.2663551402,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,361,22.81559181,score_margin,1000,4,246,226,0.9308943089,0.9292035398,0.9365781711,3587.544248,1992,7128,0.01327433628,0.2876106195,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,362,21.18110681,score_margin,1000,4,620,530,0.8709677419,0.8981132075,0.9222551662,3452.149057,1700,7128,0.01509433962,0.2566037736,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,363,24.27386093,score_margin,1000,3,386,353,0.932642487,0.9376770538,0.9487724268,4010.838527,5983,7128,0.01416430595,0.3569405099,0.92,0,raps_k50_lam0p002,50,0.002
17,0.1,margin_rolling,364,25.32577178,score_margin,1000,2,354,329,0.9350282486,0.9300911854,0.9374366768,4292.933131,6818,7128,0.01215805471,0.367781155,0.92,0,raps_k50_lam0p002,50,0.002
29,0.1,margin_rolling,292,16.22984123,score_margin,1000,3,730,658,0.9082191781,0.9179331307,0.9266970618,4080.326748,6408,7128,0.006079027356,0.3708206687,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,293,16.41622829,score_margin,1000,2,658,581,0.9300911854,0.9363166954,0.9483648881,4431.018933,6985,7128,0.006884681583,0.3752151463,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,294,17.16832542,score_margin,1000,2,618,538,0.9061488673,0.9033457249,0.9254956629,4417.776952,6985,7128,0.007434944238,0.4089219331,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,295,17.44500589,score_margin,1000,2,666,578,0.9309309309,0.9290657439,0.9467704729,4746.532872,7012.5,7128,0.001730103806,0.3823529412,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,296,17.3425597,score_margin,1000,2,516,466,0.9166666667,0.9098712446,0.9279685265,4429.186695,7043.5,7128,0.002145922747,0.3948497854,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,297,17.29052319,score_margin,1000,2,292,254,0.8938356164,0.9094488189,0.9221784777,3833.629921,5069.5,7128,0,0.3385826772,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,298,18.22809196,score_margin,1000,3,252,224,0.9404761905,0.9508928571,0.9635416667,4359.196429,7026,7128,0,0.375,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,299,17.49630356,score_margin,1000,3,702,615,0.9202279202,0.9284552846,0.9427409988,4337.977236,6865,7128,0.00325203252,0.3642276423,0.92,0,raps_k50_lam0p0001,50,0.0001
29,0.1,margin_rolling,300,17.50646877,score_margin,1000,3,664,573,0.9111445783,0.9057591623,0.9316947838,4599.038394,7070,7128,0.001745200698,0.4031413613,0.92,0,raps_k50_lam0p0001,50,0.0001
