seed,deletion_rate,method,query_count,label_count,cap_size,cap_label,cap_rank,answered_count,answer_rate,abstention_rate,answered_label_count,label_answer_rate,conditional_full_set_coverage,unconditional_full_set_recall,conditional_partial_answer_recall,unconditional_partial_answer_recall,conditional_label_recall,unconditional_label_recall,candidate_load,mean_answered_set_size,top1_accuracy_on_answered,full_vocabulary_answered_rate,median_answered_set_size,p90_answered_set_size,candidate_load_saved_vs_uncapped,candidate_load_reduction_vs_uncapped,unconditional_full_set_recall_loss_vs_uncapped,conditional_full_set_coverage_delta_vs_uncapped
29,0,static,33964,38596,4000,4000,4000,20681,0.6089094335,0.3910905665,24620,0.6378899368,0.7201779411,0.4385231422,0.7508140092,0.457177733,0.7265637693,0.4634677169,191.1440643,313.9121416,0.3188433828,0,66,1006,2675.806059,0.9333284305,0.3896478624,-0.1079930635
29,0,static,33964,38596,5000,5000,5000,21351,0.628636203,0.371363797,25359,0.6570369987,0.7279752705,0.4576316099,0.7577436431,0.4763450867,0.7336251429,0.4820188621,279.7589212,445.025151,0.3147861927,0,74,1303,2587.191202,0.9024193275,0.3705393947,-0.1001957341
29,0,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8281710046,0.8281710046,0.8468992028,0.8468992028,0.8242563996,0.8242563996,2866.950124,2866.950124,0.2615416323,0.2302732305,520.5,7128,0,0,0,0
29,0,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2257390178,0.2257390178,0.2418985766,0.2418985766,0.2301533838,0.2301533838,1,1,0.2615416323,0,1,1,0,0,0,0
29,0,weighted,33964,38596,1,1,1,493,0.01451536921,0.9854846308,740,0.01917297129,0.4401622718,0.00638911789,0.5172301104,0.007507786022,0.4202702703,0.008057829827,0.01451536921,1,0.630831643,0,1,1,3939.282505,0.9999963152,0.8941231893,-0.4603500353
29,0,weighted,33964,38596,10,10,10,2859,0.08417736427,0.9158226357,3859,0.09998445435,0.6218957678,0.05234954658,0.6819310504,0.05740315843,0.6206271055,0.06205306249,0.3701860794,4.397691501,0.6190975866,0,4,9,3938.926834,0.9999060274,0.8481627606,-0.2786165394
29,0,weighted,33964,38596,50,50,50,5801,0.1707984925,0.8292015075,7399,0.1917038035,0.6831580762,0.1166823696,0.7318714206,0.1250025354,0.6913096364,0.1325266867,2.694205629,15.77417687,0.5076710912,0,11,39,3936.602815,0.9993160694,0.7838299376,-0.217354231
29,0,weighted,33964,38596,100,100,100,7489,0.2204981745,0.7795018255,9454,0.244947663,0.7102416878,0.1566069956,0.7556995233,0.1666303654,0.7213877724,0.1767022489,6.32852432,28.70102817,0.4665509414,0,18,75,3932.968496,0.9983934889,0.7439053115,-0.1902706193
29,0,weighted,33964,38596,250,250,250,9919,0.2920445177,0.7079554823,12414,0.3216395481,0.7420102833,0.2167000353,0.781874893,0.228342276,0.7526985661,0.2420976267,18.30535273,62.68000807,0.4185905837,0,35,177,3920.991668,0.9953531423,0.6838122718,-0.1585020239
29,0,weighted,33964,38596,500,500,500,11659,0.3432752326,0.6567247674,14549,0.3769561613,0.7528089888,0.2584206807,0.7911182791,0.2715713113,0.765001031,0.288371852,36.79678483,107.1932413,0.3873402522,0,51,315,3902.500236,0.9906590479,0.6420916264,-0.1477033184
29,0,weighted,33964,38596,1000,1000,1000,13258,0.390354493,0.609645507,16538,0.428489999,0.7658017801,0.2989341656,0.8026098947,0.3133023785,0.778812432,0.3337133382,70.68366506,181.075577,0.3662694222,0,72,558,3868.613355,0.982056782,0.6015781416,-0.1347105271
29,0,weighted,33964,38596,2000,2000,2000,14808,0.4359910493,0.5640089507,18262,0.4731578402,0.779443544,0.3398304087,0.8132159633,0.3545548812,0.7907677144,0.3741579438,136.2124308,312.4202458,0.3492706645,0,97,1030.3,3803.08459,0.9654221476,0.5606818985,-0.1210687631
29,0,weighted,33964,38596,3000,3000,3000,15181,0.4469732658,0.5530267342,18670,0.4837288838,0.782491272,0.3497526793,0.8154997684,0.3645065948,0.7933583289,0.3837703389,160.9517136,360.092484,0.3457611488,0,106,1181,3778.345307,0.9591420213,0.5507596278,-0.1180210352
29,0,weighted,33964,38596,4000,4000,4000,15470,0.4554822754,0.5445177246,19010,0.4925380868,0.7853264383,0.357702273,0.817869122,0.3725248886,0.796054708,0.3920872629,192.7317454,423.1377505,0.343956044,0,112,1333,3746.565275,0.951074584,0.5428100342,-0.1151858689
29,0,weighted,33964,38596,5000,5000,5000,16263,0.4788305264,0.5211694736,19886,0.5152347394,0.7941954129,0.3802850077,0.8253972402,0.395225395,0.8037312682,0.4141102705,297.5018255,621.3092295,0.3386828998,0,132,1843.8,3641.795195,0.9244784478,0.5202272995,-0.1063168942
29,0,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9005123071,0.9005123071,0.9155508377,0.9155508377,0.8980464297,0.8980464297,3939.29702,3939.29702,0.2615416323,0.3415086562,5928,7128,0,0,0,0
43,0,adaptive,33964,38596,1,1,1,329,0.009686727123,0.9903132729,387,0.0100269458,0.5866261398,0.00568248734,0.6350050659,0.006151120795,0.5839793282,0.00585552907,0.009686727123,1,0.6869300912,0,1,1,3448.387234,0.9999971909,0.8850842068,-0.3041405543
43,0,adaptive,33964,38596,10,10,10,1565,0.04607820045,0.9539217996,1848,0.04788060939,0.7322683706,0.03374160876,0.774227902,0.03567502846,0.7494588745,0.03588454762,0.1917324226,4.161022364,0.6869009585,0,3,9,3448.205188,0.9999443995,0.8570250854,-0.1584983235
43,0,adaptive,33964,38596,50,50,50,4020,0.1183606171,0.8816393829,4713,0.1221110996,0.77039801,0.09118478389,0.8015837479,0.09487594708,0.7895183535,0.0964089543,2.203892357,18.62014925,0.5619402985,0,16,41,3446.193028,0.9993608937,0.7995819103,-0.1203686842
43,0,adaptive,33964,38596,100,100,100,6263,0.1844011306,0.8155988694,7464,0.1933879158,0.7793389749,0.1437109881,0.8091356645,0.1492055313,0.8018488746,0.1550678827,7.105552938,38.53313109,0.4861887274,0,32,85,3441.291367,0.997939462,0.747055706,-0.1114277192
43,0,adaptive,33964,38596,250,250,250,10365,0.3051760688,0.6948239312,12745,0.3302155664,0.7914134105,0.2415204334,0.8224588243,0.2509947507,0.8168693605,0.2697429785,27.51492757,90.16082972,0.415918958,0,75,203,3420.881993,0.9920209511,0.6492462607,-0.09935328363
43,0,adaptive,33964,38596,500,500,500,13137,0.3867918973,0.6132081027,16144,0.4182816872,0.792037756,0.3063537864,0.8236141469,0.3185672785,0.8164023786,0.3414861644,56.60408079,146.3424678,0.3756565426,0,110,356,3391.792839,0.9835853928,0.5844129078,-0.09872893819
43,0,adaptive,33964,38596,1000,1000,1000,15289,0.4501531033,0.5498468967,18815,0.4874857498,0.7920073255,0.3565245554,0.8232689339,0.3705970654,0.8164230667,0.3979946108,101.1712696,224.7485774,0.3478317745,0,144,598,3347.225651,0.9706613618,0.5342421387,-0.09875936862
43,0,adaptive,33964,38596,2000,2000,2000,17070,0.5025909787,0.4974090213,20781,0.5384236708,0.7997070885,0.4019255682,0.8289079514,0.4166016585,0.8222414706,0.4427142709,176.4639913,351.108553,0.3324545987,0,174,1022,3271.932929,0.948827239,0.4888411259,-0.09105960569
43,0,adaptive,33964,38596,3000,3000,3000,17861,0.5258803439,0.4741196561,21652,0.5609907762,0.8025866413,0.4220645389,0.830988862,0.4370007085,0.8244503972,0.4625090683,231.4196797,440.0614747,0.3257936286,0,188,1350,3216.977241,0.9328906489,0.4687021552,-0.08818005286
43,0,adaptive,33964,38596,4000,4000,4000,17958,0.528736309,0.471263691,21757,0.5637112654,0.8032074841,0.4246849605,0.8314841332,0.4396358516,0.8249299076,0.4650222821,241.483247,456.7177303,0.3249248246,0,190,1395.3,3206.913673,0.9299723168,0.4660817336,-0.08755921002
43,0,adaptive,33964,38596,5000,5000,5000,18762,0.5524084325,0.4475915675,22622,0.5861229143,0.8089222897,0.4468554941,0.8361204596,0.4618799924,0.8293696402,0.4861125505,349.8161877,633.2564226,0.3180897559,0,204,1870.9,3098.580733,0.8985568669,0.4439112001,-0.08184440441
43,0,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8907666941,0.8907666941,0.9060223196,0.9060223196,0.8965955021,0.8965955021,3448.39692,3448.39692,0.2551819574,0.235396302,1928,7128,0,0,0,0
43,0,rolling,33964,38596,1,1,1,326,0.009598398304,0.9904016017,384,0.009949217535,0.5858895706,0.00562360146,0.6347137014,0.006092234915,0.5833333333,0.005803710229,0.009598398304,1,0.6871165644,0,1,1,3466.830998,0.9999972314,0.8861735956,-0.3059076265
43,0,rolling,33964,38596,10,10,10,1541,0.0453715699,0.9546284301,1818,0.04710332677,0.7319922128,0.03321163585,0.7737399957,0.0351057983,0.7486248625,0.03526272153,0.1869921093,4.121349773,0.6898118105,0,3,9,3466.653604,0.9999460627,0.8585855612,-0.1598049842
43,0,rolling,33964,38596,50,50,50,3991,0.1175067719,0.8824932281,4681,0.1212819981,0.7717364069,0.09068425392,0.8030234695,0.09436069564,0.790643025,0.09589076588,2.194971146,18.67952894,0.5625156602,0,16,42,3464.645625,0.999366867,0.8011129431,-0.1200607901
43,0,rolling,33964,38596,100,100,100,6218,0.1830761983,0.8169238017,7415,0.1921183542,0.7798327436,0.142768814,0.8098718773,0.1482682644,0.8025623736,0.1541869624,7.085943941,38.70488903,0.4866516565,0,32,85,3459.754652,0.9979560803,0.749028383,-0.1119644534
43,0,rolling,33964,38596,250,250,250,10265,0.3022317748,0.6977682252,12629,0.3272100736,0.7912323429,0.2391355553,0.822328532,0.2485338117,0.8168501069,0.2672815836,27.23468967,90.11193376,0.4167559669,0,75,202,3439.605906,0.9921442337,0.6526616417,-0.1005648541
43,0,rolling,33964,38596,500,500,500,13029,0.3836120598,0.6163879402,16025,0.4151984662,0.7929234784,0.3041750088,0.8247424244,0.3163811403,0.8176599064,0.339491139,56.19382287,146.4860695,0.3769283905,0,110,355,3410.646773,0.9837910566,0.5876221882,-0.09887371864
43,0,rolling,33964,38596,1000,1000,1000,15214,0.4479448828,0.5520551172,18734,0.4853870867,0.7930195872,0.3552290661,0.824435305,0.3693015761,0.8176043557,0.3968545963,101.4626958,226.5070987,0.3483633495,0,146,601,3365.3779,0.970733383,0.536568131,-0.09877760981
43,0,rolling,33964,38596,2000,2000,2000,17001,0.5005594159,0.4994405841,20708,0.5365322831,0.8007176048,0.4008067365,0.8300075719,0.4154681054,0.8234015839,0.4417815318,177.325315,354.2542792,0.3326863126,0,176,1030,3289.515281,0.9488510331,0.4909904605,-0.09107959219
43,0,rolling,33964,38596,3000,3000,3000,17736,0.5221999764,0.4778000236,21517,0.5574930045,0.8034506089,0.4195618891,0.8319966206,0.4344686157,0.8254868244,0.4602031299,228.2077788,437.012235,0.326511051,0,188,1336.5,3238.632817,0.9341741356,0.472235308,-0.0883465881
43,0,rolling,33964,38596,4000,4000,4000,17860,0.525850901,0.474149099,21651,0.5609648668,0.8042553191,0.4229183842,0.8326311346,0.4378398323,0.8261050298,0.463415898,241.0182841,458.3395857,0.3252519597,0,190,1397.1,3225.822312,0.930478983,0.4688788129,-0.08754187788
43,0,rolling,33964,38596,5000,5000,5000,18694,0.5504063126,0.4495936874,22548,0.5842056172,0.809992511,0.4458249912,0.8372628685,0.4608347681,0.830539294,0.4852057208,353.6437404,642.5139617,0.3183909276,0,206,1877.4,3113.196855,0.8979925005,0.4459722059,-0.08180468607
43,0,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.891797197,0.891797197,0.9070160188,0.9070160188,0.8976577884,0.8976577884,3466.840596,3466.840596,0.2551819574,0.2367212342,1991,7128,0,0,0,0
43,0,static,33964,38596,1,1,1,838,0.02467318337,0.9753268166,973,0.02520986631,0.5668257757,0.0139853963,0.6164478918,0.01520973187,0.5765673176,0.01453518499,0.02467318337,1,0.669451074,0,1,1,2222.161671,0.9999888969,0.7821222471,-0.2292818677
43,0,static,33964,38596,10,10,10,3482,0.1025203156,0.8974796844,4024,0.1042595088,0.6677197013,0.06845483453,0.7049253303,0.07226916735,0.6824055666,0.07114726915,0.4128194559,4.026708788,0.5939115451,0,3,9,2221.773525,0.9998142282,0.7276528089,-0.1283879421
43,0,static,33964,38596,50,50,50,9208,0.2711105877,0.7288894123,10686,0.2768680692,0.6933101651,0.1879637263,0.7238669273,0.1962479881,0.7140183418,0.1976888797,5.308503121,19.5805821,0.4395091225,0,17,43,2216.877841,0.997611135,0.6081439171,-0.1027974783
43,0,static,33964,38596,100,100,100,13350,0.3930632434,0.6069367566,15675,0.4061301689,0.6929588015,0.2723766341,0.7249174771,0.2849384148,0.7168740032,0.29114416,14.26327877,36.28749064,0.3817228464,0,31,82,2207.923066,0.9935814209,0.5237310093,-0.1031488419
43,0,static,33964,38596,250,250,250,18548,0.5461076434,0.4538923566,22130,0.5733754793,0.6968945439,0.3805794371,0.7299001938,0.3986040748,0.7217803886,0.4138511763,38.36582852,70.25323485,0.3334052189,0,51,169,2183.820516,0.9827350984,0.4155282063,-0.0992130995
43,0,static,33964,38596,500,500,500,20768,0.6114709693,0.3885290307,24719,0.6404549694,0.7003563174,0.4282475562,0.7322616633,0.447756749,0.7242606902,0.4638563582,61.24222706,100.1555759,0.3177484592,0,62,260,2160.944117,0.9724405529,0.3678600872,-0.09575132598
43,0,static,33964,38596,1000,1000,1000,22177,0.6529560711,0.3470439289,26253,0.6802000207,0.7048744194,0.4602520316,0.7352787523,0.4801047253,0.7279929913,0.4951808478,90.71767165,138.9338053,0.3072552645,0,70,373,2131.468673,0.9591763887,0.3358556118,-0.09123322394
43,0,static,33964,38596,2000,2000,2000,23278,0.6853727476,0.3146272524,27452,0.7112654161,0.7101125526,0.4866917913,0.7395728538,0.5068830789,0.7322235174,0.5208052648,137.3316747,200.3751611,0.3012715869,0,77,543,2084.85467,0.9381997486,0.3094158521,-0.08599509076
43,0,static,33964,38596,3000,3000,3000,23742,0.6990342716,0.3009657284,27938,0.7238573945,0.713040182,0.4984395242,0.7419738673,0.5186651619,0.7345192927,0.5316872215,169.5782299,242.5892932,0.2994271755,0,80,653,2052.608114,0.9236885645,0.2976681192,-0.08306746143
43,0,static,33964,38596,4000,4000,4000,23803,0.7008302909,0.2991697091,28001,0.7254896881,0.7136075285,0.5001177718,0.7424670654,0.5203434094,0.7349737509,0.5332158773,175.9096102,251.0017225,0.299500063,0,80,673,2046.276734,0.9208393974,0.2959898716,-0.08250011492
43,0,static,33964,38596,5000,5000,5000,24256,0.7141679425,0.2858320575,28483,0.7379780288,0.7175956464,0.5124838064,0.7459368221,0.5327241655,0.7383000386,0.5448492072,236.9888706,331.8391326,0.2974934037,0,83,829,1985.197474,0.8933532864,0.283623837,-0.07851199695
43,0,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.7961076434,0.7961076434,0.8164216099,0.8164216099,0.8049279718,0.8049279718,2222.186344,2222.186344,0.2551819574,0.1589624308,178,7128,0,0,0,0
43,0,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2197032152,0.2197032152,0.2357192747,0.2357192747,0.2245569489,0.2245569489,1,1,0.2551819574,0,1,1,0,0,0,0
43,0,weighted,33964,38596,1,1,1,330,0.009716170062,0.9902838299,388,0.01005285522,0.5878787879,0.005711930279,0.6361111111,0.006180563734,0.5850515464,0.005881438491,0.009716170062,1,0.6878787879,0,1,1,3441.566453,0.9999971768,0.8846131198,-0.3024462622
43,0,weighted,33964,38596,10,10,10,1571,0.04625485809,0.9537451419,1859,0.04816561302,0.7301082113,0.0337710517,0.7730214301,0.03575599655,0.7482517483,0.03604000415,0.1926157108,4.164226607,0.6874602164,0,3,9,3441.383553,0.9999440327,0.8565539984,-0.1602168387
43,0,weighted,33964,38596,50,50,50,4033,0.1187433753,0.8812566247,4727,0.1224738315,0.7703942475,0.09147921328,0.8014794611,0.09517037648,0.7895070869,0.09669395792,2.208367683,18.597818,0.5616166625,0,16,41,3439.367801,0.9993583267,0.7988458368,-0.1199308026
43,0,weighted,33964,38596,100,100,100,6285,0.1850488753,0.8149511247,7488,0.1940097419,0.7794749403,0.144240961,0.8092468841,0.1497502257,0.8019497863,0.1555860711,7.130049464,38.53062848,0.4857597454,0,32,85,3434.446119,0.9979282604,0.746084089,-0.1108501097
43,0,weighted,33964,38596,250,250,250,10387,0.3058238134,0.6941761866,12770,0.3308633019,0.7910850101,0.2419326346,0.8221769886,0.251441302,0.8166014096,0.2701834387,27.4995878,89.91970733,0.4153268509,0,75,202,3414.076581,0.9920095949,0.6483924155,-0.09924003994
43,0,weighted,33964,38596,500,500,500,13166,0.3876457426,0.6123542574,16175,0.4190848793,0.7914324776,0.3067954305,0.8230532468,0.319053087,0.8158268934,0.3419007151,56.61576964,146.050281,0.3752848245,0,109,355,3384.960399,0.9835494649,0.5835296196,-0.09889257246
43,0,weighted,33964,38596,1000,1000,1000,15329,0.4513308209,0.5486691791,18863,0.488729402,0.7912453519,0.3571134142,0.8226863285,0.371303696,0.8157769178,0.3986941652,101.4353727,224.7472764,0.3473155457,0,144,597.2,3340.140796,0.9705264775,0.5332116358,-0.09907969811
43,0,weighted,33964,38596,2000,2000,2000,17109,0.5037392533,0.4962607467,20824,0.5395377759,0.799286925,0.4026321988,0.8285478635,0.4173720821,0.8218882059,0.4434397347,176.7949005,350.9651061,0.3322812555,0,174,1023.4,3264.781268,0.9486296709,0.4876928513,-0.09103812504
43,0,weighted,33964,38596,3000,3000,3000,17894,0.5268519609,0.4731480391,21691,0.5620012437,0.8020006706,0.422535626,0.8304436532,0.4375208671,0.8239822968,0.4630790756,231.3660935,439.1482061,0.3257516486,0,187,1344,3210.210075,0.9327732172,0.4677894241,-0.08832437944
43,0,weighted,33964,38596,4000,4000,4000,17993,0.5297668119,0.4702331881,21795,0.5646958234,0.8028122047,0.4253032623,0.8311264786,0.4403032249,0.8245927965,0.4656441082,241.5890354,456.0290113,0.3246818207,0,189,1392,3199.987133,0.9298027928,0.4650217878,-0.08751284531
43,0,weighted,33964,38596,5000,5000,5000,18797,0.5534389353,0.4465610647,22660,0.5871074723,0.8085332766,0.4474737958,0.8357694701,0.4625473657,0.8290379523,0.4867343766,349.8098575,632.0658616,0.317603873,0,204,1866.4,3091.766311,0.8983576593,0.4428512543,-0.08179177347
43,0,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8903250501,0.8903250501,0.9056297471,0.9056297471,0.8962068608,0.8962068608,3441.576169,3441.576169,0.2551819574,0.2349252149,1911,7128,0,0,0,0
59,0,adaptive,33964,38596,1,1,1,580,0.01707690496,0.982923095,869,0.02251528656,0.45,0.007684607231,0.5310536398,0.009068752535,0.4338319908,0.009767851591,0.01707690496,1,0.65,0,1,1,3724.182281,0.9999954146,0.8904428218,-0.448127429
59,0,adaptive,33964,38596,10,10,10,2480,0.07301849017,0.9269815098,3228,0.08363560991,0.6487903226,0.04737368979,0.7081966846,0.05171145265,0.6477695167,0.05417659861,0.2931927924,4.015322581,0.6584677419,0,3,9,3723.906165,0.9999212736,0.8507537393,-0.2493371065
59,0,adaptive,33964,38596,50,50,50,5582,0.1643504888,0.8356495112,7041,0.1824282309,0.6986743103,0.1148274644,0.7438493485,0.122252004,0.7082800739,0.1292102809,2.772199976,16.86761018,0.5082407739,0,13,39,3721.427158,0.9992556252,0.7832999647,-0.1994531188
59,0,adaptive,33964,38596,100,100,100,7328,0.2157578613,0.7842421387,9190,0.2381075759,0.7236626638,0.1561359086,0.7659905797,0.1652684892,0.7368879217,0.1754585967,6.63561418,30.75491266,0.4669759825,0,22,80,3717.563744,0.9982182441,0.7419915204,-0.1744647653
59,0,adaptive,33964,38596,250,250,250,10085,0.2969320457,0.7030679543,12503,0.3239454866,0.7541893902,0.2239429985,0.7916621023,0.2350698475,0.7681356474,0.2488340761,19.78886468,66.64442241,0.4167575607,0,39,176,3704.410493,0.994686411,0.6741844306,-0.1439380389
59,0,adaptive,33964,38596,500,500,500,12128,0.3570839713,0.6429160287,15036,0.3895740491,0.7626978892,0.2723471911,0.8005210624,0.28585324,0.7789970737,0.3034770443,41.75285597,116.9272757,0.3808542216,0,64,338,3682.446502,0.9887887699,0.6257802379,-0.1354295399
