seed,deletion_rate,timestamp,window_label,half_life,score_count,span_blocks,unique_timestamp_count,effective_sample_size
17,0,321,all_history,14,27664,51,51,18895.01255
17,0,321,all_history,30,27664,51,51,24893.94685
17,0,321,all_history,inf,27664,51,51,27664
17,0,322,count_250,7,250,1,1,250
17,0,322,count_250,14,250,1,1,250
17,0,322,count_250,30,250,1,1,250
17,0,322,count_250,inf,250,1,1,250
17,0,322,count_500,7,500,1,1,500
17,0,322,count_500,14,500,1,1,500
17,0,322,count_500,30,500,1,1,500
17,0,322,count_500,inf,500,1,1,500
17,0,322,count_1000,7,1000,2,2,997.9479896
17,0,322,count_1000,14,1000,2,2,999.4764671
17,0,322,count_1000,30,1000,2,2,999.8848208
17,0,322,count_1000,inf,1000,2,2,1000
17,0,322,count_2000,7,2000,4,4,1981.433846
17,0,322,count_2000,14,2000,4,4,1995.181609
17,0,322,count_2000,30,2000,4,4,1998.931631
17,0,322,count_2000,inf,2000,4,4,2000
17,0,322,all_history,7,28344,52,52,11363.24735
17,0,322,all_history,14,28344,52,52,19126.92125
17,0,322,all_history,30,28344,52,52,25397.69382
17,0,322,all_history,inf,28344,52,52,28344
17,0,323,count_250,7,250,1,1,250
17,0,323,count_250,14,250,1,1,250
17,0,323,count_250,30,250,1,1,250
17,0,323,count_250,inf,250,1,1,250
17,0,323,count_500,7,500,1,1,500
17,0,323,count_500,14,500,1,1,500
17,0,323,count_500,30,500,1,1,500
17,0,323,count_500,inf,500,1,1,500
17,0,323,count_1000,7,1000,2,2,997.9038141
17,0,323,count_1000,14,1000,2,2,999.4657967
17,0,323,count_1000,30,1000,2,2,999.8825458
17,0,323,count_1000,inf,1000,2,2,1000
17,0,323,count_2000,7,2000,3,3,1987.186801
17,0,323,count_2000,14,2000,3,3,1996.773638
17,0,323,count_2000,30,2000,3,3,1999.295936
17,0,323,count_2000,inf,2000,3,3,2000
17,0,323,all_history,7,29012,53,53,11446.25851
17,0,323,all_history,14,29012,53,53,19358.91298
17,0,323,all_history,30,29012,53,53,25889.85884
17,0,323,all_history,inf,29012,53,53,29012
17,0,324,count_250,7,250,1,1,250
17,0,324,count_250,14,250,1,1,250
17,0,324,count_250,30,250,1,1,250
17,0,324,count_250,inf,250,1,1,250
17,0,324,count_500,7,500,1,1,500
17,0,324,count_500,14,500,1,1,500
17,0,324,count_500,30,500,1,1,500
17,0,324,count_500,inf,500,1,1,500
17,0,324,count_1000,7,1000,2,2,997.9038141
17,0,324,count_1000,14,1000,2,2,999.4657967
17,0,324,count_1000,30,1000,2,2,999.8825458
17,0,324,count_1000,inf,1000,2,2,1000
17,0,324,count_2000,7,2000,3,3,1987.059568
17,0,324,count_2000,14,2000,3,3,1996.742691
17,0,324,count_2000,30,2000,3,3,1999.28933
17,0,324,count_2000,inf,2000,3,3,2000
17,0,324,all_history,7,29680,54,54,11543.15852
17,0,324,all_history,14,29680,54,54,19592.51759
17,0,324,all_history,30,29680,54,54,26378.93951
17,0,324,all_history,inf,29680,54,54,29680
17,0,325,count_250,7,250,1,1,250
17,0,325,count_250,14,250,1,1,250
17,0,325,count_250,30,250,1,1,250
17,0,325,count_250,inf,250,1,1,250
17,0,325,count_500,7,500,1,1,500
17,0,325,count_500,14,500,1,1,500
17,0,325,count_500,30,500,1,1,500
17,0,325,count_500,inf,500,1,1,500
17,0,325,count_1000,7,1000,2,2,998.5018157
17,0,325,count_1000,14,1000,2,2,999.6136699
17,0,325,count_1000,30,1000,2,2,999.914502
17,0,325,count_1000,inf,1000,2,2,1000
17,0,325,count_2000,7,2000,3,3,1987.617191
17,0,325,count_2000,14,2000,3,3,1996.854751
17,0,325,count_2000,30,2000,3,3,1999.310382
17,0,325,count_2000,inf,2000,3,3,2000
17,0,325,all_history,7,30476,55,55,11692.07235
17,0,325,all_history,14,30476,55,55,19881.40609
17,0,325,all_history,30,30476,55,55,26960.16947
17,0,325,all_history,inf,30476,55,55,30476
17,0,326,count_250,7,250,1,1,250
17,0,326,count_250,14,250,1,1,250
17,0,326,count_250,30,250,1,1,250
17,0,326,count_250,inf,250,1,1,250
17,0,326,count_500,7,500,2,2,499.2509079
17,0,326,count_500,14,500,2,2,499.806835
17,0,326,count_500,30,500,2,2,499.957251
17,0,326,count_500,inf,500,2,2,500
17,0,326,count_1000,7,1000,2,2,997.6122047
17,0,326,count_1000,14,1000,2,2,999.4072983
17,0,326,count_1000,30,1000,2,2,999.8715178
17,0,326,count_1000,inf,1000,2,2,1000
17,0,326,count_2000,7,2000,4,4,1985.816873
17,0,326,count_2000,14,2000,4,4,1996.420913
17,0,326,count_2000,30,2000,4,4,1999.217713
17,0,326,count_2000,inf,2000,4,4,2000
17,0,326,all_history,7,30874,56,56,11750.61108
17,0,326,all_history,14,30874,56,56,20018.53857
17,0,326,all_history,30,30874,56,56,27247.28911
17,0,326,all_history,inf,30874,56,56,30874
17,0,327,count_250,7,250,1,1,250
17,0,327,count_250,14,250,1,1,250
17,0,327,count_250,30,250,1,1,250
17,0,327,count_250,inf,250,1,1,250
17,0,327,count_500,7,500,2,2,499.398011
17,0,327,count_500,14,500,2,2,499.8440975
17,0,327,count_500,30,500,2,2,499.965414
17,0,327,count_500,inf,500,2,2,500
17,0,327,count_1000,7,1000,3,3,994.8632099
17,0,327,count_1000,14,1000,3,3,998.690046
17,0,327,count_1000,30,1000,3,3,999.7120435
17,0,327,count_1000,inf,1000,3,3,1000
17,0,327,count_2000,7,2000,4,4,1979.130197
17,0,327,count_2000,14,2000,4,4,1994.799041
17,0,327,count_2000,30,2000,4,4,1998.872141
17,0,327,count_2000,inf,2000,4,4,2000
17,0,327,all_history,7,31296,57,57,11759.96054
17,0,327,all_history,14,31296,57,57,20140.33309
17,0,327,all_history,30,31296,57,57,27544.28336
17,0,327,all_history,inf,31296,57,57,31296
17,0,328,count_250,7,250,1,1,250
17,0,328,count_250,14,250,1,1,250
17,0,328,count_250,30,250,1,1,250
17,0,328,count_250,inf,250,1,1,250
17,0,328,count_500,7,500,1,1,500
17,0,328,count_500,14,500,1,1,500
17,0,328,count_500,30,500,1,1,500
17,0,328,count_500,inf,500,1,1,500
17,0,328,count_1000,7,1000,2,2,998.1965545
17,0,328,count_1000,14,1000,2,2,999.5374049
17,0,328,count_1000,30,1000,2,2,999.8979248
17,0,328,count_1000,inf,1000,2,2,1000
17,0,328,count_2000,7,2000,4,4,1974.304446
17,0,328,count_2000,14,2000,4,4,1993.383488
17,0,328,count_2000,30,2000,4,4,1998.541331
17,0,328,count_2000,inf,2000,4,4,2000
17,0,328,all_history,7,32034,58,58,11774.71246
17,0,328,all_history,14,32034,58,58,20343.82044
17,0,328,all_history,30,32034,58,58,28057.19091
17,0,328,all_history,inf,32034,58,58,32034
17,0,329,count_250,7,250,1,1,250
17,0,329,count_250,14,250,1,1,250
17,0,329,count_250,30,250,1,1,250
17,0,329,count_250,inf,250,1,1,250
17,0,329,count_500,7,500,1,1,500
17,0,329,count_500,14,500,1,1,500
17,0,329,count_500,30,500,1,1,500
17,0,329,count_500,inf,500,1,1,500
17,0,329,count_1000,7,1000,2,2,997.7017044
17,0,329,count_1000,14,1000,2,2,999.4180483
17,0,329,count_1000,30,1000,2,2,999.8724968
17,0,329,count_1000,inf,1000,2,2,1000
17,0,329,count_2000,7,2000,4,4,1982.004465
17,0,329,count_2000,14,2000,4,4,1995.367929
17,0,329,count_2000,30,2000,4,4,1998.977373
17,0,329,count_2000,inf,2000,4,4,2000
17,0,329,all_history,7,32634,59,59,11811.55158
17,0,329,all_history,14,32634,59,59,20513.09047
17,0,329,all_history,30,32634,59,59,28471.52542
17,0,329,all_history,inf,32634,59,59,32634
17,0,330,count_250,7,250,1,1,250
17,0,330,count_250,14,250,1,1,250
17,0,330,count_250,30,250,1,1,250
17,0,330,count_250,inf,250,1,1,250
17,0,330,count_500,7,500,1,1,500
17,0,330,count_500,14,500,1,1,500
17,0,330,count_500,30,500,1,1,500
17,0,330,count_500,inf,500,1,1,500
17,0,330,count_1000,7,1000,2,2,997.963273
17,0,330,count_1000,14,1000,2,2,999.4801723
17,0,330,count_1000,30,1000,2,2,999.8856125
17,0,330,count_1000,inf,1000,2,2,1000
17,0,330,count_2000,7,2000,3,3,1986.376291
17,0,330,count_2000,14,2000,3,3,1996.57351
17,0,330,count_2000,30,2000,3,3,1999.252863
17,0,330,count_2000,inf,2000,3,3,2000
17,0,330,all_history,7,33318,60,60,11864.72581
17,0,330,all_history,14,33318,60,60,20705.16366
17,0,330,all_history,30,33318,60,60,28939.76229
17,0,330,all_history,inf,33318,60,60,33318
17,0,331,count_250,7,250,1,1,250
17,0,331,count_250,14,250,1,1,250
17,0,331,count_250,30,250,1,1,250
17,0,331,count_250,inf,250,1,1,250
17,0,331,count_500,7,500,1,1,500
17,0,331,count_500,14,500,1,1,500
17,0,331,count_500,30,500,1,1,500
17,0,331,count_500,inf,500,1,1,500
17,0,331,count_1000,7,1000,2,2,997.810589
17,0,331,count_1000,14,1000,2,2,999.4435072
17,0,331,count_1000,30,1000,2,2,999.8778217
17,0,331,count_1000,inf,1000,2,2,1000
17,0,331,count_2000,7,2000,4,4,1985.341354
17,0,331,count_2000,14,2000,4,4,1996.275706
17,0,331,count_2000,30,2000,4,4,1999.183283
17,0,331,count_2000,inf,2000,4,4,2000
17,0,331,all_history,7,33958,61,61,11926.67043
17,0,331,all_history,14,33958,61,61,20885.9443
17,0,331,all_history,30,33958,61,61,29374.56694
17,0,331,all_history,inf,33958,61,61,33958
17,0,332,count_250,7,250,1,1,250
17,0,332,count_250,14,250,1,1,250
17,0,332,count_250,30,250,1,1,250
17,0,332,count_250,inf,250,1,1,250
17,0,332,count_500,7,500,1,1,500
17,0,332,count_500,14,500,1,1,500
17,0,332,count_500,30,500,1,1,500
17,0,332,count_500,inf,500,1,1,500
17,0,332,count_1000,7,1000,2,2,997.5619232
17,0,332,count_1000,14,1000,2,2,999.3882539
17,0,332,count_1000,30,1000,2,2,999.8666267
17,0,332,count_1000,inf,1000,2,2,1000
17,0,332,count_2000,7,2000,4,4,1983.282274
17,0,332,count_2000,14,2000,4,4,1995.773345
17,0,332,count_2000,30,2000,4,4,1999.075711
17,0,332,count_2000,inf,2000,4,4,2000
17,0,332,all_history,7,34464,62,62,11958.18646
17,0,332,all_history,14,34464,62,62,21018.83277
17,0,332,all_history,30,34464,62,62,29713.21432
17,0,332,all_history,inf,34464,62,62,34464
17,0,333,count_250,7,250,1,1,250
17,0,333,count_250,14,250,1,1,250
17,0,333,count_250,30,250,1,1,250
17,0,333,count_250,inf,250,1,1,250
17,0,333,count_500,7,500,2,2,498.8992032
17,0,333,count_500,14,500,2,2,499.7203112
17,0,333,count_500,30,500,2,2,499.9386068
17,0,333,count_500,inf,500,2,2,500
17,0,333,count_1000,7,1000,3,3,995.4363392
17,0,333,count_1000,14,1000,3,3,998.8474653
17,0,333,count_1000,30,1000,3,3,999.7478877
17,0,333,count_1000,inf,1000,3,3,1000
17,0,333,count_2000,7,2000,4,4,1978.863384
17,0,333,count_2000,14,2000,4,4,1994.730407
17,0,333,count_2000,30,2000,4,4,1998.857035
17,0,333,count_2000,inf,2000,4,4,2000
17,0,333,all_history,7,34782,63,63,11938.30898
17,0,333,all_history,14,34782,63,63,21083.95813
17,0,333,all_history,30,34782,63,63,29919.95608
17,0,333,all_history,inf,34782,63,63,34782
17,0,334,count_250,7,250,1,1,250
17,0,334,count_250,14,250,1,1,250
17,0,334,count_250,30,250,1,1,250
17,0,334,count_250,inf,250,1,1,250
17,0,334,count_500,7,500,2,2,498.9816365
17,0,334,count_500,14,500,2,2,499.7400861
17,0,334,count_500,30,500,2,2,499.9428062
17,0,334,count_500,inf,500,2,2,500
17,0,334,count_1000,7,1000,3,3,993.3767049
17,0,334,count_1000,14,1000,3,3,998.332371
17,0,334,count_1000,30,1000,3,3,999.6361361
17,0,334,count_1000,inf,1000,3,3,1000
17,0,334,count_2000,7,2000,5,5,1969.166684
17,0,334,count_2000,14,2000,5,5,1992.310158
17,0,334,count_2000,30,2000,5,5,1998.333612
17,0,334,count_2000,inf,2000,5,5,2000
17,0,334,all_history,7,35124,64,64,11860.25845
17,0,334,all_history,14,35124,64,64,21127.59365
17,0,334,all_history,30,35124,64,64,30134.08579
17,0,334,all_history,inf,35124,64,64,35124
17,0,335,count_250,7,250,1,1,250
17,0,335,count_250,14,250,1,1,250
17,0,335,count_250,30,250,1,1,250
17,0,335,count_250,inf,250,1,1,250
17,0,335,count_500,7,500,1,1,500
17,0,335,count_500,14,500,1,1,500
17,0,335,count_500,30,500,1,1,500
17,0,335,count_500,inf,500,1,1,500
17,0,335,count_1000,7,1000,2,2,998.0271805
17,0,335,count_1000,14,1000,2,2,999.4957326
17,0,335,count_1000,30,1000,2,2,999.8889454
17,0,335,count_1000,inf,1000,2,2,1000
17,0,335,count_2000,7,2000,5,5,1965.579636
17,0,335,count_2000,14,2000,5,5,1991.096689
17,0,335,count_2000,30,2000,5,5,1998.034557
17,0,335,count_2000,inf,2000,5,5,2000
17,0,335,all_history,7,35824,65,65,11715.82606
17,0,335,all_history,14,35824,65,65,21206.13403
17,0,335,all_history,30,35824,65,65,30564.27117
17,0,335,all_history,inf,35824,65,65,35824
17,0,336,count_250,7,250,1,1,250
17,0,336,count_250,14,250,1,1,250
17,0,336,count_250,30,250,1,1,250
17,0,336,count_250,inf,250,1,1,250
17,0,336,count_500,7,500,1,1,500
17,0,336,count_500,14,500,1,1,500
17,0,336,count_500,30,500,1,1,500
17,0,336,count_500,inf,500,1,1,500
17,0,336,count_1000,7,1000,2,2,997.862164
17,0,336,count_1000,14,1000,2,2,999.4557959
17,0,336,count_1000,30,1000,2,2,999.8804209
17,0,336,count_1000,inf,1000,2,2,1000
17,0,336,count_2000,7,2000,4,4,1980.105823
17,0,336,count_2000,14,2000,4,4,1994.849267
17,0,336,count_2000,30,2000,4,4,1998.859714
17,0,336,count_2000,inf,2000,4,4,2000
17,0,336,all_history,7,36480,66,66,11663.41418
17,0,336,all_history,14,36480,66,66,21299.24978
17,0,336,all_history,30,36480,66,66,30966.41782
17,0,336,all_history,inf,36480,66,66,36480
17,0,337,count_250,7,250,1,1,250
17,0,337,count_250,14,250,1,1,250
17,0,337,count_250,30,250,1,1,250
17,0,337,count_250,inf,250,1,1,250
17,0,337,count_500,7,500,1,1,500
17,0,337,count_500,14,500,1,1,500
17,0,337,count_500,30,500,1,1,500
17,0,337,count_500,inf,500,1,1,500
17,0,337,count_1000,7,1000,2,2,997.7865097
17,0,337,count_1000,14,1000,2,2,999.4378125
17,0,337,count_1000,30,1000,2,2,999.8766224
17,0,337,count_1000,inf,1000,2,2,1000
17,0,337,count_2000,7,2000,4,4,1986.604789
17,0,337,count_2000,14,2000,4,4,1996.631938
17,0,337,count_2000,30,2000,4,4,1999.265599
17,0,337,count_2000,inf,2000,4,4,2000
17,0,337,all_history,7,37112,67,67,11652.8356
17,0,337,all_history,14,37112,67,67,21398.11474
17,0,337,all_history,30,37112,67,67,31351.23474
17,0,337,all_history,inf,37112,67,67,37112
17,0,338,count_250,7,250,1,1,250
17,0,338,count_250,14,250,1,1,250
17,0,338,count_250,30,250,1,1,250
17,0,338,count_250,inf,250,1,1,250
17,0,338,count_500,7,500,1,1,500
17,0,338,count_500,14,500,1,1,500
17,0,338,count_500,30,500,1,1,500
17,0,338,count_500,inf,500,1,1,500
17,0,338,count_1000,7,1000,2,2,997.6096257
17,0,338,count_1000,14,1000,2,2,999.3975238
17,0,338,count_1000,30,1000,2,2,999.86833
17,0,338,count_1000,inf,1000,2,2,1000
17,0,338,count_2000,7,2000,4,4,1983.157882
17,0,338,count_2000,14,2000,4,4,1995.730279
17,0,338,count_2000,30,2000,4,4,1999.064976
17,0,338,count_2000,inf,2000,4,4,2000
17,0,338,all_history,7,37664,68,68,11650.52878
17,0,338,all_history,14,37664,68,68,21482.96339
17,0,338,all_history,30,37664,68,68,31683.05686
17,0,338,all_history,inf,37664,68,68,37664
17,0,339,count_250,7,250,1,1,250
17,0,339,count_250,14,250,1,1,250
17,0,339,count_250,30,250,1,1,250
17,0,339,count_250,inf,250,1,1,250
17,0,339,count_500,7,500,2,2,499.9646815
17,0,339,count_500,14,500,2,2,499.9907342
17,0,339,count_500,30,500,2,2,499.9979293
17,0,339,count_500,inf,500,2,2,500
17,0,339,count_1000,7,1000,2,2,997.5569113
17,0,339,count_1000,14,1000,2,2,999.3875994
17,0,339,count_1000,30,1000,2,2,999.8665544
17,0,339,count_1000,inf,1000,2,2,1000
17,0,339,count_2000,7,2000,4,4,1979.709385
17,0,339,count_2000,14,2000,4,4,1994.86624
17,0,339,count_2000,30,2000,4,4,1998.877555
17,0,339,count_2000,inf,2000,4,4,2000
17,0,339,all_history,7,38160,69,69,11632.61752
17,0,339,all_history,14,38160,69,69,21548.46233
17,0,339,all_history,30,38160,69,69,31975.12845
17,0,339,all_history,inf,38160,69,69,38160
17,0,340,count_250,7,250,1,1,250
17,0,340,count_250,14,250,1,1,250
17,0,340,count_250,30,250,1,1,250
17,0,340,count_250,inf,250,1,1,250
17,0,340,count_500,7,500,2,2,498.931082
17,0,340,count_500,14,500,2,2,499.727898
17,0,340,count_500,30,500,2,2,499.9402105
17,0,340,count_500,inf,500,2,2,500
17,0,340,count_1000,7,1000,3,3,995.3758691
17,0,340,count_1000,14,1000,3,3,998.8312002
17,0,340,count_1000,30,1000,3,3,999.7442214
17,0,340,count_1000,inf,1000,3,3,1000
17,0,340,count_2000,7,2000,4,4,1977.212263
17,0,340,count_2000,14,2000,4,4,1994.321506
17,0,340,count_2000,30,2000,4,4,1998.769097
17,0,340,count_2000,inf,2000,4,4,2000
17,0,340,all_history,7,38488,70,70,11586.50988
17,0,340,all_history,14,38488,70,70,21574.17916
17,0,340,all_history,30,38488,70,70,32161.69512
17,0,340,all_history,inf,38488,70,70,38488
17,0,341,count_250,7,250,1,1,250
17,0,341,count_250,14,250,1,1,250
17,0,341,count_250,30,250,1,1,250
17,0,341,count_250,inf,250,1,1,250
17,0,341,count_500,7,500,2,2,498.931082
17,0,341,count_500,14,500,2,2,499.727898
17,0,341,count_500,30,500,2,2,499.9402105
17,0,341,count_500,inf,500,2,2,500
17,0,341,count_1000,7,1000,3,3,993.4573212
17,0,341,count_1000,14,1000,3,3,998.3551334
17,0,341,count_1000,30,1000,3,3,999.6413757
17,0,341,count_1000,inf,1000,3,3,1000
17,0,341,count_2000,7,2000,5,5,1966.837147
17,0,341,count_2000,14,2000,5,5,1991.692656
17,0,341,count_2000,30,2000,5,5,1998.196057
17,0,341,count_2000,inf,2000,5,5,2000
17,0,341,all_history,7,38816,71,71,11489.95441
17,0,341,all_history,14,38816,71,71,21574.4546
17,0,341,all_history,30,38816,71,71,32339.68238
17,0,341,all_history,inf,38816,71,71,38816
17,0,342,count_250,7,250,1,1,250
17,0,342,count_250,14,250,1,1,250
17,0,342,count_250,30,250,1,1,250
17,0,342,count_250,inf,250,1,1,250
17,0,342,count_500,7,500,1,1,500
17,0,342,count_500,14,500,1,1,500
17,0,342,count_500,30,500,1,1,500
17,0,342,count_500,inf,500,1,1,500
17,0,342,count_1000,7,1000,3,3,995.9395284
17,0,342,count_1000,14,1000,3,3,998.9505946
17,0,342,count_1000,30,1000,3,3,999.7675817
17,0,342,count_1000,inf,1000,3,3,1000
17,0,342,count_2000,7,2000,5,5,1961.098076
17,0,342,count_2000,14,2000,5,5,1990.026362
17,0,342,count_2000,30,2000,5,5,1997.81005
17,0,342,count_2000,inf,2000,5,5,2000
17,0,342,all_history,7,39392,72,72,11316.091
17,0,342,all_history,14,39392,72,72,21559.08048
17,0,342,all_history,30,39392,72,72,32643.00259
17,0,342,all_history,inf,39392,72,72,39392
17,0,343,count_250,7,250,1,1,250
17,0,343,count_250,14,250,1,1,250
17,0,343,count_250,30,250,1,1,250
17,0,343,count_250,inf,250,1,1,250
17,0,343,count_500,7,500,1,1,500
17,0,343,count_500,14,500,1,1,500
17,0,343,count_500,30,500,1,1,500
17,0,343,count_500,inf,500,1,1,500
17,0,343,count_1000,7,1000,2,2,997.7984064
17,0,343,count_1000,14,1000,2,2,999.4406223
17,0,343,count_1000,30,1000,2,2,999.8772137
17,0,343,count_1000,inf,1000,2,2,1000
17,0,343,count_2000,7,2000,5,5,1971.310906
17,0,343,count_2000,14,2000,5,5,1992.484554
17,0,343,count_2000,30,2000,5,5,1998.32731
17,0,343,count_2000,inf,2000,5,5,2000
17,0,343,all_history,7,40028,73,73,11204.39567
17,0,343,all_history,14,40028,73,73,21560.72883
17,0,343,all_history,30,40028,73,73,32975.72965
17,0,343,all_history,inf,40028,73,73,40028
17,0,344,count_250,7,250,1,1,250
17,0,344,count_250,14,250,1,1,250
17,0,344,count_250,30,250,1,1,250
17,0,344,count_250,inf,250,1,1,250
17,0,344,count_500,7,500,1,1,500
17,0,344,count_500,14,500,1,1,500
17,0,344,count_500,30,500,1,1,500
17,0,344,count_500,inf,500,1,1,500
17,0,344,count_1000,7,1000,2,2,997.8167872
17,0,344,count_1000,14,1000,2,2,999.4449778
17,0,344,count_1000,30,1000,2,2,999.8781319
17,0,344,count_1000,inf,1000,2,2,1000
17,0,344,count_2000,7,2000,4,4,1983.216642
17,0,344,count_2000,14,2000,4,4,1995.715542
17,0,344,count_2000,30,2000,4,4,1999.058263
17,0,344,count_2000,inf,2000,4,4,2000
17,0,344,all_history,7,40670,74,74,11161.79463
17,0,344,all_history,14,40670,74,74,21584.80255
17,0,344,all_history,30,40670,74,74,33310.89988
17,0,344,all_history,inf,40670,74,74,40670
17,0,345,count_250,7,250,1,1,250
17,0,345,count_250,14,250,1,1,250
17,0,345,count_250,30,250,1,1,250
17,0,345,count_250,inf,250,1,1,250
17,0,345,count_500,7,500,1,1,500
17,0,345,count_500,14,500,1,1,500
17,0,345,count_500,30,500,1,1,500
17,0,345,count_500,inf,500,1,1,500
17,0,345,count_1000,7,1000,2,2,997.8422914
17,0,345,count_1000,14,1000,2,2,999.4510474
17,0,345,count_1000,30,1000,2,2,999.8794148
17,0,345,count_1000,inf,1000,2,2,1000
17,0,345,count_2000,7,2000,4,4,1985.028327
17,0,345,count_2000,14,2000,4,4,1996.201752
17,0,345,count_2000,30,2000,4,4,1999.167807
17,0,345,count_2000,inf,2000,4,4,2000
17,0,345,all_history,7,41320,75,75,11169.0834
17,0,345,all_history,14,41320,75,75,21629.04768
17,0,345,all_history,30,41320,75,75,33649.62049
17,0,345,all_history,inf,41320,75,75,41320
17,0,346,count_250,7,250,1,1,250
17,0,346,count_250,14,250,1,1,250
17,0,346,count_250,30,250,1,1,250
17,0,346,count_250,inf,250,1,1,250
17,0,346,count_500,7,500,1,1,500
17,0,346,count_500,14,500,1,1,500
17,0,346,count_500,30,500,1,1,500
17,0,346,count_500,inf,500,1,1,500
17,0,346,count_1000,7,1000,2,2,997.6704547
17,0,346,count_1000,14,1000,2,2,999.4109262
17,0,346,count_1000,30,1000,2,2,999.8710303
17,0,346,count_1000,inf,1000,2,2,1000
17,0,346,count_2000,7,2000,4,4,1984.02179
17,0,346,count_2000,14,2000,4,4,1995.946032
17,0,346,count_2000,30,2000,4,4,1999.111759
17,0,346,count_2000,inf,2000,4,4,2000
17,0,346,all_history,7,41906,76,76,11196.32507
17,0,346,all_history,14,41906,76,76,21678.42428
17,0,346,all_history,30,41906,76,76,33952.85574
17,0,346,all_history,inf,41906,76,76,41906
17,0,347,count_250,7,250,2,2,249.789002
17,0,347,count_250,14,250,2,2,249.9451038
17,0,347,count_250,30,250,2,2,249.9877899
17,0,347,count_250,inf,250,2,2,250
17,0,347,count_500,7,500,2,2,498.780022
17,0,347,count_500,14,500,2,2,499.6956462
17,0,347,count_500,30,500,2,2,499.9338479
17,0,347,count_500,inf,500,2,2,500
17,0,347,count_1000,7,1000,3,3,995.9736017
17,0,347,count_1000,14,1000,3,3,998.9898464
17,0,347,count_1000,30,1000,3,3,999.77975
17,0,347,count_1000,inf,1000,3,3,1000
17,0,347,count_2000,7,2000,4,4,1981.175384
17,0,347,count_2000,14,2000,4,4,1995.305993
17,0,347,count_2000,30,2000,4,4,1998.981348
17,0,347,count_2000,inf,2000,4,4,2000
17,0,347,all_history,7,42130,77,77,11181.04484
17,0,347,all_history,14,42130,77,77,21684.99767
17,0,347,all_history,30,42130,77,77,34063.96628
