seed,deletion_rate,candidate,k_reg,penalty,threshold,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,full_vocabulary_set_rate,selected,selection_feasible,selection_target_coverage,selection_coverage_tolerance,selection_observed_label_coverage,selection_full_set_coverage,selection_mean_size,selection_p90_size
71,0.1,raps_k1000_lam0p0001,1000,0.0001,1.161089891,0.9004942339,0.8926522302,0.8972947128,3103.111975,2626.875625,4584.593041,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k1000_lam0p0005,1000,0.0005,2.010178616,0.8983525535,0.8896909125,0.8947498303,3163.916343,3022.674995,3629.964797,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k1000_lam0p001,1000,0.001,3.126842505,0.8983525535,0.8896909125,0.8943950891,3202.544142,3127.574866,3452.154285,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k1000_lam0p002,1000,0.002,5.3471347,0.8990115321,0.8904312419,0.8951354186,3212.548769,3173.800296,3342.362206,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.2,aps,0,0,0.9999639873,0.8677100494,0.8813622062,0.8912209266,4720.411253,6681.488247,7124.423061,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k50_lam0p0001,50,0.0001,1.252384004,0.8991762768,0.8917268184,0.8972175952,3101.214325,2597.882658,4613.298501,0,True,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k50_lam0p0005,50,0.0005,2.452215255,0.894892916,0.8865445123,0.8918656302,3110.124746,2958.251157,3594.227651,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k50_lam0p001,50,0.001,4.000181968,0.8939044481,0.8854340181,0.8910944537,3132.924116,3051.75273,3393.516972,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k50_lam0p002,50,0.002,7.093999962,0.8939044481,0.8854340181,0.8910944537,3139.670738,3097.389969,3275.413955,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k100_lam0p0001,100,0.0001,1.247384004,0.8991762768,0.8917268184,0.8972175952,3101.214325,2597.882658,4613.298501,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k100_lam0p0005,100,0.0005,2.427215255,0.894892916,0.8865445123,0.8918656302,3110.124746,2958.251157,3594.227651,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k100_lam0p001,100,0.001,3.950181968,0.8939044481,0.8854340181,0.8910944537,3132.924116,3051.75273,3393.516972,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k100_lam0p002,100,0.002,6.993999962,0.8939044481,0.8854340181,0.8910944537,3139.670738,3097.389969,3275.413955,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k250_lam0p0001,250,0.0001,1.232384004,0.8991762768,0.8917268184,0.8972175952,3101.214325,2597.882658,4613.298501,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k250_lam0p0005,250,0.0005,2.352215255,0.894892916,0.8865445123,0.8918656302,3110.124746,2958.251157,3594.227651,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k250_lam0p001,250,0.001,3.800181968,0.8939044481,0.8854340181,0.8910944537,3132.924116,3051.75273,3393.516972,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k250_lam0p002,250,0.002,6.693999962,0.8939044481,0.8854340181,0.8910944537,3139.670738,3097.389969,3275.413955,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k500_lam0p0001,500,0.0001,1.207384004,0.8991762768,0.8917268184,0.8972175952,3101.214325,2597.882658,4613.298501,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k500_lam0p0005,500,0.0005,2.227215255,0.894892916,0.8865445123,0.8918656302,3110.124746,2958.251157,3594.227651,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k500_lam0p001,500,0.001,3.550181968,0.8939044481,0.8854340181,0.8910944537,3132.924116,3051.75273,3393.516972,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k500_lam0p002,500,0.002,6.193999962,0.8939044481,0.8854340181,0.8910944537,3139.670738,3097.389969,3275.413955,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k1000_lam0p0001,1000,0.0001,1.157384004,0.8991762768,0.8917268184,0.8972175952,3101.214325,2597.882658,4613.298501,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k1000_lam0p0005,1000,0.0005,1.977215255,0.894892916,0.8865445123,0.8918656302,3110.124746,2958.251157,3594.227651,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k1000_lam0p001,1000,0.001,3.050181968,0.8939044481,0.8854340181,0.8910944537,3132.924116,3051.75273,3393.516972,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.2,raps_k1000_lam0p002,1000,0.002,5.193999962,0.8939044481,0.8854340181,0.8910944537,3139.670738,3097.389969,3275.413955,0,False,True,0.9,0.02,0.8991762768,0.8917268184,3101.214325,4613.298501
71,0.3,aps,0,0,0.9999693989,0.8784184514,0.8893207477,0.9010241224,4856.318157,6800.950953,7125.317194,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k50_lam0p0001,50,0.0001,1.279249248,0.9046128501,0.8978345364,0.9031556543,3359.704979,2871.114381,4773.122599,0,True,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k50_lam0p0005,50,0.0005,2.609856219,0.9003294893,0.8928373126,0.8978653834,3418.590968,3274.210809,3866.903572,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k50_lam0p001,50,0.001,4.282999999,0.8998352554,0.8922820655,0.8970479363,3412.804368,3334.891172,3656.824653,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k50_lam0p002,50,0.002,7.622742589,0.8988467875,0.8915417361,0.8960916775,3402.644457,3362.063853,3530.715899,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k100_lam0p0001,100,0.0001,1.274249248,0.9046128501,0.8978345364,0.9031556543,3359.704979,2871.114381,4773.122599,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k100_lam0p0005,100,0.0005,2.584856219,0.9003294893,0.8928373126,0.8978653834,3418.590968,3274.210809,3866.903572,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k100_lam0p001,100,0.001,4.232999999,0.8998352554,0.8922820655,0.8970479363,3412.804368,3334.891172,3656.824653,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k100_lam0p002,100,0.002,7.522742589,0.8988467875,0.8915417361,0.8960916775,3402.644457,3362.063853,3530.715899,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k250_lam0p0001,250,0.0001,1.259249248,0.9046128501,0.8978345364,0.9031556543,3359.704979,2871.114381,4773.122599,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k250_lam0p0005,250,0.0005,2.509856219,0.9003294893,0.8928373126,0.8978653834,3418.590968,3274.210809,3866.903572,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k250_lam0p001,250,0.001,4.082999999,0.8998352554,0.8922820655,0.8970479363,3412.804368,3334.891172,3656.824653,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k250_lam0p002,250,0.002,7.222742589,0.8988467875,0.8915417361,0.8960916775,3402.644457,3362.063853,3530.715899,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k500_lam0p0001,500,0.0001,1.234249248,0.9046128501,0.8978345364,0.9031556543,3359.704979,2871.114381,4773.122599,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k500_lam0p0005,500,0.0005,2.384856219,0.9003294893,0.8928373126,0.8978653834,3418.590968,3274.210809,3866.903572,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k500_lam0p001,500,0.001,3.832999999,0.8998352554,0.8922820655,0.8970479363,3412.804368,3334.891172,3656.824653,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k500_lam0p002,500,0.002,6.722742589,0.8988467875,0.8915417361,0.8960916775,3402.644457,3362.063853,3530.715899,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k1000_lam0p0001,1000,0.0001,1.184249248,0.9046128501,0.8978345364,0.9031556543,3359.704979,2871.114381,4773.122599,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k1000_lam0p0005,1000,0.0005,2.134856219,0.9003294893,0.8928373126,0.8978653834,3418.590968,3274.210809,3866.903572,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k1000_lam0p001,1000,0.001,3.332999999,0.8998352554,0.8922820655,0.8970479363,3412.804368,3334.891172,3656.824653,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
71,0.3,raps_k1000_lam0p002,1000,0.002,5.722742589,0.8988467875,0.8915417361,0.8960916775,3402.644457,3362.063853,3530.715899,0,False,True,0.9,0.02,0.9046128501,0.8978345364,3359.704979,4773.122599
