seed,deletion_rate,method,timestamp,query_count,threshold,pool_score_count,pool_span_blocks,selected_half_life,coverage,mean_size,median_size,p90_size
59,0.3,weighted_count_2000,319,324,17.25033569,2000,4,inf,0.9012345679,3439.317901,1899.5,7128
59,0.3,time_window_3,319,324,17.25033569,1730,3,,0.9012345679,3439.317901,1899.5,7128
59,0.3,time_window_7,319,324,17.34856701,4436,7,,0.9043209877,3466.20679,2023,7128
59,0.3,time_window_14,319,324,17.15476513,8180,14,,0.9012345679,3409.030864,1780.5,7128
59,0.3,time_window_30,319,324,16.62337217,16746,30,,0.8888888889,3256.311728,1233,7128
59,0.3,static,320,736,14.34985628,26928,50,,0.847826087,3039.816576,604.5,7128
59,0.3,expanding,320,736,15.8766067,26928,50,,0.8654891304,3440.841033,1811.5,7128
59,0.3,rolling_count_250,320,736,17.14910603,250,1,,0.8872282609,3805.180707,5411,7128
59,0.3,weighted_count_250,320,736,17.02756548,250,1,7,0.8845108696,3774.331522,5251,7128
59,0.3,rolling_count_500,320,736,18.20189297,500,2,,0.9089673913,4083.08288,6560.5,7128
59,0.3,weighted_count_500,320,736,18.00076365,500,2,7,0.9035326087,4015.498641,6434.5,7128
59,0.3,rolling_count_1000,320,736,18.20189297,1000,3,,0.9089673913,4083.08288,6560.5,7128
59,0.3,weighted_count_1000,320,736,18.1363104,1000,3,inf,0.9076086957,4062.566576,6518,7128
59,0.3,rolling_count_2000,320,736,17.17975903,2000,4,,0.8872282609,3813.237772,5454,7128
59,0.3,weighted_count_2000,320,736,17.17250872,2000,4,inf,0.8872282609,3811.369565,5445,7128
59,0.3,time_window_3,320,736,17.805933,1296,3,,0.9008152174,3966.316576,6291,7128
59,0.3,time_window_7,320,736,17.19281769,4300,7,,0.8872282609,3816.745924,5468.5,7128
59,0.3,time_window_14,320,736,17.17485714,8176,14,,0.8872282609,3811.959239,5447,7128
59,0.3,time_window_30,320,736,16.71375936,16426,30,,0.8763586957,3690.266304,4807,7128
59,0.3,static,321,680,14.34985628,27664,51,,0.8602941176,2924.716176,697,7128
59,0.3,expanding,321,680,15.90923977,27664,51,,0.8794117647,3428.760294,1818,7128
59,0.3,rolling_count_250,321,680,19.52359724,250,1,,0.9191176471,4394.360294,7027,7128
59,0.3,weighted_count_250,321,680,19.30870557,250,1,7,0.9191176471,4347.807353,6978,7128
59,0.3,rolling_count_500,321,680,18.94531918,500,1,,0.9088235294,4260.804412,6850.5,7128
59,0.3,weighted_count_500,321,680,18.90244484,500,1,7,0.9088235294,4250.002941,6823.5,7128
59,0.3,rolling_count_1000,321,680,17.54201889,1000,2,,0.8941176471,3890.742647,5656,7128
59,0.3,weighted_count_1000,321,680,17.54160166,1000,2,inf,0.8941176471,3890.579412,5656,7128
59,0.3,rolling_count_2000,321,680,17.64925539,2000,4,,0.8970588235,3919.251471,5766.5,7128
59,0.3,weighted_count_2000,321,680,17.61126554,2000,4,inf,0.8955882353,3909.576471,5730.5,7128
59,0.3,time_window_3,321,680,17.54201889,1402,3,,0.8941176471,3890.742647,5656,7128
59,0.3,time_window_7,321,680,17.27320719,4242,7,,0.8911764706,3815.330882,5336.5,7128
59,0.3,time_window_14,321,680,17.25343418,8330,14,,0.8911764706,3808.777941,5314,7128
59,0.3,time_window_30,321,680,16.79398251,16762,30,,0.8852941176,3684.802941,4490,7128
59,0.3,static,322,668,14.34985628,28344,52,,0.8577844311,3018.45509,559.5,7128
59,0.3,expanding,322,668,15.93429995,28344,52,,0.8877245509,3449,1861.5,7128
59,0.3,rolling_count_250,322,668,19.30853844,250,1,,0.9446107784,4406.143713,6950.5,7128
59,0.3,weighted_count_250,322,668,19.1710465,250,1,7,0.9431137725,4358.166168,6907.5,7128
59,0.3,rolling_count_500,322,668,17.9693085,500,1,,0.9311377246,4004.103293,6024.5,7128
59,0.3,weighted_count_500,322,668,17.93086433,500,1,7,0.9296407186,3994.438623,5974,7128
59,0.3,rolling_count_1000,322,668,19.09695721,1000,2,,0.9416167665,4340.434132,6885.5,7128
59,0.3,weighted_count_1000,322,668,19.02817392,1000,2,inf,0.9401197605,4315.817365,6858,7128
59,0.3,rolling_count_2000,322,668,17.75372219,2000,4,,0.9236526946,3945.717066,5732,7128
59,0.3,weighted_count_2000,322,668,17.71523404,2000,4,inf,0.9236526946,3935.497006,5681,7128
59,0.3,time_window_3,322,668,17.71523404,1740,3,,0.9236526946,3935.497006,5681,7128
59,0.3,time_window_7,322,668,17.39717102,4244,7,,0.9176646707,3849.830838,5199,7128
59,0.3,time_window_14,322,668,17.28354073,8422,14,,0.9176646707,3816.426647,5045.5,7128
59,0.3,time_window_30,322,668,16.87608361,17074,30,,0.9071856287,3701.492515,4465,7128
59,0.3,static,323,668,14.34985628,29012,53,,0.8218562874,2787.281437,582.5,7128
59,0.3,expanding,323,668,15.95854187,29012,53,,0.8637724551,3320.941617,1322,7128
59,0.3,rolling_count_250,323,668,17.28000498,250,1,,0.8892215569,3737.538922,4274.5,7128
59,0.3,weighted_count_250,323,668,17.13515568,250,1,7,0.8847305389,3679.071856,3987.5,7128
59,0.3,rolling_count_500,323,668,16.5354557,500,1,,0.872754491,3499.844311,1885,7128
59,0.3,weighted_count_500,323,668,16.47418261,500,1,7,0.872754491,3482.29491,1818,7128
59,0.3,rolling_count_1000,323,668,17.12364721,1000,2,,0.8847305389,3674.01497,3971,7128
59,0.3,weighted_count_1000,323,668,16.98921108,1000,2,inf,0.8832335329,3628.311377,3807.5,7128
59,0.3,rolling_count_2000,323,668,17.40068913,2000,3,,0.8922155689,3777.053892,4416,7128
59,0.3,weighted_count_2000,323,668,17.39717102,2000,3,inf,0.8922155689,3775.931138,4412,7128
59,0.3,time_window_3,323,668,17.37909317,2084,3,,0.8922155689,3770.173653,4386,7128
59,0.3,time_window_7,323,668,17.28115296,4138,7,,0.8892215569,3738.004491,4275.5,7128
59,0.3,time_window_14,323,668,17.15476513,8528,14,,0.8847305389,3688.151198,4008,7128
59,0.3,time_window_30,323,668,16.92118835,17012,30,,0.8817365269,3608.821856,2797,7128
59,0.3,static,324,796,14.34985628,29680,54,,0.7952261307,2535.388191,266.5,7128
59,0.3,expanding,324,796,16.0154233,29680,54,,0.8304020101,3015.582915,789,7128
59,0.3,rolling_count_250,324,796,17.78677225,250,1,,0.8819095477,3509.345477,2230.5,7128
59,0.3,weighted_count_250,324,796,17.69859743,250,1,7,0.8793969849,3486.932161,2107,7128
59,0.3,rolling_count_500,324,796,16.80693913,500,1,,0.8555276382,3234.379397,1159.5,7128
59,0.3,weighted_count_500,324,796,16.72368383,500,1,7,0.851758794,3213.084171,1099.5,7128
59,0.3,rolling_count_1000,324,796,17.6546874,1000,2,,0.8781407035,3475.198492,2055.5,7128
59,0.3,weighted_count_1000,324,796,17.60656452,1000,2,inf,0.8756281407,3462.140704,2001,7128
59,0.3,rolling_count_2000,324,796,17.31820744,2000,3,,0.8630653266,3383.937186,1634.5,7128
59,0.3,weighted_count_2000,324,796,17.28354073,2000,3,inf,0.8630653266,3369.61809,1594.5,7128
59,0.3,time_window_3,324,796,17.37743998,2016,3,,0.8668341709,3401.536432,1700.5,7128
59,0.3,time_window_7,324,796,17.54201889,4048,7,,0.8718592965,3447.753769,1915,7128
59,0.3,time_window_14,324,796,17.1645751,8570,14,,0.8630653266,3332.242462,1465,7128
59,0.3,time_window_30,324,796,17.06542039,17022,30,,0.8630653266,3306.481156,1374,7128
59,0.3,static,325,398,14.34985628,30476,55,,0.7738693467,2594.728643,182.5,7128
59,0.3,expanding,325,398,16.14061987,30476,55,,0.8115577889,2976.515075,446.5,7128
59,0.3,rolling_count_250,325,398,20.29451656,250,1,,0.9045226131,3955.939698,6288.5,7128
59,0.3,weighted_count_250,325,398,20.26640487,250,1,7,0.9045226131,3947.497487,6270.5,7128
59,0.3,rolling_count_500,325,398,18.78432131,500,1,,0.8668341709,3628.648241,4128,7128
59,0.3,weighted_count_500,325,398,18.66780567,500,1,7,0.864321608,3598.389447,3886,7128
59,0.3,rolling_count_1000,325,398,18.15284157,1000,2,,0.8592964824,3448.211055,1831,7128
59,0.3,weighted_count_1000,325,398,18.14615917,1000,2,inf,0.8592964824,3445.771357,1822,7128
59,0.3,rolling_count_2000,325,398,17.74674225,2000,3,,0.8492462312,3327.701005,1422,7128
59,0.3,weighted_count_2000,325,398,17.69859743,2000,3,inf,0.8467336683,3314.967337,1371,7128
59,0.3,time_window_3,325,398,17.69859743,2132,3,,0.8467336683,3314.967337,1371,7128
59,0.3,time_window_7,325,398,17.69189906,4214,7,,0.8467336683,3313.633166,1359.5,7128
59,0.3,time_window_14,325,398,17.54160166,8746,14,,0.8417085427,3284.525126,1173.5,7128
59,0.3,time_window_30,325,398,17.17990303,17200,30,,0.8341708543,3193.168342,840.5,7128
59,0.3,static,326,422,14.34985628,30874,56,,0.7606635071,1967.950237,102,7128
59,0.3,expanding,326,422,16.20170212,30874,56,,0.8009478673,2364.125592,196,7128
59,0.3,rolling_count_250,326,422,20.63953209,250,1,,0.8909952607,3303.234597,1159,7128
59,0.3,weighted_count_250,326,422,20.62502098,250,1,7,0.8909952607,3300.386256,1155,7128
59,0.3,rolling_count_500,326,422,19.54578972,500,2,,0.8744075829,3096.675355,711,7128
59,0.3,weighted_count_500,326,422,19.54578972,500,2,7,0.8744075829,3096.675355,711,7128
59,0.3,rolling_count_1000,326,422,19.03725338,1000,2,,0.86492891,2988.00237,591,7128
59,0.3,weighted_count_1000,326,422,18.99397278,1000,2,inf,0.8625592417,2979.113744,577.5,7128
59,0.3,rolling_count_2000,326,422,18.61970043,2000,4,,0.8625592417,2891.348341,490.5,7128
59,0.3,weighted_count_2000,326,422,18.59639931,2000,4,inf,0.8625592417,2887.606635,485.5,7128
59,0.3,time_window_3,326,422,18.66780567,1862,3,,0.8625592417,2901.49763,497.5,7128
59,0.3,time_window_7,326,422,17.93086433,4270,7,,0.8436018957,2758.007109,383,7128
59,0.3,time_window_14,326,422,17.69189906,8706,14,,0.8412322275,2712.777251,349,7128
59,0.3,time_window_30,326,422,17.32836819,16932,30,,0.8388625592,2631.604265,302,7128
59,0.3,static,327,738,14.34985628,31296,57,,0.7899728997,2594.395664,270,7128
59,0.3,expanding,327,738,16.28831387,31296,57,,0.8414634146,3124.355014,801,7128
59,0.3,rolling_count_250,327,738,22.31837463,250,1,,0.9241192412,4534.551491,7091.5,7128
59,0.3,weighted_count_250,327,738,22.0593071,250,1,7,0.9214092141,4478.386179,7065.5,7128
59,0.3,rolling_count_500,327,738,21.31915531,500,2,,0.9132791328,4329.174797,6927.5,7128
59,0.3,weighted_count_500,327,738,21.30158031,500,2,7,0.9132791328,4325.378049,6925.5,7128
59,0.3,rolling_count_1000,327,738,20.26640487,1000,3,,0.9078590786,4091.669377,6601,7128
59,0.3,weighted_count_1000,327,738,20.15068626,1000,3,inf,0.906504065,4065.112466,6550,7128
59,0.3,rolling_count_2000,327,738,19.27086362,2000,4,,0.9037940379,3884.153117,5797,7128
59,0.3,weighted_count_2000,327,738,19.25447845,2000,4,inf,0.9037940379,3881.105691,5780.5,7128
59,0.3,time_window_3,327,738,19.61172915,1616,3,,0.9051490515,3950.915989,6128,7128
59,0.3,time_window_7,327,738,18.19196367,4368,7,,0.8875338753,3632.895664,4114,7128
59,0.3,time_window_14,327,738,17.84143233,8668,14,,0.879403794,3543.203252,2254.5,7128
59,0.3,time_window_30,327,738,17.4446052,16838,30,,0.8739837398,3450.810298,1796,7128
59,0.3,static,328,600,14.34985628,32034,58,,0.84,2715.276667,463,7128
59,0.3,expanding,328,600,16.38153648,32034,58,,0.875,3354.051667,1484,7128
59,0.3,rolling_count_250,328,600,24.30110216,250,1,,0.965,5224.73,7128,7128
59,0.3,weighted_count_250,328,600,24.21267973,250,1,7,0.965,5208.525,7128,7128
59,0.3,rolling_count_500,328,600,20.93992805,500,1,,0.9316666667,4514.311667,7087,7128
59,0.3,weighted_count_500,328,600,20.3983829,500,1,7,0.93,4399.913333,7028,7128
59,0.3,rolling_count_1000,328,600,20.54801989,1000,2,,0.93,4429.953333,7051,7128
59,0.3,weighted_count_1000,328,600,20.3983829,1000,2,inf,0.93,4399.913333,7028,7128
59,0.3,rolling_count_2000,328,600,19.94183826,2000,4,,0.93,4286.133333,6929.5,7128
59,0.3,weighted_count_2000,328,600,19.81610298,2000,4,inf,0.93,4258.145,6893,7128
59,0.3,time_window_3,328,600,20.15068626,1558,3,,0.93,4340.541667,6980,7128
59,0.3,time_window_7,328,600,18.41416782,4370,7,,0.8983333333,3911.915,5921,7128
59,0.3,time_window_14,328,600,17.92708969,8612,14,,0.895,3796.811667,5195.5,7128
59,0.3,time_window_30,328,600,17.50827831,17284,30,,0.8916666667,3688.92,4543,7128
59,0.3,static,329,684,14.34985628,32634,59,,0.8070175439,2795.679825,342,7128
59,0.3,expanding,329,684,16.41367507,32634,59,,0.8728070175,3416.378655,1197,7128
59,0.3,rolling_count_250,329,684,19.76333952,250,1,,0.9254385965,4296.375731,6876,7128
59,0.3,weighted_count_250,329,684,19.52386999,250,1,7,0.9225146199,4233.780702,6755.5,7128
59,0.3,rolling_count_500,329,684,18.95558223,500,1,,0.9122807018,4073.637427,6238.5,7128
59,0.3,weighted_count_500,329,684,18.81104112,500,1,7,0.9093567251,4035.581871,6078.5,7128
59,0.3,rolling_count_1000,329,684,19.29957938,1000,2,,0.9166666667,4174.087719,6586,7128
59,0.3,weighted_count_1000,329,684,19.25533772,1000,2,inf,0.9166666667,4160.093567,6551,7128
59,0.3,rolling_count_2000,329,684,19.48029804,2000,4,,0.9225146199,4221.505848,6724,7128
59,0.3,weighted_count_2000,329,684,19.46846724,2000,4,inf,0.9210526316,4218.299708,6713.5,7128
59,0.3,time_window_3,329,684,19.30638361,1760,3,,0.9166666667,4175.748538,6592,7128
59,0.3,time_window_7,329,684,18.49481058,4290,7,,0.9035087719,3927.599415,5671,7128
59,0.3,time_window_14,329,684,18.05754089,8534,14,,0.899122807,3822.394737,5097,7128
59,0.3,time_window_30,329,684,17.54578447,17632,30,,0.8961988304,3702.071637,4137,7128
59,0.3,static,330,640,14.34985628,33318,60,,0.8140625,2649.159375,356.5,7128
59,0.3,expanding,330,640,16.43776226,33318,60,,0.8703125,3298.60625,1265,7128
59,0.3,rolling_count_250,330,640,18.00437355,250,1,,0.903125,3800.095313,5032,7128
59,0.3,weighted_count_250,330,640,17.44782257,250,1,7,0.8953125,3616.203125,3649,7128
59,0.3,rolling_count_500,330,640,17.69276476,500,1,,0.9,3698.65,4532.5,7128
59,0.3,weighted_count_500,330,640,17.44782257,500,1,7,0.8953125,3616.203125,3649,7128
59,0.3,rolling_count_1000,330,640,18.6818161,1000,2,,0.9125,4004.96875,6015,7128
59,0.3,weighted_count_1000,330,640,18.64875984,1000,2,inf,0.9125,3994.701562,5978,7128
59,0.3,rolling_count_2000,330,640,18.42429829,2000,3,,0.9078125,3922.289062,5670,7128
59,0.3,weighted_count_2000,330,640,18.38665366,2000,3,inf,0.9078125,3910.8875,5624,7128
59,0.3,time_window_3,330,640,18.51147461,2022,3,,0.9109375,3950.723437,5834.5,7128
59,0.3,time_window_7,330,640,18.80861473,4306,7,,0.91875,4043.945312,6217.5,7128
59,0.3,time_window_14,330,640,18.13445985,8444,14,,0.903125,3844.457812,5307.5,7128
59,0.3,time_window_30,330,640,17.5685823,17614,30,,0.896875,3652.723437,4172.5,7128
59,0.3,static,331,506,14.34985628,33958,61,,0.8537549407,2751.48419,404,7128
59,0.3,expanding,331,506,16.46539915,33958,61,,0.895256917,3394.675889,1464.5,7128
59,0.3,rolling_count_250,331,506,19.35340881,250,1,,0.9308300395,4273.780632,6905,7128
59,0.3,weighted_count_250,331,506,19.17703152,250,1,7,0.9308300395,4221.387352,6824.5,7128
59,0.3,rolling_count_500,331,506,18.13476849,500,1,,0.918972332,3938.490119,5653,7128
59,0.3,weighted_count_500,331,506,17.79690289,500,1,7,0.918972332,3814.909091,5009,7128
59,0.3,rolling_count_1000,331,506,18.31691027,1000,2,,0.9268774704,3997.288538,5951,7128
59,0.3,weighted_count_1000,331,506,18.24713898,1000,2,inf,0.9229249012,3975.237154,5868,7128
59,0.3,rolling_count_2000,331,506,18.37277126,2000,4,,0.9268774704,4012.227273,6003,7128
59,0.3,weighted_count_2000,331,506,18.31691027,2000,4,inf,0.9268774704,3997.288538,5951,7128
59,0.3,time_window_3,331,506,18.1597805,1924,3,,0.918972332,3945.44664,5707.5,7128
59,0.3,time_window_7,331,506,18.90073729,4278,7,,0.9268774704,4155.774704,6602.5,7128
59,0.3,time_window_14,331,506,18.20189297,8326,14,,0.9229249012,3960.081028,5791,7128
59,0.3,time_window_30,331,506,17.61081314,17590,30,,0.9169960474,3758.302372,4696.5,7128
59,0.3,static,332,318,14.34985628,34464,62,,0.8176100629,2659.449686,309.5,7128
59,0.3,expanding,332,318,16.46911073,34464,62,,0.8836477987,3252,1059.5,7128
59,0.3,rolling_count_250,332,318,16.366745,250,1,,0.8773584906,3231.58805,994.5,7128
59,0.3,weighted_count_250,332,318,15.84249735,250,1,7,0.8553459119,3112.949686,751,7128
59,0.3,rolling_count_500,332,318,16.58099578,500,1,,0.8836477987,3275.477987,1121,7128
59,0.3,weighted_count_500,332,318,16.366745,500,1,7,0.8773584906,3231.58805,994.5,7128
59,0.3,rolling_count_1000,332,318,17.32499981,1000,2,,0.8962264151,3436.647799,1729,7128
59,0.3,weighted_count_1000,332,318,17.31759024,1000,2,inf,0.8962264151,3434.95283,1725,7128
59,0.3,rolling_count_2000,332,318,17.48039579,2000,4,,0.8962264151,3474.106918,1857,7128
59,0.3,weighted_count_2000,332,318,17.47142711,2000,4,inf,0.8962264151,3472.251572,1851,7128
59,0.3,time_window_3,332,318,17.39541936,1830,3,,0.8962264151,3451.786164,1780,7128
59,0.3,time_window_7,332,318,18.73946714,3988,7,,0.9119496855,3766.918239,5211.5,7128
59,0.3,time_window_14,332,318,18.13848853,8202,14,,0.8993710692,3633.305031,4123.5,7128
59,0.3,time_window_30,332,318,17.64237213,17480,30,,0.8962264151,3506.116352,2032.5,7128
59,0.3,static,333,342,14.34985628,34782,63,,0.7923976608,2613.581871,228.5,7128
59,0.3,expanding,333,342,16.47504616,34782,63,,0.865497076,3169.628655,843.5,7128
59,0.3,rolling_count_250,333,342,19.2448864,250,1,,0.9122807018,3842.008772,5510.5,7128
59,0.3,weighted_count_250,333,342,19.06821012,250,1,7,0.9035087719,3786.397661,5305,7128
59,0.3,rolling_count_500,333,342,18.19640493,500,2,,0.8918128655,3571.523392,2586,7128
59,0.3,weighted_count_500,333,342,18.19640493,500,2,7,0.8918128655,3571.523392,2586,7128
59,0.3,rolling_count_1000,333,342,17.22153878,1000,3,,0.8801169591,3345.622807,1362,7128
59,0.3,weighted_count_1000,333,342,17.20933199,1000,3,inf,0.8801169591,3342.602339,1348.5,7128
59,0.3,rolling_count_2000,333,342,17.44782257,2000,4,,0.8859649123,3397.812865,1572.5,7128
59,0.3,weighted_count_2000,333,342,17.39541936,2000,4,inf,0.8830409357,3387.25731,1524.5,7128
59,0.3,time_window_3,333,342,17.31759024,1464,3,,0.8830409357,3366.02924,1463.5,7128
59,0.3,time_window_7,333,342,18.38665366,3908,7,,0.8918128655,3623.51462,4160.5,7128
59,0.3,time_window_14,333,342,18.1597805,8178,14,,0.8918128655,3563.327485,2413,7128
59,0.3,time_window_30,333,342,17.64939213,17228,30,,0.8888888889,3437.017544,1786,7128
59,0.3,static,334,700,14.34985628,35124,64,,0.8314285714,2617.738571,274.5,7128
59,0.3,expanding,334,700,16.49788094,35124,64,,0.8857142857,3258.308571,1246,7128
59,0.3,rolling_count_250,334,700,19.09345436,250,1,,0.9157142857,3975.814286,6311,7128
59,0.3,weighted_count_250,334,700,18.76544094,250,1,7,0.9142857143,3903.128571,5975,7128
59,0.3,rolling_count_500,334,700,19.17569542,500,2,,0.9185714286,3997.408571,6386.5,7128
59,0.3,weighted_count_500,334,700,19.17401505,500,2,7,0.9185714286,3996.981429,6385,7128
59,0.3,rolling_count_1000,334,700,17.40216255,1000,3,,0.8985714286,3539.314286,3284,7128
59,0.3,weighted_count_1000,334,700,17.23385334,1000,3,inf,0.8957142857,3482.867143,2105,7128
59,0.3,rolling_count_2000,334,700,17.62190089,2000,5,,0.9014285714,3605.678571,4074.5,7128
59,0.3,weighted_count_2000,334,700,17.48039579,2000,5,inf,0.9,3565.66,3813.5,7128
59,0.3,time_window_3,334,700,17.40216255,1166,3,,0.8985714286,3539.314286,3284,7128
59,0.3,time_window_7,334,700,18.18946081,3828,7,,0.91,3761.698571,5235.5,7128
59,0.3,time_window_14,334,700,18.18556738,8196,14,,0.91,3760.54,5230,7128
59,0.3,time_window_30,334,700,17.70841694,17028,30,,0.9028571429,3628.89,4201.5,7128
59,0.3,static,335,656,14.34985628,35824,65,,0.8231707317,2719.550305,350,7128
59,0.3,expanding,335,656,16.51883984,35824,65,,0.8734756098,3383.628049,1265,7128
59,0.3,rolling_count_250,335,656,20.92193618,250,1,,0.9268292683,4321.463415,7016,7128
59,0.3,weighted_count_250,335,656,20.42540608,250,1,7,0.9192073171,4212.51372,6927.5,7128
59,0.3,rolling_count_500,335,656,17.60588664,500,1,,0.8902439024,3612.783537,3268,7128
59,0.3,weighted_count_500,335,656,17.46332652,500,1,7,0.8902439024,3586.01372,2255,7128
59,0.3,rolling_count_1000,335,656,17.83061564,1000,2,,0.8902439024,3661.644817,4233.5,7128
59,0.3,weighted_count_1000,335,656,17.71999272,1000,2,inf,0.8902439024,3635.382622,4035,7128
59,0.3,rolling_count_2000,335,656,17.60588664,2000,5,,0.8902439024,3612.783537,3268,7128
59,0.3,weighted_count_2000,335,656,17.48039579,2000,5,inf,0.8902439024,3588.998476,2288.5,7128
59,0.3,time_window_3,335,656,17.85579744,1360,3,,0.8902439024,3668.132622,4281.5,7128
59,0.3,time_window_7,335,656,17.6940012,3790,7,,0.8902439024,3629.92378,3990,7128
59,0.3,time_window_14,335,656,18.1753931,8160,14,,0.8948170732,3728.881098,4811.5,7128
59,0.3,time_window_30,335,656,17.69081998,17400,30,,0.8902439024,3629.318598,3985.5,7128
59,0.3,static,336,632,14.34985628,36480,66,,0.7974683544,2657.19462,336.5,7128
59,0.3,expanding,336,632,16.54936285,36480,66,,0.8401898734,3264.862342,1356,7128
59,0.3,rolling_count_250,336,632,20.91245627,250,1,,0.9193037975,4342.28481,7007,7128
59,0.3,weighted_count_250,336,632,20.8629427,250,1,7,0.9193037975,4333.348101,7000,7128
59,0.3,rolling_count_500,336,632,18.31694794,500,1,,0.878164557,3771.515823,4929,7128
59,0.3,weighted_count_500,336,632,18.08906698,500,1,7,0.871835443,3717.443038,4535,7128
59,0.3,rolling_count_1000,336,632,19.09634113,1000,2,,0.8892405063,3949.349684,5959.5,7128
59,0.3,weighted_count_1000,336,632,19.04864573,1000,2,inf,0.8876582278,3938.537975,5918.5,7128
59,0.3,rolling_count_2000,336,632,18.19640493,2000,4,,0.8765822785,3745.004747,4714,7128
59,0.3,weighted_count_2000,336,632,18.08906698,2000,4,inf,0.871835443,3717.443038,4535,7128
59,0.3,time_window_3,336,632,18.28290939,1698,3,,0.8765822785,3763.881329,4869,7128
59,0.3,time_window_7,336,632,17.76474786,3846,7,,0.8670886076,3635.468354,4079,7128
59,0.3,time_window_14,336,632,18.24713898,8136,14,,0.8765822785,3755.764241,4805,7128
59,0.3,time_window_30,336,632,17.71999272,17728,30,,0.8670886076,3622.776899,4005,7128
59,0.3,static,337,552,14.34985628,37112,67,,0.8134057971,2669.016304,340,7128
59,0.3,expanding,337,552,16.60480428,37112,67,,0.8623188406,3249.429348,1093,7128
59,0.3,rolling_count_250,337,552,21.45969039,250,1,,0.9347826087,4291.617754,6907.5,7128
59,0.3,weighted_count_250,337,552,21.14665222,250,1,7,0.9329710145,4226.893116,6813.5,7128
59,0.3,rolling_count_500,337,552,20.22659111,500,1,,0.9239130435,4033.143116,6492.5,7128
59,0.3,weighted_count_500,337,552,20.21834326,500,1,7,0.9239130435,4031.61413,6490.5,7128
59,0.3,rolling_count_1000,337,552,19.4912734,1000,2,,0.9166666667,3894.34058,5964,7128
59,0.3,weighted_count_1000,337,552,19.47793293,1000,2,inf,0.9166666667,3891.809783,5945.5,7128
59,0.3,rolling_count_2000,337,552,18.87803555,2000,4,,0.9076086957,3765.012681,5278,7128
59,0.3,weighted_count_2000,337,552,18.85135156,2000,4,inf,0.9076086957,3760.519928,5246.5,7128
59,0.3,time_window_3,337,552,18.87803555,1988,3,,0.9076086957,3765.012681,5278,7128
59,0.3,time_window_7,337,552,18.19640493,3794,7,,0.8858695652,3626.947464,4014.5,7128
59,0.3,time_window_14,337,552,18.56482482,8100,14,,0.8985507246,3700.688406,4789.5,7128
59,0.3,time_window_30,337,552,17.84143233,17778,30,,0.8768115942,3540.028986,2155,7128
59,0.3,static,338,496,14.34985628,37664,68,,0.7923387097,2622.760081,320.5,7128
59,0.3,expanding,338,496,16.63783169,37664,68,,0.8387096774,3289.625,1373,7128
59,0.3,rolling_count_250,338,496,19.79291534,250,1,,0.9254032258,4135.266129,6367,7128
59,0.3,weighted_count_250,338,496,19.1646986,250,1,7,0.9072580645,3978.945565,5794,7128
59,0.3,rolling_count_500,338,496,18.32298613,500,1,,0.877016129,3769.133065,4687,7128
59,0.3,weighted_count_500,338,496,18.27398586,500,1,7,0.8709677419,3755.760081,4622,7128
59,0.3,rolling_count_1000,338,496,19.20825696,1000,2,,0.9092741935,3990.667339,5837,7128
59,0.3,weighted_count_1000,338,496,19.1646986,1000,2,inf,0.9072580645,3978.945565,5794,7128
59,0.3,rolling_count_2000,338,496,19.1749649,2000,4,,0.9072580645,3981.854839,5804.5,7128
59,0.3,weighted_count_2000,338,496,19.1646986,2000,4,inf,0.9072580645,3978.945565,5794,7128
59,0.3,time_window_3,338,496,19.02802181,1840,3,,0.9052419355,3950.054435,5647,7128
59,0.3,time_window_7,338,496,18.43341112,3706,7,,0.8830645161,3799.862903,4836.5,7128
59,0.3,time_window_14,338,496,18.6818161,7984,14,,0.8931451613,3859.258065,5244.5,7128
59,0.3,time_window_30,338,496,17.91300964,17742,30,,0.8608870968,3660.600806,4052,7128
59,0.3,static,339,328,14.34985628,38160,69,,0.7865853659,2133.307927,199.5,7128
59,0.3,expanding,339,328,16.67798221,38160,69,,0.8262195122,2788.039634,649,7128
59,0.3,rolling_count_250,339,328,18.86531806,250,1,,0.8902439024,3548.926829,3220,7128
59,0.3,weighted_count_250,339,328,18.69254637,250,1,7,0.881097561,3483.021341,2169.5,7128
59,0.3,rolling_count_500,339,328,18.88797426,500,2,,0.8902439024,3557.457317,3549,7128
59,0.3,weighted_count_500,339,328,18.86531806,500,2,7,0.8902439024,3548.926829,3220,7128
59,0.3,rolling_count_1000,339,328,18.61041284,1000,2,,0.881097561,3448.112805,2082,7128
59,0.3,weighted_count_1000,339,328,18.60102177,1000,2,inf,0.881097561,3444.143293,2070,7128
59,0.3,rolling_count_2000,339,328,19.17679596,2000,4,,0.8963414634,3683.375,4183.5,7128
59,0.3,weighted_count_2000,339,328,19.1646986,2000,4,inf,0.8963414634,3678.408537,4162,7128
59,0.3,time_window_3,339,328,18.99526358,1680,3,,0.8932926829,3598.847561,3882,7128
59,0.3,time_window_7,339,328,18.71525097,3696,7,,0.881097561,3492.679878,2195.5,7128
59,0.3,time_window_14,339,328,18.71525097,7684,14,,0.881097561,3492.679878,2195.5,7128
59,0.3,time_window_30,339,328,17.94700813,17676,30,,0.8658536585,3193.240854,1496.5,7128
59,0.3,static,340,328,14.34985628,38488,70,,0.762195122,2567.051829,183.5,7128
59,0.3,expanding,340,328,16.71541023,38488,70,,0.8536585366,3100.192073,760,7128
