seed,deletion_rate,method,prediction_side,base_relation_id,relation_label,label_count,query_count,label_coverage,mean_size,median_size,p90_size,mrr,top1_accuracy,unique_query_count,positive_undercoverage,full_vocabulary_set_rate,normalized_mean_size,query_full_set_coverage,query_partial_answer_recall,multi_answer_query_fraction,max_answer_count
17,0,static,subject,9,106,3,3,1,7126.666667,7128,7128,1,1,3,0,0.6666666667,0.9998129443,1,1,0,1
17,0,static,subject,10,107,3,3,1,1698.666667,902,3436.4,0.6666666667,0.3333333333,3,0,0,0.2383090161,1,1,0,1
17,0,static,subject,11,108,5,5,1,7128,7128,7128,0.5220512821,0.4,4,0,1,1,1,1,0.25,2
17,0,static,subject,12,109,15,15,1,4796.466667,7121,7128,0.0893547654,0.06666666667,15,0,0.4,0.6729049757,1,1,0,1
17,0,static,subject,13,11,425,425,0.8917647059,2039.007059,45,7128,0.5437680411,0.4352941176,402,0.008235294118,0.1623529412,0.2860559847,0.8930348259,0.9067164179,0.05721393035,2
17,0,static,subject,14,110,11,11,1,7128,7128,7128,0.3637736705,0.3636363636,10,0,1,1,1,1,0.1,2
17,0,static,subject,15,111,8,8,1,5411.75,7128,7128,0.6107371795,0.5,8,0,0.625,0.7592241863,1,1,0,1
17,0,static,subject,16,112,6,6,0.8333333333,4846.333333,7127.5,7128,0.169984994,0.1666666667,6,0.06666666667,0.5,0.6799008605,0.8333333333,0.8333333333,0,1
17,0,static,subject,17,113,4,4,1,6881,7128,7128,0.3130434783,0.25,4,0,0.75,0.9653479237,1,1,0,1
17,0,static,subject,18,114,2,2,1,7128,7128,7128,0.2,0,2,0,1,1,1,1,0,1
17,0,static,subject,19,115,3,3,1,7126.333333,7128,7128,0.5303030303,0.3333333333,3,0,0.6666666667,0.9997661803,1,1,0,1
17,0,static,subject,20,116,6,6,1,7092.666667,7128,7128,0.4085432053,0.3333333333,6,0,0.8333333333,0.9950430228,1,1,0,1
17,0,static,subject,21,117,2,2,1,7126.5,7126.5,7127.7,1,1,2,0,0.5,0.9997895623,1,1,0,1
17,0,static,subject,22,118,2,2,1,7128,7128,7128,0.5000938791,0.5,2,0,1,1,1,1,0,1
17,0,static,subject,23,119,6,6,1,7128,7128,7128,0.8337585034,0.8333333333,6,0,1,1,1,1,0,1
17,0,static,subject,24,12,378,378,0.8333333333,2462.698413,212,7128,0.2511942851,0.1455026455,343,0.06666666667,0.1798941799,0.3454964103,0.8221574344,0.8372206025,0.09037900875,3
17,0,static,subject,25,120,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0,static,subject,26,121,4,4,1,5684.25,7128,7128,0.3750841751,0,4,0,0.75,0.7974537037,1,1,0,1
17,0,static,subject,27,122,8,8,1,7128,7128,7128,0.1168260652,0,8,0,1,1,1,1,0,1
17,0,static,subject,28,123,3,3,1,7111,7128,7128,0.3473525377,0.3333333333,3,0,0.6666666667,0.9976150393,1,1,0,1
17,0,static,subject,29,124,1,1,1,7054,7054,7054,0.005813953488,0,1,0,0,0.9896184063,1,1,0,1
17,0,static,subject,30,125,3,3,1,7127.666667,7128,7128,0.6904761905,0.6666666667,3,0,0.6666666667,0.9999532361,1,1,0,1
17,0,static,subject,31,126,4,4,1,7128,7128,7128,0.03408613335,0,4,0,1,1,1,1,0,1
17,0,static,subject,32,127,7,7,1,7128,7128,7128,0.0537702618,0,7,0,1,1,1,1,0,1
17,0,static,subject,33,128,2,2,1,7128,7128,7128,0.1547619048,0,1,0,1,1,1,1,1,2
17,0,static,subject,34,129,5,5,1,7128,7128,7128,0.2016983058,0.2,5,0,1,1,1,1,0,1
17,0,static,subject,35,13,379,379,0.889182058,1435.060686,135,7126,0.3670296805,0.2163588391,340,0.01081794195,0.09498680739,0.2013272567,0.8823529412,0.8921568627,0.1029411765,4
17,0,static,subject,37,131,8,8,1,7128,7128,7128,0.0005400602626,0,8,0,1,1,1,1,0,1
17,0,static,subject,38,132,2,2,1,7128,7128,7128,0.01492591915,0,2,0,1,1,1,1,0,1
17,0,static,subject,39,133,3,3,1,7126.333333,7128,7128,0.04723876946,0,3,0,0.6666666667,0.9997661803,1,1,0,1
17,0,static,subject,40,134,5,5,1,7128,7128,7128,0.5333333333,0.4,5,0,1,1,1,1,0,1
17,0,static,subject,41,135,3,3,1,7128,7128,7128,0.1116979656,0,3,0,1,1,1,1,0,1
17,0,static,subject,42,136,2,2,1,7128,7128,7128,0.06266276042,0,2,0,1,1,1,1,0,1
17,0,static,subject,43,137,3,3,1,7128,7128,7128,0.04486807818,0,3,0,1,1,1,1,0,1
17,0,static,subject,44,138,1,1,1,7128,7128,7128,0.0002734481816,0,1,0,1,1,1,1,0,1
17,0,static,subject,45,139,4,4,1,7125.5,7127.5,7128,0.5841244726,0.5,4,0,0.5,0.9996492705,1,1,0,1
17,0,static,subject,46,14,275,275,0.7963636364,2105.632727,86,7128,0.318151723,0.2109090909,263,0.1036363636,0.1345454545,0.2954030201,0.7984790875,0.8060836502,0.04182509506,3
17,0,static,subject,47,140,3,3,1,7128,7128,7128,0.8333333333,0.6666666667,3,0,1,1,1,1,0,1
17,0,static,subject,48,141,6,6,1,7128,7128,7128,0.1856106299,0,5,0,1,1,1,1,0.2,2
17,0,static,subject,49,142,4,4,1,7128,7128,7128,0.2756278344,0.25,4,0,1,1,1,1,0,1
17,0,static,subject,51,144,2,2,1,7128,7128,7128,0.0157635468,0,2,0,1,1,1,1,0,1
17,0,static,subject,52,145,4,4,1,7128,7128,7128,0.5006023277,0.5,4,0,1,1,1,1,0,1
17,0,static,subject,53,146,1,1,1,7128,7128,7128,0.125,0,1,0,1,1,1,1,0,1
17,0,static,subject,55,148,2,2,1,7128,7128,7128,0.02690114068,0,2,0,1,1,1,1,0,1
17,0,static,subject,56,149,1,1,1,7128,7128,7128,0.1666666667,0,1,0,1,1,1,1,0,1
17,0,static,subject,57,15,358,358,0.8882681564,1791.636872,119.5,7128,0.3522398525,0.2541899441,319,0.01173184358,0.1229050279,0.2513519741,0.8777429467,0.8972831766,0.09090909091,5
17,0,static,subject,58,150,2,2,1,7128,7128,7128,0.5000705119,0.5,2,0,1,1,1,1,0,1
17,0,static,subject,59,151,1,1,1,7128,7128,7128,0.3333333333,0,1,0,1,1,1,1,0,1
17,0,static,subject,60,152,2,2,1,7128,7128,7128,0.2513227513,0,2,0,1,1,1,1,0,1
17,0,static,subject,61,153,2,2,1,7128,7128,7128,0.3333333333,0,2,0,1,1,1,1,0,1
17,0,static,subject,63,155,1,1,1,7128,7128,7128,0.1,0,1,0,1,1,1,1,0,1
17,0,static,subject,64,156,5,5,1,7128,7128,7128,0.5708333333,0.4,5,0,1,1,1,1,0,1
17,0,static,subject,65,157,3,3,1,7128,7128,7128,0.08104723961,0,3,0,1,1,1,1,0,1
17,0,static,subject,66,158,2,2,1,7128,7128,7128,0.5108695652,0.5,2,0,1,1,1,1,0,1
17,0,static,subject,67,159,3,3,1,7128,7128,7128,0.4285714286,0.3333333333,3,0,1,1,1,1,0,1
17,0,static,subject,68,16,367,367,0.89373297,1851.346049,233,7128,0.3553358242,0.2534059946,322,0.006267029973,0.1144414169,0.2597286825,0.8819875776,0.902173913,0.1273291925,3
17,0,static,subject,71,162,6,6,1,7128,7128,7128,0.25,0,6,0,1,1,1,1,0,1
17,0,static,subject,72,163,2,2,1,7128,7128,7128,0.1317567568,0,2,0,1,1,1,1,0,1
17,0,static,subject,73,164,6,6,1,7128,7128,7128,0.08938269445,0,5,0,1,1,1,1,0.2,2
17,0,static,subject,74,165,1,1,1,7128,7128,7128,0.004201680672,0,1,0,1,1,1,1,0,1
17,0,static,subject,77,168,1,1,1,7128,7128,7128,0.5,0,1,0,1,1,1,1,0,1
17,0,static,subject,78,169,1,1,1,7128,7128,7128,0.1428571429,0,1,0,1,1,1,1,0,1
17,0,static,subject,79,17,347,347,0.8357348703,2371.789625,410,7128,0.3394562118,0.2219020173,307,0.06426512968,0.2017291066,0.3327426523,0.8501628664,0.8676438654,0.08794788274,5
17,0,static,subject,80,170,1,1,1,7128,7128,7128,0.009009009009,0,1,0,1,1,1,1,0,1
17,0,static,subject,82,172,2,2,1,7128,7128,7128,0.5128205128,0.5,2,0,1,1,1,1,0,1
17,0,static,subject,84,174,2,2,1,7128,7128,7128,0.1625,0,2,0,1,1,1,1,0,1
17,0,static,subject,85,175,1,1,1,7128,7128,7128,0.125,0,1,0,1,1,1,1,0,1
17,0,static,subject,88,178,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0,static,subject,89,179,1,1,1,7128,7128,7128,0.01041666667,0,1,0,1,1,1,1,0,1
17,0,static,subject,90,18,170,170,0.8764705882,2277.088235,74.5,7128,0.4353757825,0.3470588235,167,0.02352941176,0.2058823529,0.3194568231,0.874251497,0.877245509,0.01796407186,2
17,0,static,subject,91,180,1,1,1,7128,7128,7128,0.0002638522427,0,1,0,1,1,1,1,0,1
17,0,static,subject,93,182,3,3,1,7128,7128,7128,0.0001761655486,0,3,0,1,1,1,1,0,1
17,0,static,subject,97,186,2,2,1,7128,7128,7128,0.01966555184,0,2,0,1,1,1,1,0,1
17,0,static,subject,98,187,3,3,1,7128,7128,7128,0.0003743150554,0,3,0,1,1,1,1,0,1
17,0,static,subject,100,189,1,1,1,7128,7128,7128,0.0001913875598,0,1,0,1,1,1,1,0,1
17,0,static,subject,101,19,148,148,0.8648648649,2707.466216,249,7128,0.4739651227,0.3581081081,136,0.03513513514,0.2297297297,0.3798353278,0.8529411765,0.8578431373,0.08088235294,3
17,0,static,subject,103,191,2,2,1,7128,7128,7128,0.2121212121,0,2,0,1,1,1,1,0,1
17,0,static,subject,106,194,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0,static,subject,110,198,1,1,1,7128,7128,7128,0.0002367984845,0,1,0,1,1,1,1,0,1
17,0,static,subject,111,199,1,1,1,7128,7128,7128,0.0001559819061,0,1,0,1,1,1,1,0,1
17,0,static,subject,112,2,1296,1296,0.674382716,1633.383488,24,7128,0.3285031373,0.2445987654,1076,0.225617284,0.1103395062,0.2291503209,0.7063197026,0.7398079306,0.1217472119,17
17,0,static,subject,113,20,213,213,0.896713615,3055.516432,562,7128,0.3315068108,0.2394366197,207,0.003286384977,0.1877934272,0.4286639214,0.8937198068,0.8961352657,0.02898550725,2
17,0,static,subject,115,201,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0,static,subject,117,203,2,2,1,7128,7128,7128,0.0004842619555,0,2,0,1,1,1,1,0,1
17,0,static,subject,124,21,196,196,0.9642857143,2450.622449,95,7128,0.5786881659,0.4693877551,193,0,0.2091836735,0.3438022515,0.9637305699,0.9663212435,0.01554404145,2
17,0,static,subject,126,211,1,1,1,7128,7128,7128,0.0001965408805,0,1,0,1,1,1,1,0,1
17,0,static,subject,132,217,1,1,1,7128,7128,7128,0.0008176614881,0,1,0,1,1,1,1,0,1
17,0,static,subject,135,22,169,169,0.7869822485,1961.147929,142,7128,0.2872743078,0.2189349112,154,0.1130177515,0.1420118343,0.2751329867,0.7727272727,0.7857142857,0.0974025974,2
17,0,static,subject,139,223,1,1,1,7128,7128,7128,0.001225490196,0,1,0,1,1,1,1,0,1
17,0,static,subject,143,227,1,1,1,7128,7128,7128,0.0001434514417,0,1,0,1,1,1,1,0,1
17,0,static,subject,144,228,1,1,1,7128,7128,7128,0.000197394394,0,1,0,1,1,1,1,0,1
17,0,static,subject,146,23,129,129,0.8682170543,1812.790698,201,7128,0.2714487818,0.1705426357,129,0.03178294574,0.1860465116,0.2543196826,0.8682170543,0.8682170543,0,1
17,0,static,subject,147,24,120,120,0.975,4514.558333,7081.5,7128,0.5526143775,0.5083333333,118,0,0.4,0.6333555462,0.9745762712,0.9788135593,0.01694915254,2
17,0,static,subject,148,25,101,101,0.7722772277,2904.019802,211,7128,0.3525672065,0.2277227723,92,0.1277227723,0.2772277228,0.4074101855,0.7608695652,0.7862318841,0.08695652174,3
17,0,static,subject,149,26,95,95,0.8210526316,2789.957895,361,7128,0.2573542691,0.1368421053,92,0.07894736842,0.2315789474,0.3914082344,0.8152173913,0.8206521739,0.03260869565,2
17,0,static,subject,150,27,149,149,0.9463087248,2504.375839,229,7128,0.4078985271,0.288590604,115,0,0.1677852349,0.3513434117,0.9391304348,0.9492753623,0.2173913043,4
17,0,static,subject,151,28,132,132,0.9166666667,4620.674242,6841.5,7128,0.2792376304,0.2045454545,121,0,0.3712121212,0.6482427388,0.9090909091,0.9132231405,0.09090909091,2
17,0,static,subject,152,29,80,80,0.825,2379.075,127.5,7128,0.2599986206,0.1625,74,0.075,0.15,0.3337647306,0.8243243243,0.8378378378,0.08108108108,2
17,0,static,subject,153,3,1133,1133,0.7961165049,1913.767873,206,7127,0.2006610898,0.1156222418,914,0.1038834951,0.09973521624,0.268485953,0.7811816193,0.8129102845,0.1870897155,6
17,0,static,subject,154,30,104,104,0.9326923077,4457.913462,7119.5,7128,0.4137179869,0.3461538462,98,0,0.4326923077,0.6254087348,0.9387755102,0.9387755102,0.0612244898,2
17,0,static,subject,155,31,56,56,1,5507.607143,7087,7128,0.7002798435,0.5892857143,54,0,0.3214285714,0.7726721581,1,1,0.03703703704,2
17,0,static,subject,156,32,60,60,0.9333333333,2555.466667,222,7128,0.3738158287,0.3,58,0,0.2166666667,0.3585110363,0.9310344828,0.9396551724,0.03448275862,2
17,0,static,subject,157,33,56,56,0.8392857143,4208.071429,7121,7128,0.1657460724,0.125,51,0.06071428571,0.4464285714,0.5903579445,0.8235294118,0.8235294118,0.07843137255,3
17,0,static,subject,158,34,59,59,1,4950.627119,7022,7128,0.8506181818,0.813559322,57,0,0.3559322034,0.6945324241,1,1,0.0350877193,2
17,0,static,subject,159,35,52,52,0.7884615385,3414.596154,3564,7128,0.4044449045,0.3076923077,50,0.1115384615,0.2307692308,0.4790398645,0.78,0.7933333333,0.02,3
17,0,static,subject,160,36,61,61,0.9672131148,3639.196721,4197,7128,0.4638971317,0.3442622951,60,0,0.3606557377,0.5105494839,0.9666666667,0.9666666667,0.01666666667,2
17,0,static,subject,161,37,45,45,0.9555555556,4503.533333,7128,7128,0.3841407967,0.3333333333,45,0,0.5111111111,0.631808829,0.9555555556,0.9555555556,0,1
17,0,static,subject,162,38,47,47,0.829787234,3856.382979,6825,7128,0.3053954202,0.2765957447,46,0.07021276596,0.3617021277,0.5410189364,0.847826087,0.847826087,0.02173913043,2
17,0,static,subject,163,39,45,45,0.8666666667,1503.422222,280,7122,0.2499304704,0.02222222222,43,0.03333333333,0.1111111111,0.2109178202,0.8604651163,0.8720930233,0.04651162791,2
17,0,static,subject,164,4,942,942,0.610403397,1172.983015,172,5983,0.09627470729,0.04140127389,682,0.289596603,0.05626326964,0.1645599067,0.5615835777,0.6301133454,0.2214076246,9
17,0,static,subject,165,40,48,48,0.9375,3424.770833,2116.5,7128,0.295908994,0.2291666667,48,0,0.3125,0.4804672886,0.9375,0.9375,0,1
17,0,static,subject,166,41,43,43,0.9534883721,3681.604651,6097,7128,0.4768774035,0.3488372093,41,0,0.3953488372,0.516498969,0.9512195122,0.9512195122,0.0487804878,2
17,0,static,subject,167,42,42,42,0.880952381,3275.142857,1252.5,7128,0.5334313077,0.4523809524,42,0.01904761905,0.3095238095,0.4594757095,0.880952381,0.880952381,0,1
17,0,static,subject,168,43,43,43,0.9302325581,4743.418605,7128,7128,0.3012531805,0.2093023256,41,0,0.511627907,0.6654627672,0.9268292683,0.9390243902,0.0487804878,2
17,0,static,subject,169,44,43,43,1,3939.534884,5209,7128,0.5315278229,0.4186046512,42,0,0.3255813953,0.5526844674,1,1,0.02380952381,2
17,0,static,subject,170,45,27,27,1,6234.37037,7128,7128,0.3546307349,0.2222222222,26,0,0.8148148148,0.8746310845,1,1,0.03846153846,2
17,0,static,subject,171,46,21,21,0.9047619048,2896.761905,616,7120,0.369325535,0.1904761905,19,0,0.04761904762,0.4063919619,0.8947368421,0.8947368421,0.1052631579,2
17,0,static,subject,172,47,70,70,0.9857142857,5930.342857,7120,7128,0.2444596397,0.1,40,0,0.3428571429,0.8319785153,0.975,0.975,0.25,4
17,0,static,subject,173,48,32,32,0.96875,3762.15625,5298,7128,0.3606736768,0.28125,32,0,0.5,0.5277996984,0.96875,0.96875,0,1
17,0,static,subject,174,49,19,19,1,4563.368421,7128,7128,0.4187463136,0.3157894737,19,0,0.5789473684,0.6402032016,1,1,0,1
17,0,static,subject,175,5,942,942,0.9309978769,3432.703822,1629.5,7128,0.1937277087,0.1220806794,866,0,0.2908704883,0.4815802219,0.9330254042,0.9389915319,0.07505773672,3
17,0,static,subject,176,50,19,19,0.9473684211,6390.947368,7128,7128,0.08713217912,0.05263157895,18,0,0.8421052632,0.8965975545,0.9444444444,0.9444444444,0.05555555556,2
17,0,static,subject,177,51,29,29,1,6224.172414,7128,7128,0.1904595865,0.1379310345,29,0,0.6551724138,0.8732003948,1,1,0,1
17,0,static,subject,178,52,28,28,1,5991.714286,7128,7128,0.1085388179,0.03571428571,28,0,0.5714285714,0.8405884239,1,1,0,1
17,0,static,subject,179,53,38,38,0.9473684211,5469.657895,7128,7128,0.4251193433,0.3421052632,36,0,0.7105263158,0.7673481895,0.9444444444,0.9583333333,0.05555555556,2
17,0,static,subject,180,54,31,31,0.9677419355,4344.806452,7124,7128,0.4391814168,0.3548387097,31,0,0.4193548387,0.609540748,0.9677419355,0.9677419355,0,1
17,0,static,subject,181,55,19,19,1,4983.368421,7128,7128,0.2596564839,0.05263157895,19,0,0.5263157895,0.6991257605,1,1,0,1
17,0,static,subject,182,56,20,20,0.9,3768.7,4353.5,7128,0.1546649601,0.1,20,0,0.3,0.5287177329,0.9,0.9,0,1
17,0,static,subject,183,57,30,30,1,3523.933333,1476,7128,0.3298146729,0.1666666667,28,0,0.1666666667,0.4943789749,1,1,0.07142857143,2
17,0,static,subject,184,58,29,29,0.8620689655,5455,7128,7128,0.2113032708,0.1379310345,29,0.03793103448,0.5862068966,0.765291807,0.8620689655,0.8620689655,0,1
17,0,static,subject,185,59,34,34,0.8529411765,4939.294118,7128,7128,0.2751743538,0.1764705882,34,0.04705882353,0.5294117647,0.6929424969,0.8529411765,0.8529411765,0,1
17,0,static,subject,186,6,845,845,0.8627218935,1957.334911,18,7128,0.5664809572,0.4378698225,746,0.03727810651,0.1704142012,0.2745980515,0.8538873995,0.8814789991,0.1112600536,4
17,0,static,subject,187,60,33,33,1,5192.424242,7128,7128,0.2524536038,0.1818181818,30,0,0.6363636364,0.7284545795,1,1,0.1,2
17,0,static,subject,188,61,19,19,0.9473684211,3601.421053,1054,7128,0.2335763337,0.2105263158,19,0,0.2631578947,0.5052498671,0.9473684211,0.9473684211,0,1
17,0,static,subject,189,62,33,33,0.9696969697,3619.272727,4216,7128,0.2779635684,0.1818181818,30,0,0.2424242424,0.5077543108,0.9666666667,0.9666666667,0.1,2
17,0,static,subject,190,63,25,25,0.96,6174.12,7128,7128,0.2963491983,0.2,25,0,0.68,0.8661784512,0.96,0.96,0,1
17,0,static,subject,191,64,17,17,0.8823529412,5758.411765,7128,7128,0.2042215406,0.1176470588,17,0.01764705882,0.5882352941,0.8078579917,0.8823529412,0.8823529412,0,1
17,0,static,subject,192,65,29,29,1,6188.655172,7128,7128,0.2867340513,0.2068965517,28,0,0.5862068966,0.8682176168,1,1,0.03571428571,2
17,0,static,subject,193,66,12,12,0.9166666667,4234.75,7120.5,7128,0.7159613137,0.6666666667,12,0,0.4166666667,0.5941007295,0.9166666667,0.9166666667,0,1
17,0,static,subject,194,67,19,19,1,5851.315789,7128,7128,0.2845386889,0.2105263158,19,0,0.5789473684,0.8208916652,1,1,0,1
17,0,static,subject,195,68,26,26,0.9615384615,3144.076923,929,7128,0.6344207023,0.5384615385,23,0,0.3461538462,0.4410882328,0.9565217391,0.9782608696,0.1304347826,2
17,0,static,subject,196,69,20,20,1,3405.05,2084,7128,0.3923211111,0.3,20,0,0.4,0.4777006173,1,1,0,1
17,0,static,subject,197,7,793,793,0.7654476671,2753.059269,399,7128,0.1490282816,0.07944514502,705,0.1345523329,0.2080706179,0.3862316595,0.7631205674,0.7828605201,0.09503546099,5
17,0,static,subject,198,70,19,19,1,3579.578947,2083,7128,0.4655309281,0.3684210526,18,0,0.2631578947,0.5021855987,1,1,0.05555555556,2
17,0,static,subject,199,71,21,21,1,6164.52381,7128,7128,0.4260846238,0.1904761905,17,0,0.8095238095,0.8648321843,1,1,0.2352941176,2
17,0,static,subject,200,72,23,23,1,6548.26087,7128,7128,0.08576095933,0.04347826087,22,0,0.8695652174,0.9186673498,1,1,0.04545454545,2
17,0,static,subject,201,73,22,22,0.9545454545,5885.772727,7058,7128,0.5040225522,0.4090909091,22,0,0.3181818182,0.8257256913,0.9545454545,0.9545454545,0,1
17,0,static,subject,202,74,20,20,1,5058.4,7128,7128,0.4464776843,0.4,20,0,0.7,0.7096520763,1,1,0,1
17,0,static,subject,203,75,14,14,1,4182.857143,4681,6557.7,0.3202289491,0.2142857143,14,0,0.1428571429,0.5868205868,1,1,0,1
17,0,static,subject,204,76,21,21,0.9523809524,3870.571429,6972,7128,0.0745522352,0.04761904762,21,0,0.3333333333,0.5430094597,0.9523809524,0.9523809524,0,1
17,0,static,subject,205,77,17,17,1,6330.352941,7128,7128,0.2908356344,0.1764705882,17,0,0.8235294118,0.8880966528,1,1,0,1
17,0,static,subject,206,78,10,10,1,3560.1,2649.5,7128,0.4348966264,0.4,8,0,0.3,0.499452862,1,1,0.25,2
17,0,static,subject,207,79,14,14,1,5905.642857,7128,7128,0.3907959031,0.2857142857,13,0,0.5714285714,0.8285133077,1,1,0.07692307692,2
17,0,static,subject,208,8,601,601,0.7986688852,2203.297837,153,7128,0.3511477477,0.2728785358,564,0.1013311148,0.1547420965,0.3091046348,0.7943262411,0.8067375887,0.05673758865,3
17,0,static,subject,209,80,10,10,1,6401.8,7128,7128,0.3393099754,0.3,9,0,0.6,0.8981200898,1,1,0.1111111111,2
17,0,static,subject,210,81,18,18,1,4843.333333,5812.5,7128,0.3171105736,0.1111111111,18,0,0.2777777778,0.679479985,1,1,0,1
17,0,static,subject,211,82,14,14,1,5645.214286,7111.5,7128,0.1533054763,0,13,0,0.4285714286,0.7919773128,1,1,0.07692307692,2
17,0,static,subject,212,83,2,2,1,7128,7128,7128,0.5001881822,0.5,2,0,1,1,1,1,0,1
17,0,static,subject,213,84,7,7,1,5855,7128,7128,0.4310917589,0.4285714286,7,0,0.7142857143,0.8214085297,1,1,0,1
17,0,static,subject,214,85,9,9,1,3555.555556,3836,7128,0.2714473227,0.2222222222,9,0,0.3333333333,0.4988153136,1,1,0,1
17,0,static,subject,215,86,13,13,1,7109.692308,7128,7128,0.0665998756,0,13,0,0.9230769231,0.9974315808,1,1,0,1
17,0,static,subject,216,87,18,18,1,6628.944444,7128,7128,0.205722547,0.1111111111,17,0,0.8333333333,0.9299865943,1,1,0.05882352941,2
17,0,static,subject,217,88,10,10,1,7118.2,7128,7128,0.3749260214,0.3,10,0,0.7,0.9986251403,1,1,0,1
17,0,static,subject,218,89,6,6,1,5623.666667,6686,7128,0.3367790074,0.1666666667,6,0,0.5,0.7889543584,1,1,0,1
17,0,static,subject,219,9,480,480,0.8166666667,1926.802083,79,7128,0.4331642265,0.3375,448,0.08333333333,0.1208333333,0.2703145459,0.8169642857,0.829985119,0.06473214286,3
17,0,static,subject,220,90,9,9,1,5656.333333,7128,7128,0.2947341119,0.2222222222,9,0,0.7777777778,0.7935372241,1,1,0,1
17,0,static,subject,221,91,8,8,1,5112.25,7117,7128,0.5313579043,0.5,8,0,0.5,0.7172067901,1,1,0,1
17,0,static,subject,222,92,9,9,0.8888888889,3480.333333,1346,7121.6,0.3277360627,0.2222222222,8,0.01111111111,0.1111111111,0.4882622522,0.875,0.875,0.125,2
17,0,static,subject,223,93,4,4,1,5255.25,6098,7127.7,0.01473101542,0,4,0,0.25,0.7372685185,1,1,0,1
17,0,static,subject,224,94,9,9,1,7016.777778,7128,7128,0.2832304141,0.2222222222,9,0,0.6666666667,0.9843964335,1,1,0,1
17,0,static,subject,225,95,6,6,1,7102.166667,7094.5,7128,0.45,0.3333333333,6,0,0.3333333333,0.996375795,1,1,0,1
17,0,static,subject,226,96,10,10,1,7016,7128,7128,0.3202067258,0.2,10,0,0.7,0.9842873176,1,1,0,1
17,0,static,subject,227,97,5,5,1,4844.2,6839,7112.8,0.69,0.6,5,0,0.2,0.6796015713,1,1,0,1
17,0,static,subject,228,98,4,4,1,7127.75,7128,7128,0.09584252226,0,4,0,0.75,0.999964927,1,1,0,1
17,0,static,subject,229,99,11,11,1,7127.727273,7128,7128,0.3661704435,0.3636363636,11,0,0.9090909091,0.9999617386,1,1,0,1
17,0,rolling,object,0,0,3188,3188,0.9124843162,3767.340966,5018,7128,0.3639507998,0.2870138018,2893,0,0.2816813049,0.5285270716,0.909782233,0.9212466874,0.0891807812,5
17,0,rolling,object,1,1,2206,2206,0.8735267452,3835.461922,5333.5,7128,0.202893639,0.1223934723,1816,0.02647325476,0.2910244787,0.5380838836,0.8623348018,0.8912995595,0.1613436123,5
17,0,rolling,object,2,10,513,513,0.9005847953,3140.927875,283,7128,0.5107785171,0.4230019493,479,0,0.3138401559,0.4406464471,0.8977035491,0.9074460682,0.06680584551,3
17,0,rolling,object,3,100,4,4,1,7128,7128,7128,0.5005590315,0.5,4,0,1,1,1,1,0,1
17,0,rolling,object,4,101,10,10,1,7128,7128,7128,0.7500281235,0.7,10,0,1,1,1,1,0,1
17,0,rolling,object,5,102,10,10,1,7128,7128,7128,0.5511322292,0.3,9,0,1,1,1,1,0.1111111111,2
17,0,rolling,object,6,103,10,10,1,7128,7128,7128,0.2974669994,0.1,8,0,1,1,1,1,0.25,2
17,0,rolling,object,7,104,4,4,1,7128,7128,7128,0.2962775529,0.25,4,0,1,1,1,1,0,1
17,0,rolling,object,8,105,7,7,1,7128,7128,7128,0.6075963719,0.5714285714,7,0,1,1,1,1,0,1
17,0,rolling,object,9,106,3,3,1,7128,7128,7128,0.5,0,3,0,1,1,1,1,0,1
17,0,rolling,object,10,107,3,3,1,6976,7128,7128,1,1,3,0,0.6666666667,0.9786756453,1,1,0,1
17,0,rolling,object,11,108,5,5,1,7128,7128,7128,0.3184313725,0,5,0,1,1,1,1,0,1
17,0,rolling,object,12,109,15,15,1,7046.4,7127,7128,0.07245344434,0,15,0,0.4666666667,0.9885521886,1,1,0,1
17,0,rolling,object,13,11,425,425,0.9270588235,2733.232941,559,7128,0.5475706293,0.4329411765,386,0,0.2141176471,0.3834501882,0.9248704663,0.9363126079,0.08549222798,4
17,0,rolling,object,14,110,11,11,1,7128,7128,7128,0.1516967927,0.09090909091,10,0,1,1,1,1,0.1,2
