seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate
71,0.2,margin_static,295,14.30264544,score_margin,13276,25,666,578,0.8588588589,0.8615916955,0.885005767,3619.975779,3663.5,7128,0.01038062284,0.2820069204
71,0.2,margin_rolling,295,15.65320969,score_margin,1000,2,666,578,0.9144144144,0.9117647059,0.9349480969,4214,6131.5,7128,0.006920415225,0.330449827
71,0.2,rank_static,295,3844,rank,13276,25,666,578,0.9084084084,0.8979238754,0.9025374856,3844,3844,3844,0,0
71,0.2,rank_expanding,295,3900,rank,13276,25,666,578,0.9099099099,0.8979238754,0.9031141869,3900,3900,3900,0,0
71,0.2,rank_rolling,295,4734,rank,1000,2,666,578,0.9159159159,0.9031141869,0.9088811995,4734,4734,4734,0,0
71,0.2,margin_static,296,14.30264544,score_margin,13942,26,516,466,0.8546511628,0.8497854077,0.8678826896,3498.150215,1998.5,7128,0.01931330472,0.2811158798
71,0.2,margin_rolling,296,15.62293172,score_margin,1000,2,516,466,0.8895348837,0.8819742489,0.899713877,3980.390558,5738,7128,0.008583690987,0.3326180258
71,0.2,rank_static,296,3844,rank,13942,26,516,466,0.9186046512,0.9098712446,0.9098712446,3844,3844,3844,0,0
71,0.2,rank_expanding,296,3872,rank,13942,26,516,466,0.9186046512,0.9098712446,0.9098712446,3872,3872,3872,0,0
71,0.2,rank_rolling,296,3591,rank,1000,2,516,466,0.9050387597,0.8948497854,0.8959227468,3591,3591,3591,0,0
71,0.2,margin_static,297,14.30264544,score_margin,14458,27,292,254,0.8424657534,0.8503937008,0.8660104987,2941.507874,710,7128,0.01968503937,0.2401574803
71,0.2,margin_rolling,297,15.6760121,score_margin,1000,2,292,254,0.8664383562,0.874015748,0.8909448819,3415.30315,1776,7128,0.007874015748,0.2874015748
71,0.2,rank_static,297,3844,rank,14458,27,292,254,0.9109589041,0.9015748031,0.9041994751,3844,3844,3844,0,0
71,0.2,rank_expanding,297,3852,rank,14458,27,292,254,0.9109589041,0.9015748031,0.9041994751,3852,3852,3852,0,0
71,0.2,rank_rolling,297,3524,rank,1000,2,292,254,0.9006849315,0.8897637795,0.8923884514,3524,3524,3524,0,0
71,0.2,margin_static,298,14.30264544,score_margin,14750,28,252,224,0.880952381,0.8794642857,0.9010416667,3058.607143,927.5,7128,0.01785714286,0.2946428571
71,0.2,margin_rolling,298,16.73724747,score_margin,1000,3,252,224,0.9246031746,0.9285714286,0.9389880952,4087.950893,6123.5,7128,0,0.3348214286
71,0.2,rank_static,298,3844,rank,14750,28,252,224,0.869047619,0.8526785714,0.8601190476,3844,3844,3844,0,0
71,0.2,rank_expanding,298,3844,rank,14750,28,252,224,0.869047619,0.8526785714,0.8601190476,3844,3844,3844,0,0
71,0.2,rank_rolling,298,3629,rank,1000,3,252,224,0.869047619,0.8526785714,0.8601190476,3629,3629,3629,0,0
71,0.2,margin_static,299,14.30264544,score_margin,15002,29,702,615,0.8746438746,0.8829268293,0.8997212544,3386.338211,1472,7128,0.02601626016,0.2227642276
71,0.2,margin_rolling,299,16.228302,score_margin,1000,3,702,615,0.9031339031,0.9089430894,0.9231358885,4092.206504,6280,7128,0.006504065041,0.3056910569
71,0.2,rank_static,299,3844,rank,15002,29,702,615,0.9259259259,0.9154471545,0.9165311653,3844,3844,3844,0,0
71,0.2,rank_expanding,299,3858,rank,15002,29,702,615,0.9259259259,0.9154471545,0.9165311653,3858,3858,3858,0,0
71,0.2,rank_rolling,299,3855,rank,1000,3,702,615,0.9259259259,0.9154471545,0.9165311653,3855,3855,3855,0,0
71,0.2,margin_static,300,14.30264544,score_margin,15704,30,664,573,0.8719879518,0.8743455497,0.8971301144,3515.954625,2171,7128,0.02268760908,0.2687609075
71,0.2,margin_rolling,300,15.66753629,score_margin,1000,3,664,573,0.8930722892,0.890052356,0.9117704092,4074.806283,6166,7128,0.01047120419,0.3246073298
71,0.2,rank_static,300,3844,rank,15704,30,664,573,0.906626506,0.8952879581,0.900814427,3844,3844,3844,0,0
71,0.2,rank_expanding,300,3816,rank,15704,30,664,573,0.9051204819,0.8935427574,0.8990692263,3816,3816,3816,0,0
71,0.2,rank_rolling,300,3424,rank,1000,3,664,573,0.8960843373,0.8830715532,0.8909249564,3424,3424,3424,0,0
71,0.2,margin_static,301,14.30264544,score_margin,16368,31,616,552,0.8766233766,0.8731884058,0.8949879227,3748.817029,5133,7128,0.02173913043,0.2826086957
71,0.2,margin_rolling,301,16.38383675,score_margin,1000,2,616,552,0.9172077922,0.9148550725,0.9276570048,4437.461957,7019.5,7128,0.009057971014,0.3695652174
71,0.2,rank_static,301,3844,rank,16368,31,616,552,0.8636363636,0.8532608696,0.8601449275,3844,3844,3844,0,0
71,0.2,rank_expanding,301,3808,rank,16368,31,616,552,0.8636363636,0.8532608696,0.8601449275,3808,3808,3808,0,0
71,0.2,rank_rolling,301,3397,rank,1000,2,616,552,0.8441558442,0.8351449275,0.8417270531,3397,3397,3397,0,0
71,0.2,margin_static,302,14.30264544,score_margin,16984,32,570,490,0.8473684211,0.8367346939,0.8631924198,3146.710204,903,7128,0.02857142857,0.2612244898
71,0.2,margin_rolling,302,15.73335397,score_margin,1000,2,570,490,0.8859649123,0.8816326531,0.9002672498,3658.816327,4098,7128,0.01836734694,0.3102040816
71,0.2,rank_static,302,3844,rank,16984,32,570,490,0.9070175439,0.8959183673,0.9,3844,3844,3844,0,0
71,0.2,rank_expanding,302,3855,rank,16984,32,570,490,0.9070175439,0.8959183673,0.9,3855,3855,3855,0,0
71,0.2,rank_rolling,302,4695,rank,1000,2,570,490,0.9228070175,0.9142857143,0.9173469388,4695,4695,4695,0,0
71,0.2,margin_static,303,14.30264544,score_margin,17554,33,542,485,0.8819188192,0.8742268041,0.8865292096,3320.224742,1448,7128,0.01443298969,0.2804123711
71,0.2,margin_rolling,303,16.44021273,score_margin,1000,2,542,485,0.9206642066,0.9175257732,0.9232989691,4006.05567,5996,7128,0.00824742268,0.3484536082
71,0.2,rank_static,303,3844,rank,17554,33,542,485,0.8966789668,0.8845360825,0.8896907216,3844,3844,3844,0,0
71,0.2,rank_expanding,303,3852,rank,17554,33,542,485,0.8966789668,0.8845360825,0.8896907216,3852,3852,3852,0,0
71,0.2,rank_rolling,303,4413,rank,1000,2,542,485,0.9095940959,0.8989690722,0.9041237113,4413,4413,4413,0,0
71,0.2,margin_static,304,14.30264544,score_margin,18096,34,328,281,0.8536585366,0.8505338078,0.8778173191,3222.451957,1189,7128,0.01423487544,0.2384341637
71,0.2,margin_rolling,304,15.10909152,score_margin,1000,2,328,281,0.875,0.8754448399,0.9009489917,3512.97153,2022,7128,0.01423487544,0.2526690391
71,0.2,rank_static,304,3844,rank,18096,34,328,281,0.9054878049,0.9039145907,0.9039145907,3844,3844,3844,0,0
71,0.2,rank_expanding,304,3852,rank,18096,34,328,281,0.9085365854,0.9074733096,0.9074733096,3852,3852,3852,0,0
71,0.2,rank_rolling,304,3899,rank,1000,2,328,281,0.9085365854,0.9074733096,0.9074733096,3899,3899,3899,0,0
71,0.2,margin_static,305,14.30264544,score_margin,18424,35,328,295,0.8932926829,0.8881355932,0.9076836158,2882.874576,578,7128,0.02033898305,0.206779661
71,0.2,margin_rolling,305,15.70790863,score_margin,1000,3,328,295,0.9207317073,0.9152542373,0.9303954802,3406.589831,1575,7128,0.01694915254,0.2440677966
71,0.2,rank_static,305,3844,rank,18424,35,328,295,0.9329268293,0.9254237288,0.9271186441,3844,3844,3844,0,0
71,0.2,rank_expanding,305,3848,rank,18424,35,328,295,0.9329268293,0.9254237288,0.9271186441,3848,3848,3848,0,0
71,0.2,rank_rolling,305,3823,rank,1000,3,328,295,0.9329268293,0.9254237288,0.9271186441,3823,3823,3823,0,0
71,0.2,margin_static,306,14.30264544,score_margin,18752,36,582,513,0.8591065292,0.865497076,0.8871994802,3340.920078,1182,7128,0.02339181287,0.2475633528
71,0.2,margin_rolling,306,15.23845124,score_margin,1000,3,582,513,0.883161512,0.8888888889,0.9070175439,3628.253411,4075,7128,0.02144249513,0.2884990253
71,0.2,rank_static,306,3844,rank,18752,36,582,513,0.910652921,0.8986354776,0.9038336582,3844,3844,3844,0,0
71,0.2,rank_expanding,306,3823,rank,18752,36,582,513,0.910652921,0.8986354776,0.9038336582,3823,3823,3823,0,0
71,0.2,rank_rolling,306,3694,rank,1000,3,582,513,0.9072164948,0.8947368421,0.8999350227,3694,3694,3694,0,0
71,0.2,margin_static,307,14.30264544,score_margin,19334,37,588,510,0.8452380952,0.8568627451,0.8756535948,3444.409804,1841.5,7128,0.01960784314,0.2764705882
71,0.2,margin_rolling,307,15.77105427,score_margin,1000,3,588,510,0.880952381,0.8882352941,0.9040849673,3976.568627,6094.5,7128,0.01176470588,0.3137254902
71,0.2,rank_static,307,3844,rank,19334,37,588,510,0.880952381,0.862745098,0.8718300654,3844,3844,3844,0,0
71,0.2,rank_expanding,307,3817,rank,19334,37,588,510,0.880952381,0.862745098,0.8718300654,3817,3817,3817,0,0
71,0.2,rank_rolling,307,3274,rank,1000,3,588,510,0.8656462585,0.8470588235,0.8567320261,3274,3274,3274,0,0
71,0.2,margin_static,308,14.30264544,score_margin,19922,38,562,497,0.8505338078,0.847082495,0.8714189901,3457.595573,1419,7128,0.03621730382,0.2957746479
71,0.2,margin_rolling,308,16.42700505,score_margin,1000,2,562,497,0.8807829181,0.8772635815,0.8981987161,4038.438632,6613,7128,0.01609657948,0.3621730382
71,0.2,rank_static,308,3844,rank,19922,38,562,497,0.8950177936,0.8853118712,0.8899396378,3844,3844,3844,0,0
71,0.2,rank_expanding,308,3837,rank,19922,38,562,497,0.8950177936,0.8853118712,0.8899396378,3837,3837,3837,0,0
71,0.2,rank_rolling,308,3905,rank,1000,2,562,497,0.8985765125,0.8893360161,0.8923541247,3905,3905,3905,0,0
71,0.2,margin_static,309,14.30264544,score_margin,20484,39,626,535,0.8322683706,0.8336448598,0.8617445483,3429.149533,1545,7128,0.02429906542,0.2953271028
71,0.2,margin_rolling,309,16.96993446,score_margin,1000,2,626,535,0.9009584665,0.9046728972,0.9231152648,4343.001869,6787,7128,0.01121495327,0.3813084112
71,0.2,rank_static,309,3844,rank,20484,39,626,535,0.8722044728,0.8560747664,0.8660436137,3844,3844,3844,0,0
71,0.2,rank_expanding,309,3846,rank,20484,39,626,535,0.8722044728,0.8560747664,0.8660436137,3846,3846,3846,0,0
71,0.2,rank_rolling,309,4235,rank,1000,2,626,535,0.8897763578,0.876635514,0.8831775701,4235,4235,4235,0,0
71,0.2,margin_static,310,14.30264544,score_margin,21110,40,620,527,0.8725806452,0.8652751423,0.8977862113,2876.71537,687,7128,0.02087286528,0.2144212524
71,0.2,margin_rolling,310,17.21975613,score_margin,1000,2,620,527,0.9258064516,0.9184060721,0.9438013915,4020.888046,5965,7128,0.009487666034,0.3055028463
71,0.2,rank_static,310,3844,rank,21110,40,620,527,0.9193548387,0.9070208729,0.9138203669,3844,3844,3844,0,0
71,0.2,rank_expanding,310,3868,rank,21110,40,620,527,0.9209677419,0.9089184061,0.9157179001,3868,3868,3868,0,0
71,0.2,rank_rolling,310,4444,rank,1000,2,620,527,0.9306451613,0.9203036053,0.9258380772,4444,4444,4444,0,0
71,0.2,margin_static,311,14.30264544,score_margin,21730,41,438,366,0.8493150685,0.8278688525,0.866575592,2535.718579,388,7128,0.01912568306,0.1803278689
71,0.2,margin_rolling,311,16.25382614,score_margin,1000,2,438,366,0.901826484,0.8852459016,0.914845173,3200.480874,1232.5,7128,0.01366120219,0.2349726776
71,0.2,rank_static,311,3844,rank,21730,41,438,366,0.9178082192,0.9016393443,0.9130236794,3844,3844,3844,0,0
71,0.2,rank_expanding,311,3852,rank,21730,41,438,366,0.9178082192,0.9016393443,0.9130236794,3852,3852,3852,0,0
71,0.2,rank_rolling,311,3917,rank,1000,2,438,366,0.9178082192,0.9016393443,0.9130236794,3917,3917,3917,0,0
71,0.2,margin_static,312,14.30264544,score_margin,22168,42,460,368,0.8326086957,0.8315217391,0.8660067288,2338.228261,357.5,7128,0.02445652174,0.1630434783
71,0.2,margin_rolling,312,16.00248057,score_margin,1000,2,460,368,0.8804347826,0.8722826087,0.9080357143,2945.736413,975,7128,0.01630434783,0.2092391304
71,0.2,rank_static,312,3844,rank,22168,42,460,368,0.9326086957,0.9157608696,0.9269021739,3844,3844,3844,0,0
71,0.2,rank_expanding,312,3838,rank,22168,42,460,368,0.9326086957,0.9157608696,0.9269021739,3838,3838,3838,0,0
71,0.2,rank_rolling,312,3006,rank,1000,2,460,368,0.9152173913,0.8967391304,0.9128623188,3006,3006,3006,0,0
71,0.2,margin_static,313,14.30264544,score_margin,22628,43,794,641,0.8362720403,0.8330733229,0.8664066563,2667.850234,433,7128,0.02964118565,0.2168486739
71,0.2,margin_rolling,313,16.60815334,score_margin,1000,3,794,641,0.8828715365,0.879875195,0.9078783151,3466.787832,1929,7128,0.01716068643,0.2527301092
71,0.2,rank_static,313,3844,rank,22628,43,794,641,0.9307304786,0.9141965679,0.9173166927,3844,3844,3844,0,0
71,0.2,rank_expanding,313,3818,rank,22628,43,794,641,0.9294710327,0.9126365055,0.9165366615,3818,3818,3818,0,0
71,0.2,rank_rolling,313,2791,rank,1000,3,794,641,0.9005037783,0.8767550702,0.8814352574,2791,2791,2791,0,0
71,0.2,margin_static,314,14.30264544,score_margin,23422,44,678,585,0.8539823009,0.8461538462,0.8737810338,2768.601709,495,7128,0.03076923077,0.211965812
71,0.2,margin_rolling,314,17.23049641,score_margin,1000,2,678,585,0.907079646,0.9025641026,0.9201098901,3816.201709,5562,7128,0.01367521368,0.2871794872
71,0.2,rank_static,314,3844,rank,23422,44,678,585,0.918879056,0.9094017094,0.9168091168,3844,3844,3844,0,0
71,0.2,rank_expanding,314,3792,rank,23422,44,678,585,0.918879056,0.9094017094,0.9168091168,3792,3792,3792,0,0
71,0.2,rank_rolling,314,2771,rank,1000,2,678,585,0.8805309735,0.864957265,0.8743589744,2771,2771,2771,0,0
71,0.2,margin_static,315,14.30264544,score_margin,24100,45,774,660,0.834625323,0.8242424242,0.8461111111,2724.374242,501.5,7128,0.03484848485,0.1893939394
71,0.2,margin_rolling,315,17.56285584,score_margin,1000,2,774,660,0.9069767442,0.903030303,0.9198484848,3936.668182,5895.5,7128,0.01515151515,0.2878787879
71,0.2,rank_static,315,3844,rank,24100,45,774,660,0.9328165375,0.9257575758,0.9284848485,3844,3844,3844,0,0
71,0.2,rank_expanding,315,3764,rank,24100,45,774,660,0.9302325581,0.9227272727,0.9266666667,3764,3764,3764,0,0
71,0.2,rank_rolling,315,3232,rank,1000,2,774,660,0.9147286822,0.9045454545,0.912020202,3232,3232,3232,0,0
71,0.2,margin_static,316,14.30264544,score_margin,24874,46,758,622,0.8390501319,0.8295819936,0.8573954984,2974.221865,928.5,7128,0.02733118971,0.2266881029
71,0.2,margin_rolling,316,17.90756035,score_margin,1000,2,758,622,0.9248021108,0.9163987138,0.9357449089,4413.85209,6682,7128,0.009646302251,0.3231511254
71,0.2,rank_static,316,3844,rank,24874,46,758,622,0.9116094987,0.8922829582,0.8938906752,3844,3844,3844,0,0
71,0.2,rank_expanding,316,3725,rank,24874,46,758,622,0.9089709763,0.8890675241,0.8906752412,3725,3725,3725,0,0
71,0.2,rank_rolling,316,2863,rank,1000,2,758,622,0.8878627968,0.8633440514,0.865755627,2863,2863,2863,0,0
71,0.2,margin_static,317,14.30264544,score_margin,25632,47,630,559,0.8206349206,0.8157423971,0.8392963626,2323.232558,297,7128,0.02683363148,0.175313059
71,0.2,margin_rolling,317,16.79247424,score_margin,1000,2,630,559,0.880952381,0.8747763864,0.8958258795,3185.992844,1415,7128,0.01252236136,0.2218246869
71,0.2,rank_static,317,3844,rank,25632,47,630,559,0.9079365079,0.8962432916,0.9031305903,3844,3844,3844,0,0
71,0.2,rank_expanding,317,3719,rank,25632,47,630,559,0.9031746032,0.8908765653,0.897763864,3719,3719,3719,0,0
71,0.2,rank_rolling,317,3144,rank,1000,2,630,559,0.8888888889,0.8747763864,0.8837507454,3144,3144,3144,0,0
71,0.2,margin_static,318,14.30264544,score_margin,26262,48,342,308,0.850877193,0.8538961039,0.8728354978,2420.107143,244.5,7128,0.03896103896,0.1915584416
71,0.2,margin_rolling,318,17.7832098,score_margin,1000,2,342,308,0.9152046784,0.9188311688,0.9329004329,3404.25,1399.5,7128,0.01298701299,0.2662337662
71,0.2,rank_static,318,3844,rank,26262,48,342,308,0.9239766082,0.9155844156,0.9177489177,3844,3844,3844,0,0
71,0.2,rank_expanding,318,3712,rank,26262,48,342,308,0.918128655,0.9090909091,0.9128787879,3712,3712,3712,0,0
71,0.2,rank_rolling,318,3659,rank,1000,2,342,308,0.918128655,0.9090909091,0.9128787879,3659,3659,3659,0,0
71,0.2,margin_static,319,14.30264544,score_margin,26604,49,324,290,0.8611111111,0.8448275862,0.8534482759,2510.544828,289,7128,0.03103448276,0.1724137931
71,0.2,margin_rolling,319,17.8725212,score_margin,1000,3,324,290,0.9475308642,0.9413793103,0.9465517241,3585.8,3741,7128,0.006896551724,0.2724137931
71,0.2,rank_static,319,3844,rank,26604,49,324,290,0.9444444444,0.9379310345,0.9379310345,3844,3844,3844,0,0
71,0.2,rank_expanding,319,3699,rank,26604,49,324,290,0.9444444444,0.9379310345,0.9379310345,3699,3699,3699,0,0
71,0.2,rank_rolling,319,3541,rank,1000,3,324,290,0.9413580247,0.9344827586,0.9344827586,3541,3541,3541,0,0
71,0.2,margin_static,320,14.30264544,score_margin,26928,50,736,646,0.8247282609,0.8343653251,0.8495528036,3100.826625,663.5,7128,0.02941176471,0.2321981424
71,0.2,margin_rolling,320,16.52912712,score_margin,1000,3,736,646,0.8858695652,0.8931888545,0.9045235638,3741.425697,4609.5,7128,0.01857585139,0.3080495356
71,0.2,rank_static,320,3844,rank,26928,50,736,646,0.90625,0.8978328173,0.9035431717,3844,3844,3844,0,0
71,0.2,rank_expanding,320,3689,rank,26928,50,736,646,0.9035326087,0.8947368421,0.9004471964,3689,3689,3689,0,0
71,0.2,rank_rolling,320,2670,rank,1000,3,736,646,0.8831521739,0.8715170279,0.8787753698,2670,2670,2670,0,0
71,0.2,margin_static,321,14.30264544,score_margin,27664,51,680,603,0.8382352941,0.824212272,0.8441127695,2767.68325,462,7128,0.03482587065,0.2023217247
71,0.2,margin_rolling,321,16.60743546,score_margin,1000,2,680,603,0.9,0.8905472637,0.9087893864,3610.12272,3729,7128,0.01990049751,0.2769485904
71,0.2,rank_static,321,3844,rank,27664,51,680,603,0.9117647059,0.903814262,0.912106136,3844,3844,3844,0,0
71,0.2,rank_expanding,321,3686,rank,27664,51,680,603,0.9058823529,0.8971807629,0.9054726368,3686,3686,3686,0,0
71,0.2,rank_rolling,321,2958,rank,1000,2,680,603,0.8867647059,0.8756218905,0.8839137645,2958,2958,2958,0,0
71,0.2,margin_static,322,14.30264544,score_margin,28344,52,668,595,0.8458083832,0.8420168067,0.8571428571,2996.942857,674,7128,0.03361344538,0.2268907563
71,0.2,margin_rolling,322,17.05329132,score_margin,1000,2,668,595,0.8982035928,0.8991596639,0.9081232493,3922.216807,5274,7128,0.01848739496,0.3025210084
71,0.2,rank_static,322,3844,rank,28344,52,668,595,0.8667664671,0.8521008403,0.8543417367,3844,3844,3844,0,0
71,0.2,rank_expanding,322,3679,rank,28344,52,668,595,0.8622754491,0.8487394958,0.8504201681,3679,3679,3679,0,0
71,0.2,rank_rolling,322,3584,rank,1000,2,668,595,0.8562874251,0.8420168067,0.843697479,3584,3584,3584,0,0
71,0.2,margin_static,323,14.30264544,score_margin,29012,53,668,600,0.8038922156,0.7966666667,0.8222222222,2716.938333,512.5,7128,0.03,0.1933333333
71,0.2,margin_rolling,323,17.02745724,score_margin,1000,2,668,600,0.8847305389,0.885,0.8975,3735.308333,4051.5,7128,0.01166666667,0.2633333333
71,0.2,rank_static,323,3844,rank,29012,53,668,600,0.9101796407,0.9016666667,0.9061111111,3844,3844,3844,0,0
71,0.2,rank_expanding,323,3701,rank,29012,53,668,600,0.9041916168,0.895,0.9002777778,3701,3701,3701,0,0
71,0.2,rank_rolling,323,4412,rank,1000,2,668,600,0.9161676647,0.9083333333,0.9127777778,4412,4412,4412,0,0
71,0.2,margin_static,324,14.30264544,score_margin,29680,54,796,650,0.8040201005,0.8061538462,0.8453589744,2827.149231,449.5,7128,0.03384615385,0.1938461538
71,0.2,margin_rolling,324,17.54497266,score_margin,1000,2,796,650,0.8844221106,0.8876923077,0.9156153846,3889.521538,5097,7128,0.01538461538,0.3
71,0.2,rank_static,324,3844,rank,29680,54,796,650,0.9472361809,0.9353846154,0.9392307692,3844,3844,3844,0,0
71,0.2,rank_expanding,324,3699,rank,29680,54,796,650,0.9396984925,0.9261538462,0.9323076923,3699,3699,3699,0,0
71,0.2,rank_rolling,324,4104,rank,1000,2,796,650,0.9510050251,0.94,0.9438461538,4104,4104,4104,0,0
71,0.2,margin_static,325,14.30264544,score_margin,30476,55,398,360,0.783919598,0.7944444444,0.8046296296,2726.047222,261.5,7128,0.06666666667,0.225
71,0.2,margin_rolling,325,18.00372529,score_margin,1000,2,398,360,0.8844221106,0.8888888889,0.8958333333,3715.272222,4407.5,7128,0.02222222222,0.3416666667
71,0.2,rank_static,325,3844,rank,30476,55,398,360,0.9070351759,0.8972222222,0.8986111111,3844,3844,3844,0,0
71,0.2,rank_expanding,325,3665,rank,30476,55,398,360,0.9020100503,0.8916666667,0.8930555556,3665,3665,3665,0,0
71,0.2,rank_rolling,325,2415,rank,1000,2,398,360,0.8492462312,0.8333333333,0.8375,2415,2415,2415,0,0
71,0.2,margin_static,326,14.30264544,score_margin,30874,56,422,348,0.7748815166,0.775862069,0.7992097701,2109.204023,168.5,7128,0.05172413793,0.132183908
71,0.2,margin_rolling,326,18.74716687,score_margin,1000,2,422,348,0.8909952607,0.8879310345,0.898467433,3379.33908,1451.5,7128,0.008620689655,0.2586206897
71,0.2,rank_static,326,3844,rank,30874,56,422,348,0.9573459716,0.9511494253,0.9525862069,3844,3844,3844,0,0
71,0.2,rank_expanding,326,3662,rank,30874,56,422,348,0.9549763033,0.9482758621,0.9497126437,3662,3662,3662,0,0
71,0.2,rank_rolling,326,3227,rank,1000,2,422,348,0.9526066351,0.9454022989,0.9468390805,3227,3227,3227,0,0
71,0.2,margin_static,327,14.30264544,score_margin,31296,57,738,621,0.7859078591,0.8019323671,0.8274020397,2761.225443,474,7128,0.04830917874,0.2190016103
71,0.2,margin_rolling,327,19.15400887,score_margin,1000,3,738,621,0.9010840108,0.9082125604,0.930085883,4242.381643,6662,7128,0.009661835749,0.3574879227
71,0.2,rank_static,327,3844,rank,31296,57,738,621,0.9241192412,0.9114331723,0.9172839506,3844,3844,3844,0,0
71,0.2,rank_expanding,327,3637,rank,31296,57,738,621,0.9146341463,0.9017713366,0.9081588835,3637,3637,3637,0,0
71,0.2,rank_rolling,327,2697,rank,1000,3,738,621,0.9024390244,0.8888888889,0.8949543747,2697,2697,2697,0,0
71,0.2,margin_static,328,14.30264544,score_margin,32034,58,600,526,0.815,0.819391635,0.8394894079,2794.703422,431.5,7128,0.03802281369,0.1920152091
71,0.2,margin_rolling,328,19.27765083,score_margin,1000,2,600,526,0.9216666667,0.9220532319,0.9325095057,4446.268061,6905.5,7128,0.007604562738,0.3631178707
71,0.2,rank_static,328,3844,rank,32034,58,600,526,0.9066666667,0.8992395437,0.9039923954,3844,3844,3844,0,0
71,0.2,rank_expanding,328,3632,rank,32034,58,600,526,0.9016666667,0.8935361217,0.8992395437,3632,3632,3632,0,0
71,0.2,rank_rolling,328,2099,rank,1000,2,600,526,0.8666666667,0.8536121673,0.8602661597,2099,2099,2099,0,0
71,0.2,margin_static,329,14.30264544,score_margin,32634,59,684,599,0.798245614,0.8096828047,0.8284362827,2795.706177,359,7128,0.0367278798,0.2220367279
71,0.2,margin_rolling,329,18.70444393,score_margin,1000,2,684,599,0.9152046784,0.9131886477,0.9264329438,4158.48581,6172,7128,0.008347245409,0.3589315526
71,0.2,rank_static,329,3844,rank,32634,59,684,599,0.8918128655,0.8797996661,0.8875904285,3844,3844,3844,0,0
71,0.2,rank_expanding,329,3631,rank,32634,59,684,599,0.8874269006,0.8747913189,0.8825820812,3631,3631,3631,0,0
71,0.2,rank_rolling,329,3351,rank,1000,2,684,599,0.8757309942,0.8614357262,0.8705620479,3351,3351,3351,0,0
71,0.2,margin_static,330,14.30264544,score_margin,33318,60,640,580,0.8328125,0.8413793103,0.8507183908,2633.87931,390.5,7128,0.03793103448,0.1896551724
71,0.2,margin_rolling,330,17.69585621,score_margin,1000,2,640,580,0.903125,0.9068965517,0.9188218391,3811.639655,4970,7128,0.01724137931,0.2862068966
71,0.2,rank_static,330,3844,rank,33318,60,640,580,0.9109375,0.9017241379,0.9043103448,3844,3844,3844,0,0
71,0.2,rank_expanding,330,3637,rank,33318,60,640,580,0.903125,0.8931034483,0.8956896552,3637,3637,3637,0,0
71,0.2,rank_rolling,330,3930,rank,1000,2,640,580,0.9125,0.9034482759,0.9060344828,3930,3930,3930,0,0
71,0.2,margin_static,331,14.30264544,score_margin,33958,61,506,474,0.847826087,0.8502109705,0.8560126582,2753.751055,415,7128,0.04008438819,0.1898734177
71,0.2,margin_rolling,331,17.60472584,score_margin,1000,2,506,474,0.8932806324,0.8966244726,0.901371308,3915.2173,5305,7128,0.01898734177,0.2805907173
71,0.2,rank_static,331,3844,rank,33958,61,506,474,0.9150197628,0.9092827004,0.9092827004,3844,3844,3844,0,0
71,0.2,rank_expanding,331,3636,rank,33958,61,506,474,0.9071146245,0.9008438819,0.9018987342,3636,3636,3636,0,0
71,0.2,rank_rolling,331,3690,rank,1000,2,506,474,0.9071146245,0.9008438819,0.9018987342,3690,3690,3690,0,0
71,0.2,margin_static,332,14.30264544,score_margin,34464,62,318,300,0.8301886792,0.83,0.8361111111,2569.483333,322.5,7128,0.06333333333,0.2033333333
71,0.2,margin_rolling,332,17.87313322,score_margin,1000,2,318,300,0.9088050314,0.9066666667,0.9133333333,3594.96,2148,7128,0.01666666667,0.3
71,0.2,rank_static,332,3844,rank,34464,62,318,300,0.9213836478,0.9166666667,0.9166666667,3844,3844,3844,0,0
71,0.2,rank_expanding,332,3634,rank,34464,62,318,300,0.9213836478,0.9166666667,0.9166666667,3634,3634,3634,0,0
71,0.2,rank_rolling,332,3573,rank,1000,2,318,300,0.9213836478,0.9166666667,0.9166666667,3573,3573,3573,0,0
71,0.2,margin_static,333,14.30264544,score_margin,34782,63,342,312,0.8040935673,0.8012820513,0.8221153846,2644.634615,290,7128,0.05448717949,0.1858974359
71,0.2,margin_rolling,333,17.80352426,score_margin,1000,3,342,312,0.8830409357,0.8846153846,0.8979700855,3595.990385,3697.5,7128,0.02243589744,0.3141025641
71,0.2,rank_static,333,3844,rank,34782,63,342,312,0.9210526316,0.9134615385,0.9166666667,3844,3844,3844,0,0
71,0.2,rank_expanding,333,3629,rank,34782,63,342,312,0.9152046784,0.9070512821,0.9102564103,3629,3629,3629,0,0
71,0.2,rank_rolling,333,3213,rank,1000,3,342,312,0.9005847953,0.891025641,0.8958333333,3213,3213,3213,0,0
71,0.2,margin_static,334,14.30264544,score_margin,35124,64,700,633,0.8314285714,0.8325434439,0.8456292786,2566.28278,305,7128,0.05213270142,0.1769352291
71,0.2,margin_rolling,334,17.853248,score_margin,1000,3,700,633,0.9142857143,0.9210110585,0.9294892048,3735.058452,4477,7128,0.01263823065,0.2748815166
71,0.2,rank_static,334,3844,rank,35124,64,700,633,0.9128571429,0.9036334913,0.9094260137,3844,3844,3844,0,0
