seed,deletion_rate,method,timestamp,query_count,threshold,pool_score_count,pool_span_blocks,selected_half_life,coverage,mean_size,median_size,p90_size,extra_delay_blocks
71,0,static,304,328,14.53734303,18096,34,,0.8323170732,2903.064024,549.5,7128,0
71,0,rolling,304,328,15.99126709,1000,2,,0.862804878,3345.77439,1154,7128,0
71,0,static,304,328,14.53734303,17554,34,,0.8323170732,2903.064024,549.5,7128,1
71,0,rolling,304,328,16.5525353,1000,3,,0.8902439024,3509.92378,1558.5,7128,1
71,0,static,304,328,14.53734303,16368,34,,0.8323170732,2903.064024,549.5,7128,3
71,0,rolling,304,328,16.11832237,1000,5,,0.868902439,3383.344512,1228.5,7128,3
71,0,static,304,328,14.53734303,14458,34,,0.8323170732,2903.064024,549.5,7128,7
71,0,rolling,304,328,16.27889252,1000,9,,0.875,3436.582317,1340,7128,7
71,0,static,305,328,14.53734303,18424,35,,0.9024390244,2508.844512,465,7128,0
71,0,rolling,305,328,16.62176704,1000,3,,0.9359756098,3451.746951,1691,7128,0
71,0,static,305,328,14.53734303,18096,35,,0.9024390244,2508.844512,465,7128,1
71,0,rolling,305,328,15.99126709,1000,3,,0.9176829268,3181.72561,1200.5,7128,1
71,0,static,305,328,14.53734303,16984,35,,0.9024390244,2508.844512,465,7128,3
71,0,rolling,305,328,15.72020163,1000,5,,0.9146341463,3066.762195,973,7128,3
71,0,static,305,328,14.53734303,14750,35,,0.9024390244,2508.844512,465,7128,7
71,0,rolling,305,328,17.60132217,1000,10,,0.9451219512,3722.192073,4314.5,7128,7
71,0,static,306,582,14.53734303,18752,36,,0.8591065292,2867.120275,433,7128,0
71,0,rolling,306,582,16.14123631,1000,3,,0.8883161512,3342.587629,1267,7128,0
71,0,static,306,582,14.53734303,18424,36,,0.8591065292,2867.120275,433,7128,1
71,0,rolling,306,582,16.62176704,1000,4,,0.9054982818,3486.666667,1848.5,7128,1
71,0,static,306,582,14.53734303,17554,36,,0.8591065292,2867.120275,433,7128,3
71,0,rolling,306,582,16.5525353,1000,5,,0.9037800687,3468.482818,1735.5,7128,3
71,0,static,306,582,14.53734303,15002,36,,0.8591065292,2867.120275,433,7128,7
71,0,rolling,306,582,16.80667257,1000,10,,0.910652921,3533.888316,2510.5,7128,7
71,0,static,307,588,14.53734303,19334,37,,0.8537414966,2967.636054,662,7128,0
71,0,rolling,307,588,16.18090594,1000,3,,0.8996598639,3521.141156,1865.5,7128,0
71,0,static,307,588,14.53734303,18752,37,,0.8537414966,2967.636054,662,7128,1
71,0,rolling,307,588,16.14123631,1000,4,,0.8996598639,3507.544218,1819,7128,1
71,0,static,307,588,14.53734303,18096,37,,0.8537414966,2967.636054,662,7128,3
71,0,rolling,307,588,15.99126709,1000,5,,0.8979591837,3458.909864,1668,7128,3
71,0,static,307,588,14.53734303,15704,37,,0.8537414966,2967.636054,662,7128,7
71,0,rolling,307,588,15.59235883,1000,10,,0.8860544218,3339.590136,1292,7128,7
71,0,static,308,562,14.53734303,19922,38,,0.8505338078,3090.430605,573.5,7128,0
71,0,rolling,308,562,16.32189083,1000,2,,0.8790035587,3575.339858,2167,7128,0
71,0,static,308,562,14.53734303,19334,38,,0.8505338078,3090.430605,573.5,7128,1
71,0,rolling,308,562,16.18090594,1000,4,,0.8790035587,3542.603203,1875,7128,1
71,0,static,308,562,14.53734303,18424,38,,0.8505338078,3090.430605,573.5,7128,3
71,0,rolling,308,562,16.62176704,1000,6,,0.8879003559,3669.174377,3907,7128,3
71,0,static,308,562,14.53734303,16368,38,,0.8505338078,3090.430605,573.5,7128,7
71,0,rolling,308,562,16.11832237,1000,9,,0.8772241993,3528.462633,1798,7128,7
71,0,static,309,626,14.53734303,20484,39,,0.8370607029,3040.055911,846,7128,0
71,0,rolling,309,626,16.59270382,1000,2,,0.8961661342,3769.565495,5188,7128,0
71,0,static,309,626,14.53734303,19922,39,,0.8370607029,3040.055911,846,7128,1
71,0,rolling,309,626,16.32189083,1000,3,,0.8913738019,3689.180511,4663.5,7128,1
71,0,static,309,626,14.53734303,18752,39,,0.8370607029,3040.055911,846,7128,3
71,0,rolling,309,626,16.14123631,1000,6,,0.8849840256,3628.477636,4370.5,7128,3
71,0,static,309,626,14.53734303,16984,39,,0.8370607029,3040.055911,846,7128,7
71,0,rolling,309,626,15.72020163,1000,9,,0.8769968051,3486.269968,2033,7128,7
71,0,static,310,620,14.53734303,21110,40,,0.8709677419,2461.408065,358.5,7128,0
71,0,rolling,310,620,16.98172808,1000,2,,0.9193548387,3318.291935,1524,7128,0
71,0,static,310,620,14.53734303,20484,40,,0.8709677419,2461.408065,358.5,7128,1
71,0,rolling,310,620,16.59270382,1000,3,,0.9129032258,3170.580645,1207.5,7128,1
71,0,static,310,620,14.53734303,19334,40,,0.8709677419,2461.408065,358.5,7128,3
71,0,rolling,310,620,16.18090594,1000,6,,0.9048387097,3021.485484,931,7128,3
71,0,static,310,620,14.53734303,17554,40,,0.8709677419,2461.408065,358.5,7128,7
71,0,rolling,310,620,16.5525353,1000,9,,0.9112903226,3156.701613,1163,7128,7
71,0,static,311,438,14.53734303,21730,41,,0.8630136986,2168.159817,267.5,7128,0
71,0,rolling,311,438,16.51687622,1000,2,,0.901826484,2791.552511,527,7128,0
71,0,static,311,438,14.53734303,21110,41,,0.8630136986,2168.159817,267.5,7128,1
71,0,rolling,311,438,16.98172808,1000,3,,0.9063926941,2941.942922,638,7128,1
71,0,static,311,438,14.53734303,19922,41,,0.8630136986,2168.159817,267.5,7128,3
71,0,rolling,311,438,16.32189083,1000,5,,0.901826484,2722.593607,493,7128,3
71,0,static,311,438,14.53734303,18096,41,,0.8630136986,2168.159817,267.5,7128,7
71,0,rolling,311,438,15.99126709,1000,9,,0.897260274,2633.230594,433,7128,7
71,0,static,312,460,14.53734303,22168,42,,0.8413043478,2023.280435,223,7128,0
71,0,rolling,312,460,16.10945988,1000,2,,0.8869565217,2546.519565,443.5,7128,0
71,0,static,312,460,14.53734303,21730,42,,0.8413043478,2023.280435,223,7128,1
71,0,rolling,312,460,16.51687622,1000,3,,0.8934782609,2694.565217,507,7128,1
71,0,static,312,460,14.53734303,20484,42,,0.8413043478,2023.280435,223,7128,3
71,0,rolling,312,460,16.59270382,1000,5,,0.8934782609,2721.180435,525,7128,3
71,0,static,312,460,14.53734303,18424,42,,0.8413043478,2023.280435,223,7128,7
71,0,rolling,312,460,16.62176704,1000,10,,0.8956521739,2732.736957,530,7128,7
71,0,static,313,794,14.53734303,22628,43,,0.8463476071,2205.503778,216,7128,0
71,0,rolling,313,794,16.64731503,1000,3,,0.9005037783,2851.220403,608,7128,0
71,0,static,313,794,14.53734303,22168,43,,0.8463476071,2205.503778,216,7128,1
71,0,rolling,313,794,16.10945988,1000,3,,0.8853904282,2693.290932,452,7128,1
71,0,static,313,794,14.53734303,21110,43,,0.8463476071,2205.503778,216,7128,3
71,0,rolling,313,794,16.98172808,1000,5,,0.9068010076,2950.707809,726,7128,3
71,0,static,313,794,14.53734303,18752,43,,0.8463476071,2205.503778,216,7128,7
71,0,rolling,313,794,16.14123631,1000,10,,0.8853904282,2702.245592,459.5,7128,7
71,0,static,314,678,14.53734303,23422,44,,0.8539823009,2456.946903,307,7128,0
71,0,rolling,314,678,16.81615067,1000,2,,0.8967551622,3202.439528,924,7128,0
71,0,static,314,678,14.53734303,22628,44,,0.8539823009,2456.946903,307,7128,1
71,0,rolling,314,678,16.64731503,1000,4,,0.895280236,3149.331858,854.5,7128,1
71,0,static,314,678,14.53734303,21730,44,,0.8539823009,2456.946903,307,7128,3
71,0,rolling,314,678,16.51687622,1000,5,,0.8923303835,3107.058997,803,7128,3
71,0,static,314,678,14.53734303,19334,44,,0.8539823009,2456.946903,307,7128,7
71,0,rolling,314,678,16.18090594,1000,10,,0.8864306785,2996.327434,693.5,7128,7
71,0,static,315,774,14.53734303,24100,45,,0.8475452196,2416.489664,305,7128,0
71,0,rolling,315,774,17.04178143,1000,2,,0.8863049096,3272.78553,1265,7128,0
71,0,static,315,774,14.53734303,23422,45,,0.8475452196,2416.489664,305,7128,1
71,0,rolling,315,774,16.81615067,1000,3,,0.8850129199,3201.815245,1083.5,7128,1
71,0,static,315,774,14.53734303,22168,45,,0.8475452196,2416.489664,305,7128,3
71,0,rolling,315,774,16.10945988,1000,5,,0.8759689922,2948.286822,735,7128,3
71,0,static,315,774,14.53734303,19922,45,,0.8475452196,2416.489664,305,7128,7
71,0,rolling,315,774,16.32189083,1000,9,,0.8785529716,3026.81137,825.5,7128,7
71,0,static,316,758,14.53734303,24874,46,,0.8509234828,2556.137203,400.5,7128,0
71,0,rolling,316,758,17.83991051,1000,2,,0.9155672823,3705.729551,4435.5,7128,0
71,0,static,316,758,14.53734303,24100,46,,0.8509234828,2556.137203,400.5,7128,1
71,0,rolling,316,758,17.04178143,1000,3,,0.8997361478,3427.759894,1876.5,7128,1
71,0,static,316,758,14.53734303,22628,46,,0.8509234828,2556.137203,400.5,7128,3
71,0,rolling,316,758,16.64731503,1000,6,,0.8944591029,3289.218997,1459,7128,3
71,0,static,316,758,14.53734303,20484,46,,0.8509234828,2556.137203,400.5,7128,7
71,0,rolling,316,758,16.59270382,1000,9,,0.8944591029,3269.658311,1389,7128,7
71,0,static,317,630,14.53734303,25632,47,,0.8285714286,2049.604762,243,7128,0
71,0,rolling,317,630,17.15323925,1000,2,,0.8793650794,2963.344444,876,7128,0
71,0,static,317,630,14.53734303,24874,47,,0.8285714286,2049.604762,243,7128,1
71,0,rolling,317,630,17.83991051,1000,3,,0.8888888889,3202.061905,1361,7128,1
71,0,static,317,630,14.53734303,23422,47,,0.8285714286,2049.604762,243,7128,3
71,0,rolling,317,630,16.81615067,1000,5,,0.8746031746,2840.766667,735.5,7128,3
71,0,static,317,630,14.53734303,21110,47,,0.8285714286,2049.604762,243,7128,7
71,0,rolling,317,630,16.98172808,1000,9,,0.8761904762,2896.266667,794,7128,7
71,0,static,318,342,14.53734303,26262,48,,0.8391812865,2118.195906,198,7128,0
71,0,rolling,318,342,18.17607307,1000,2,,0.918128655,3151.040936,938.5,7128,0
71,0,static,318,342,14.53734303,25632,48,,0.8391812865,2118.195906,198,7128,1
71,0,rolling,318,342,17.15323925,1000,3,,0.8976608187,2861.084795,558.5,7128,1
71,0,static,318,342,14.53734303,24100,48,,0.8391812865,2118.195906,198,7128,3
71,0,rolling,318,342,17.04178143,1000,5,,0.8976608187,2825.783626,523.5,7128,3
71,0,static,318,342,14.53734303,21730,48,,0.8391812865,2118.195906,198,7128,7
71,0,rolling,318,342,16.51687622,1000,9,,0.8859649123,2699.505848,424,7128,7
71,0,static,319,324,14.53734303,26604,49,,0.8734567901,2184.882716,196,7128,0
71,0,rolling,319,324,18.02282381,1000,3,,0.9382716049,3247.719136,1264,7128,0
71,0,static,319,324,14.53734303,26262,49,,0.8734567901,2184.882716,196,7128,1
71,0,rolling,319,324,18.17607307,1000,3,,0.9382716049,3304.891975,1365,7128,1
71,0,static,319,324,14.53734303,24874,49,,0.8734567901,2184.882716,196,7128,3
71,0,rolling,319,324,17.83991051,1000,5,,0.9382716049,3177.466049,1124.5,7128,3
71,0,static,319,324,14.53734303,22168,49,,0.8734567901,2184.882716,196,7128,7
71,0,rolling,319,324,16.10945988,1000,9,,0.8919753086,2615.179012,444.5,7128,7
71,0,static,320,736,14.53734303,26928,50,,0.839673913,2804.286685,328.5,7128,0
71,0,rolling,320,736,17.53723145,1000,3,,0.8980978261,3628.846467,3934,7128,0
71,0,static,320,736,14.53734303,26604,50,,0.839673913,2804.286685,328.5,7128,1
71,0,rolling,320,736,18.02282381,1000,4,,0.9076086957,3777.342391,4954.5,7128,1
71,0,static,320,736,14.53734303,25632,50,,0.839673913,2804.286685,328.5,7128,3
71,0,rolling,320,736,17.15323925,1000,5,,0.8899456522,3521.642663,1901.5,7128,3
71,0,static,320,736,14.53734303,22628,50,,0.839673913,2804.286685,328.5,7128,7
71,0,rolling,320,736,16.64731503,1000,10,,0.879076087,3369.158967,1399,7128,7
71,0,static,321,680,14.53734303,27664,51,,0.8294117647,2518.508824,380.5,7128,0
71,0,rolling,321,680,17.40272367,1000,2,,0.8926470588,3538.111765,1968,7128,0
71,0,static,321,680,14.53734303,26928,51,,0.8294117647,2518.508824,380.5,7128,1
71,0,rolling,321,680,17.53723145,1000,4,,0.8941176471,3583.244118,2187.5,7128,1
71,0,static,321,680,14.53734303,26262,51,,0.8294117647,2518.508824,380.5,7128,3
71,0,rolling,321,680,18.17607307,1000,5,,0.9132352941,3808.054412,4774.5,7128,3
71,0,static,321,680,14.53734303,23422,51,,0.8294117647,2518.508824,380.5,7128,7
71,0,rolling,321,680,16.81615067,1000,9,,0.8838235294,3372.775,1382.5,7128,7
71,0,static,322,668,14.53734303,28344,52,,0.8308383234,2742.35479,374,7128,0
71,0,rolling,322,668,18.12008715,1000,2,,0.9206586826,3903.444611,5312,7128,0
71,0,static,322,668,14.53734303,27664,52,,0.8308383234,2742.35479,374,7128,1
71,0,rolling,322,668,17.40272367,1000,3,,0.9026946108,3648.962575,3939,7128,1
71,0,static,322,668,14.53734303,26604,52,,0.8308383234,2742.35479,374,7128,3
71,0,rolling,322,668,18.02282381,1000,6,,0.9161676647,3875.64521,5137.5,7128,3
71,0,static,322,668,14.53734303,24100,52,,0.8308383234,2742.35479,374,7128,7
71,0,rolling,322,668,17.04178143,1000,9,,0.8982035928,3531.034431,1983,7128,7
71,0,static,323,668,14.53734303,29012,53,,0.7964071856,2465.821856,384,7128,0
71,0,rolling,323,668,17.75425196,1000,2,,0.9071856287,3635.199102,3907.5,7128,0
71,0,static,323,668,14.53734303,28344,53,,0.7964071856,2465.821856,384,7128,1
71,0,rolling,323,668,18.12008715,1000,3,,0.9131736527,3765.516467,4505.5,7128,1
71,0,static,323,668,14.53734303,26928,53,,0.7964071856,2465.821856,384,7128,3
71,0,rolling,323,668,17.53723145,1000,6,,0.9011976048,3542.911677,2519.5,7128,3
71,0,static,323,668,14.53734303,24874,53,,0.7964071856,2465.821856,384,7128,7
71,0,rolling,323,668,17.83991051,1000,9,,0.9071856287,3664.378743,4040,7128,7
71,0,static,324,796,14.53734303,29680,54,,0.8002512563,2345.850503,251.5,7128,0
71,0,rolling,324,796,17.66950357,1000,2,,0.8907035176,3269.555276,1293.5,7128,0
71,0,static,324,796,14.53734303,29012,54,,0.8002512563,2345.850503,251.5,7128,1
71,0,rolling,324,796,17.75425196,1000,3,,0.8932160804,3303.320352,1365.5,7128,1
71,0,static,324,796,14.53734303,27664,54,,0.8002512563,2345.850503,251.5,7128,3
71,0,rolling,324,796,17.40272367,1000,5,,0.885678392,3186.939698,1101.5,7128,3
71,0,static,324,796,14.53734303,25632,54,,0.8002512563,2345.850503,251.5,7128,7
71,0,rolling,324,796,17.15323925,1000,9,,0.8781407035,3113.734925,986.5,7128,7
71,0,static,325,398,14.53734303,30476,55,,0.7763819095,2409.261307,208,7128,0
71,0,rolling,325,398,17.92210668,1000,2,,0.8944723618,3334.271357,1295,7128,0
71,0,static,325,398,14.53734303,29680,55,,0.7763819095,2409.261307,208,7128,1
71,0,rolling,325,398,17.66950357,1000,3,,0.8869346734,3256.246231,1134,7128,1
71,0,static,325,398,14.53734303,28344,55,,0.7763819095,2409.261307,208,7128,3
71,0,rolling,325,398,18.12008715,1000,5,,0.8994974874,3411.525126,1456,7128,3
71,0,static,325,398,14.53734303,26262,55,,0.7763819095,2409.261307,208,7128,7
71,0,rolling,325,398,18.17607307,1000,9,,0.8994974874,3430.396985,1499,7128,7
71,0,static,326,422,14.53734303,30874,56,,0.7748815166,1811.988152,115,7128,0
71,0,rolling,326,422,17.7387805,1000,2,,0.8862559242,2580.663507,384,7128,0
71,0,static,326,422,14.53734303,30476,56,,0.7748815166,1811.988152,115,7128,1
71,0,rolling,326,422,17.92210668,1000,3,,0.8886255924,2624.900474,427,7128,1
71,0,static,326,422,14.53734303,29012,56,,0.7748815166,1811.988152,115,7128,3
71,0,rolling,326,422,17.75425196,1000,5,,0.8862559242,2584.772512,387.5,7128,3
71,0,static,326,422,14.53734303,26604,56,,0.7748815166,1811.988152,115,7128,7
71,0,rolling,326,422,18.02282381,1000,10,,0.8909952607,2649.154028,450,7128,7
71,0,static,327,738,14.53734303,31296,57,,0.7723577236,2404.284553,261,7128,0
71,0,rolling,327,738,18.74226904,1000,3,,0.8956639566,3590.844173,4131,7128,0
71,0,static,327,738,14.53734303,30874,57,,0.7723577236,2404.284553,261,7128,1
71,0,rolling,327,738,17.7387805,1000,3,,0.8780487805,3293.608401,1408.5,7128,1
71,0,static,327,738,14.53734303,29680,57,,0.7723577236,2404.284553,261,7128,3
71,0,rolling,327,738,17.66950357,1000,5,,0.8753387534,3272.042005,1338.5,7128,3
71,0,static,327,738,14.53734303,26928,57,,0.7723577236,2404.284553,261,7128,7
71,0,rolling,327,738,17.53723145,1000,10,,0.8726287263,3236.234417,1232,7128,7
71,0,static,328,600,14.53734303,32034,58,,0.805,2428.806667,262.5,7128,0
71,0,rolling,328,600,19.15486431,1000,2,,0.9233333333,3883.376667,5560.5,7128,0
71,0,static,328,600,14.53734303,31296,58,,0.805,2428.806667,262.5,7128,1
71,0,rolling,328,600,18.74226904,1000,4,,0.92,3759.878333,4806,7128,1
71,0,static,328,600,14.53734303,30476,58,,0.805,2428.806667,262.5,7128,3
71,0,rolling,328,600,17.92210668,1000,5,,0.8983333333,3504.645,2017,7128,3
71,0,static,328,600,14.53734303,27664,58,,0.805,2428.806667,262.5,7128,7
71,0,rolling,328,600,17.40272367,1000,9,,0.8816666667,3346.361667,1408,7128,7
71,0,static,329,684,14.53734303,32634,59,,0.7923976608,2500.25731,275,7128,0
71,0,rolling,329,684,18.52877569,1000,2,,0.9137426901,3799.872807,4919,7128,0
71,0,static,329,684,14.53734303,32034,59,,0.7923976608,2500.25731,275,7128,1
71,0,rolling,329,684,19.15486431,1000,3,,0.9225146199,4015.461988,5837.5,7128,1
71,0,static,329,684,14.53734303,30874,59,,0.7923976608,2500.25731,275,7128,3
71,0,rolling,329,684,17.7387805,1000,5,,0.8888888889,3536.008772,3711,7128,3
71,0,static,329,684,14.53734303,28344,59,,0.7923976608,2500.25731,275,7128,7
71,0,rolling,329,684,18.12008715,1000,9,,0.9020467836,3653.672515,4259,7128,7
71,0,static,330,640,14.53734303,33318,60,,0.8265625,2363.101562,273.5,7128,0
71,0,rolling,330,640,18.01135111,1000,2,,0.921875,3524.409375,2991.5,7128,0
71,0,static,330,640,14.53734303,32634,60,,0.8265625,2363.101562,273.5,7128,1
71,0,rolling,330,640,18.52877569,1000,3,,0.9234375,3691.609375,4544,7128,1
71,0,static,330,640,14.53734303,31296,60,,0.8265625,2363.101562,273.5,7128,3
71,0,rolling,330,640,18.74226904,1000,6,,0.925,3757.328125,4821,7128,3
71,0,static,330,640,14.53734303,29012,60,,0.8265625,2363.101562,273.5,7128,7
71,0,rolling,330,640,17.75425196,1000,9,,0.9203125,3440.459375,1845.5,7128,7
71,0,static,331,506,14.53734303,33958,61,,0.8399209486,2586.715415,346,7128,0
71,0,rolling,331,506,17.18659061,1000,2,,0.8913043478,3382.071146,1434,7128,0
71,0,static,331,506,14.53734303,33318,61,,0.8399209486,2586.715415,346,7128,1
71,0,rolling,331,506,18.01135111,1000,3,,0.9051383399,3663.077075,4212.5,7128,1
71,0,static,331,506,14.53734303,32034,61,,0.8399209486,2586.715415,346,7128,3
71,0,rolling,331,506,19.15486431,1000,5,,0.9249011858,4033.875494,6158.5,7128,3
71,0,static,331,506,14.53734303,29680,61,,0.8399209486,2586.715415,346,7128,7
71,0,rolling,331,506,17.66950357,1000,9,,0.9011857708,3545.646245,2844.5,7128,7
71,0,static,332,318,14.53734303,34464,62,,0.8364779874,2373.518868,176.5,7128,0
71,0,rolling,332,318,17.11232996,1000,2,,0.8836477987,3021.861635,714,7128,0
71,0,static,332,318,14.53734303,33958,62,,0.8364779874,2373.518868,176.5,7128,1
71,0,rolling,332,318,17.18659061,1000,3,,0.8836477987,3044.371069,731.5,7128,1
71,0,static,332,318,14.53734303,32634,62,,0.8364779874,2373.518868,176.5,7128,3
71,0,rolling,332,318,18.52877569,1000,5,,0.9150943396,3407.525157,1310,7128,3
71,0,static,332,318,14.53734303,30476,62,,0.8364779874,2373.518868,176.5,7128,7
71,0,rolling,332,318,17.92210668,1000,9,,0.8993710692,3260.257862,1001,7128,7
71,0,static,333,342,14.53734303,34782,63,,0.7953216374,2398.792398,231,7128,0
71,0,rolling,333,342,17.6307621,1000,3,,0.8771929825,3143.254386,1204,7128,0
71,0,static,333,342,14.53734303,34464,63,,0.7953216374,2398.792398,231,7128,1
71,0,rolling,333,342,17.11232996,1000,3,,0.865497076,2987.929825,879,7128,1
71,0,static,333,342,14.53734303,33318,63,,0.7953216374,2398.792398,231,7128,3
71,0,rolling,333,342,18.01135111,1000,5,,0.8888888889,3267.652047,1442.5,7128,3
71,0,static,333,342,14.53734303,30874,63,,0.7953216374,2398.792398,231,7128,7
71,0,rolling,333,342,17.7387805,1000,9,,0.8771929825,3176.178363,1276.5,7128,7
71,0,static,334,700,14.53734303,35124,64,,0.8385714286,2340.671429,255,7128,0
71,0,rolling,334,700,18.14641809,1000,3,,0.9171428571,3521.822857,3716,7128,0
71,0,static,334,700,14.53734303,34782,64,,0.8385714286,2340.671429,255,7128,1
71,0,rolling,334,700,17.6307621,1000,4,,0.9085714286,3348.185714,1585,7128,1
71,0,static,334,700,14.53734303,33958,64,,0.8385714286,2340.671429,255,7128,3
71,0,rolling,334,700,17.18659061,1000,5,,0.8985714286,3188.164286,1177,7128,3
71,0,static,334,700,14.53734303,31296,64,,0.8385714286,2340.671429,255,7128,7
71,0,rolling,334,700,18.74226904,1000,10,,0.9214285714,3704.261429,4708.5,7128,7
71,0,static,335,656,14.53734303,35824,65,,0.8048780488,2333.966463,229,7128,0
71,0,rolling,335,656,17.82217789,1000,2,,0.8902439024,3322.628049,1322,7128,0
71,0,static,335,656,14.53734303,35124,65,,0.8048780488,2333.966463,229,7128,1
71,0,rolling,335,656,18.14641809,1000,4,,0.9009146341,3406.559451,1549.5,7128,1
71,0,static,335,656,14.53734303,34464,65,,0.8048780488,2333.966463,229,7128,3
71,0,rolling,335,656,17.11232996,1000,5,,0.8780487805,3090.342988,889.5,7128,3
71,0,static,335,656,14.53734303,32034,65,,0.8048780488,2333.966463,229,7128,7
71,0,rolling,335,656,19.15486431,1000,9,,0.9070121951,3672.28811,4273,7128,7
71,0,static,336,632,14.53734303,36480,66,,0.7863924051,2275.093354,235.5,7128,0
71,0,rolling,336,632,18.34403801,1000,2,,0.8844936709,3470.955696,1637,7128,0
71,0,static,336,632,14.53734303,35824,66,,0.7863924051,2275.093354,235.5,7128,1
71,0,rolling,336,632,17.82217789,1000,3,,0.8734177215,3318.955696,1202,7128,1
71,0,static,336,632,14.53734303,34782,66,,0.7863924051,2275.093354,235.5,7128,3
71,0,rolling,336,632,17.6307621,1000,6,,0.8702531646,3259.474684,1063.5,7128,3
71,0,static,336,632,14.53734303,32634,66,,0.7863924051,2275.093354,235.5,7128,7
71,0,rolling,336,632,18.52877569,1000,9,,0.8892405063,3515.917722,1810.5,7128,7
71,0,static,337,552,14.53734303,37112,67,,0.8025362319,2206.641304,199,7128,0
71,0,rolling,337,552,19.01668316,1000,2,,0.9094202899,3514.88587,2069,7128,0
71,0,static,337,552,14.53734303,36480,67,,0.8025362319,2206.641304,199,7128,1
71,0,rolling,337,552,18.34403801,1000,3,,0.902173913,3318.778986,1425.5,7128,1
71,0,static,337,552,14.53734303,35124,67,,0.8025362319,2206.641304,199,7128,3
71,0,rolling,337,552,18.14641809,1000,6,,0.8985507246,3256.443841,1290,7128,3
71,0,static,337,552,14.53734303,33318,67,,0.8025362319,2206.641304,199,7128,7
71,0,rolling,337,552,18.01135111,1000,9,,0.8985507246,3214.51087,1190,7128,7
71,0,static,338,496,14.53734303,37664,68,,0.7782258065,2241.695565,206.5,7128,0
71,0,rolling,338,496,19.14455223,1000,2,,0.8931451613,3664.907258,4067.5,7128,0
71,0,static,338,496,14.53734303,37112,68,,0.7782258065,2241.695565,206.5,7128,1
71,0,rolling,338,496,19.01668316,1000,3,,0.8911290323,3619.794355,3915.5,7128,1
71,0,static,338,496,14.53734303,35824,68,,0.7782258065,2241.695565,206.5,7128,3
71,0,rolling,338,496,17.82217789,1000,5,,0.8669354839,3244.719758,1319.5,7128,3
71,0,static,338,496,14.53734303,33958,68,,0.7782258065,2241.695565,206.5,7128,7
71,0,rolling,338,496,17.18659061,1000,9,,0.8629032258,3040.447581,904.5,7128,7
71,0,static,339,328,14.53734303,38160,69,,0.7957317073,1755.984756,147,7126.3,0
71,0,rolling,339,328,18.89802003,1000,2,,0.887195122,3230.265244,1637,7128,0
71,0,static,339,328,14.53734303,37664,69,,0.7957317073,1755.984756,147,7126.3,1
71,0,rolling,339,328,19.14455223,1000,3,,0.887195122,3338.771341,1875,7128,1
71,0,static,339,328,14.53734303,36480,69,,0.7957317073,1755.984756,147,7126.3,3
71,0,rolling,339,328,18.34403801,1000,5,,0.881097561,3021.362805,1089.5,7128,3
71,0,static,339,328,14.53734303,34464,69,,0.7957317073,1755.984756,147,7126.3,7
71,0,rolling,339,328,17.11232996,1000,9,,0.862804878,2555.908537,543.5,7128,7
71,0,static,340,328,14.53734303,38488,70,,0.7957317073,2277.29878,163,7128,0
71,0,rolling,340,328,19.75276096,1000,3,,0.9176829268,3567.496951,2090,7128,0
71,0,static,340,328,14.53734303,38160,70,,0.7957317073,2277.29878,163,7128,1
71,0,rolling,340,328,18.89802003,1000,3,,0.8993902439,3325.637195,1295,7128,1
71,0,static,340,328,14.53734303,37112,70,,0.7957317073,2277.29878,163,7128,3
71,0,rolling,340,328,19.01668316,1000,5,,0.9024390244,3354.469512,1387,7128,3
71,0,static,340,328,14.53734303,34782,70,,0.7957317073,2277.29878,163,7128,7
71,0,rolling,340,328,17.6307621,1000,10,,0.881097561,3001.957317,550,7128,7
71,0,static,341,576,14.53734303,38816,71,,0.8072916667,2254.973958,184.5,7128,0
71,0,rolling,341,576,19.36190224,1000,3,,0.9184027778,3605.479167,2223,7128,0
71,0,static,341,576,14.53734303,38488,71,,0.8072916667,2254.973958,184.5,7128,1
71,0,rolling,341,576,19.75276096,1000,4,,0.921875,3720.723958,3981,7128,1
71,0,static,341,576,14.53734303,37664,71,,0.8072916667,2254.973958,184.5,7128,3
71,0,rolling,341,576,19.14455223,1000,5,,0.9166666667,3556.833333,1956,7128,3
71,0,static,341,576,14.53734303,35124,71,,0.8072916667,2254.973958,184.5,7128,7
71,0,rolling,341,576,18.14641809,1000,10,,0.8940972222,3316.048611,1232,7128,7
71,0,static,342,636,14.53734303,39392,72,,0.8003144654,2385.143082,194,7128,0
71,0,rolling,342,636,18.60012603,1000,3,,0.8962264151,3322.294025,1201,7128,0
71,0,static,342,636,14.53734303,38816,72,,0.8003144654,2385.143082,194,7128,1
71,0,rolling,342,636,19.36190224,1000,4,,0.9025157233,3513.606918,1867,7128,1
71,0,static,342,636,14.53734303,38160,72,,0.8003144654,2385.143082,194,7128,3
71,0,rolling,342,636,18.89802003,1000,5,,0.8993710692,3396.908805,1439.5,7128,3
71,0,static,342,636,14.53734303,35824,72,,0.8003144654,2385.143082,194,7128,7
71,0,rolling,342,636,17.82217789,1000,9,,0.8757861635,3119.38522,798,7128,7
71,0,static,343,642,14.53734303,40028,73,,0.7663551402,2580.604361,365.5,7128,0
71,0,rolling,343,642,18.81039429,1000,2,,0.8816199377,3943.213396,5539,7128,0
71,0,static,343,642,14.53734303,39392,73,,0.7663551402,2580.604361,365.5,7128,1
71,0,rolling,343,642,18.60012603,1000,4,,0.8785046729,3871.609034,5240,7128,1
